mint,event_key,event_type,observed_at_us,quote_mint,quote_amount_raw,sol_amount_lamports,virtual_quote_reserve_raw,virtual_sol_reserve_lamports,virtual_token_reserve_raw,price_proxy_raw_ratio
Do8CJSB7c43yEMrrJtduT5kU7EFi3NMmDccVFxX3pump,55zzWa9PVMtdd96bioT4EyMPbWSQWVT1gRZfwQpd2c9kFXstk8J8ZwkegmUGw5m9w5h3pS2sTW73LNP88fDKK4hY:0:bddb7fd34ee661ee,SELL,1787067977132564,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1770652,0,3337033202,0,1066596947572861,0.00000312867312211395743531288790539658625295746904340663870878774
Do8CJSB7c43yEMrrJtduT5kU7EFi3NMmDccVFxX3pump,5E5AbaqP2o7YmMTwX1qRtDS7y2rtH6Lagbq6gHE4EptKaHbrKFYgm1rzKwuUpqMvoUnbcbLCEswPdGfNtKuxrYK4:0:bddb7fd34ee661ee,BUY,1787067984797038,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2304778,0,3983344736,0,1065860792923540,0.00000373720917632603736614025994763753757438037794766424408471361
DoFD8FyDMUbwBKxaGciJsy8ArRDmkuVkcn778jDBpump,5KKdeNeh5WEZFpNSBin8qDWobJc1vo2vigEqSEb11KqCFVb68zXcrNritZBbKTKTTjccVg1SSVEbNBefQad5dgFy:0:bddb7fd34ee661ee,BUY,1787064010545854,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,319318,0,5219183825,0,1070855246240476,0.00000487384624889623685837593454273948503857838839579520860108179
DoFD8FyDMUbwBKxaGciJsy8ArRDmkuVkcn778jDBpump,37AomzGxMgid9ubJEZg9UUyPsiBQ8wPEPzmNDaVWX2muAYw5yaXcSN1mdoamxoTYUEPSeM9amRcrJorkV61WynSw:0:bddb7fd34ee661ee,BUY,1787064014194017,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,632507,0,5620902260,0,1070725486226684,0.00000524962031099911174564259634429842430246313945068497762157585
DoFD8FyDMUbwBKxaGciJsy8ArRDmkuVkcn778jDBpump,5w5TTdoZTvkaHa5xqshZrCRJKANrCY9FzqGouWHPpkiegpY5XDmf735vSH5fWkZQAjqLYigjX594sqXE8TZ8uma:0:bddb7fd34ee661ee,SELL,1787064016967575,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1580802,0,4616620017,0,1071026698049811,0.00000431046212517971384041322308278740680376884169856377401541940
DoFD8FyDMUbwBKxaGciJsy8ArRDmkuVkcn778jDBpump,3byUcPYa4pnJpcvttxfdGeXzKG4494qCkfi3dkm8vy2HmRP44nz4ppi1CquvrSocqkhSB46oZEDPWXe9dGKBa3TT:0:bddb7fd34ee661ee,SELL,1787064020047669,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1717361,0,3525176096,0,1071425263456217,0.00000329017451448591282052379635812180321613971995930283135327447
DoFD8FyDMUbwBKxaGciJsy8ArRDmkuVkcn778jDBpump,5VZoF3AjmQ8eaEPrgagmwSYcyimKx6rYtywFMbXuZ7BEN5uHDRFiWpgXU1tVGe1EBWVfG4g7yTjb2KKAP1p9szwH:0:bddb7fd34ee661ee,BUY,1787064024091565,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1325815,0,4367462833,0,1071022453044790,0.00000407784432584379568804936752444747190428882421702778584355162
DoFD8FyDMUbwBKxaGciJsy8ArRDmkuVkcn778jDBpump,JypPL6UhW9UKfD1DwhCZysnThsM4jAZXas5UFoBU9eEN2DWJNtj4fgYPBqj7wfPVnPtPtcstLWx45yHPFgEjoQW:0:bddb7fd34ee661ee,BUY,1787064033909020,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2199190,0,5763899504,0,1070483422370081,0.00000538438931752774011383056842045468818889351145913037818692494
DoFD8FyDMUbwBKxaGciJsy8ArRDmkuVkcn778jDBpump,2553UHZR8sWDGPJxT7odWx17nLvWpW1WFaVAxAUmzHQBCFDa64Nj2hAi2Zeeqx9rXzewnojabZa9N9vzP7ntQTqQ:0:bddb7fd34ee661ee,SELL,1787064046085907,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1364899,0,4897014767,0,1070736974482753,0.00000457349926611587199078525932068209657917608795501723844594869
DoFD8FyDMUbwBKxaGciJsy8ArRDmkuVkcn778jDBpump,5Jfuuut9ZtnTCHRBGkr3S7z44EB75k64NwTfNfp8YXfknYivRhLcreGYJEDZAeG4MiqKUVhYiXj8TsZvjvs79wdm:0:bddb7fd34ee661ee,SELL,1787064086938785,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,63050130,0,11320794013,0,1064668589957909,0.0000106331623941752244595975442205249243182670718119712532513406
DwVrCYyzEykP4vfKiP1EieBkNRcQxZ4QKwWEtKDYpump,2xdHdV8NW5GtioYWPRJmnoymYmd4ZidUbsNu6ZrWWkcLRAJRqMQRanh6ZNLkZ65ZVaFwfTnAjZ319t41yhmu1SpW:0:bddb7fd34ee661ee,BUY,1787066682275320,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,815723,0,7695847754,0,1070823419042907,0.00000718685043410657215783566021208184402556496975379942063330399
DwVrCYyzEykP4vfKiP1EieBkNRcQxZ4QKwWEtKDYpump,4gmWuFP8jaiYzfwPuBH8moFUbE4WRwtwb9duc6p7pbEt55VEw9ubjgQR5n9spVqmqwaz92rp7qmq8Lamz476t988:0:bddb7fd34ee661ee,SELL,1787066699278440,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1001754,0,6761682839,0,1070962824394785,0.00000631364850859423134703938740796016224943065563063701510600611
DwVrCYyzEykP4vfKiP1EieBkNRcQxZ4QKwWEtKDYpump,3sqPajAk2EFrEGB3mp7asYnvGBaeEF6PL2wn3NA8co9uG4AW37oquEprm2Wzn4Rrd6CZKMQynKa5emhFui9KvSuE:0:bddb7fd34ee661ee,BUY,1787066706212995,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,75857,0,6761758696,0,1070950809923452,0.00000631379016976821560078507935187881902272207986709616454715271
DwVrCYyzEykP4vfKiP1EieBkNRcQxZ4QKwWEtKDYpump,2idzF6SvPHMwHPGepveyGsZaJ5g8naxGKD8fuJM3AooYgygfDmuqvED5ZGbYadFqfcU9GvahqpNL2oikbvXsgv2h:0:bddb7fd34ee661ee,SELL,1787066706223995,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,746537,0,6072731178,0,1071069062258613,0.00000566978488314670405633916202490214425711232219985027540542490
DwVrCYyzEykP4vfKiP1EieBkNRcQxZ4QKwWEtKDYpump,2txbwGauovCHGCpeSdpv7fseChiW2nkyy4DCe4AZdLoVw7tE6TzK7C5Er35Gr9XSVqLX3C14DJ8uKWLdEHTrJXBE:0:bddb7fd34ee661ee,SELL,1787066713102041,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,185342,0,5901661536,0,1071101752856362,0.00000550989812150128256430572868735819000867115161603652690112277
DwVrCYyzEykP4vfKiP1EieBkNRcQxZ4QKwWEtKDYpump,2xTrxkreNm6i1Use4XEVVRDvkfU5pmZnEEn8aNi9oJvf3U4F1kyy1xT4Maq8iESD6gz49d2oe4XazWoikDHsXRFs:0:bddb7fd34ee661ee,BUY,1787066798239055,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1109810,0,130259645779,0,1065130486966432,0.000122294542662081536314226965706029941836431551778092456694545
DwVrCYyzEykP4vfKiP1EieBkNRcQxZ4QKwWEtKDYpump,4rCTXq9Th7gzxRCH4kvy2inyhmZa3WNz8mz9TBgUnDcSxNctQ6Pju61DGr1DygZnPPpRFUP4qy7vHx6PAgHzzPAs:0:bddb7fd34ee661ee,BUY,1787066846116796,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,24619461,0,130288018896,0,1064898531132127,0.000122347824780532586681934835835993838877309562229697281337762
DwVrCYyzEykP4vfKiP1EieBkNRcQxZ4QKwWEtKDYpump,5BLQpDTHr8hrV7WqtyRvzJsk7jcMSam9UFDnnMm6vhbvdm4yusQN6sTK7KKkZMFni469SrihrphLJm3Nb6ZQUWvH:0:bddb7fd34ee661ee,SELL,1787066848540790,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,7702168,0,130280316728,0,1064961487906110,0.000122333359663693189944558965688996484433003158442302907526500
DwVrCYyzEykP4vfKiP1EieBkNRcQxZ4QKwWEtKDYpump,5APe1yLJUAE13b3qbBcAy9cSqUk4QMWtroHJUa9q6VytufWRdPeXa7xe9iPDzpbjHuKDVZmMRRH5KbQ1oQzkSrdA:0:bddb7fd34ee661ee,SELL,1787066918596147,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1978851,0,130260501301,0,1065123491591836,0.000122296149065611713488726938551471496552930044584004104115268
DwVrCYyzEykP4vfKiP1EieBkNRcQxZ4QKwWEtKDYpump,3FrKddUSDdtigkG5H4qVX62tueFJK1vg3mrxyRtYfhEv5CtVTxFciP6hxgi5f8YRM6zupDAV4fj5TFV5GE69YcXK:0:bddb7fd34ee661ee,BUY,1787066930633242,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1172437,0,130261673738,0,1065113904810435,0.000122298350579869189509522836348073679943482276797885027893980
DwVrCYyzEykP4vfKiP1EieBkNRcQxZ4QKwWEtKDYpump,geA6SZooUHDWizmYo1HZGzPb1v26Re1YU1cp5m9ZUFjqWDXVbT8HVDYF7f2WmokY5qd5rVXvAkxjwyivZjiM3dc:0:bddb7fd34ee661ee,SELL,1787066947558160,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1842276,0,130259831462,0,1065128968816178,0.000122294891300135590912252734525589757164855555009844143890729
DyQdMnRbn6CxiG1gtyLYE8VS1Dc2jHyaAUawxFHRpump,4wYdT3xeD4msYvHUytCwqubTT3RxjnQ65ApzUEbGnma1w1wJoqzgcoSUR5mJd4tytR2yjuKKhTTux4aG4xazzAeJ:0:bddb7fd34ee661ee,BUY,1787067908234480,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1010279,0,1675935996,0,1051807580310393,0.00000159338649708668574627478188658474169379659944211220849859674
DyQdMnRbn6CxiG1gtyLYE8VS1Dc2jHyaAUawxFHRpump,2BohzDPD6ZgzA7AdNcfBQv94DrXbgo5q2prYwFJekqtEWP3xzDSn5jsaVwBhHK9mRF7pq3e6jufSDaLGaMhQ2ZR6:0:bddb7fd34ee661ee,SELL,1787067913650701,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,4806613,0,1671129383,0,1054832859059137,0.00000158425988406407011941225760141808146140140190363287241474231
DyQdMnRbn6CxiG1gtyLYE8VS1Dc2jHyaAUawxFHRpump,R5Lv3HgayCniLAAHGBUzfqpUfjA9yTd3gjQxGAjGzT6ciQGviApvMNvBnUnWb17kjdXSduSB9Rijfj4vD5qHEjw:0:bddb7fd34ee661ee,BUY,1787067913676701,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,9433896,0,1986778065,0,1048911520889909,0.00000189413313271113075200296240774988888164914437704001151267049
DyQdMnRbn6CxiG1gtyLYE8VS1Dc2jHyaAUawxFHRpump,2DEfM8X4V6uwqWxD7Sxtyeuq8NQqdsZTg5sEae1gLyyotQw877EZwf98ZjqToE37kEbqcF2NR46WwycB2YfisfKw:0:bddb7fd34ee661ee,BUY,1787067916348701,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,19085958,0,2619380271,0,1038931043148712,0.00000252122630108480009516192424355952170917254650517313713969243
DyQdMnRbn6CxiG1gtyLYE8VS1Dc2jHyaAUawxFHRpump,3g2VSTpQudHv87PyRfeUe2fCbguZzDyWhmDAANNUXJ2NzSXEhqShfQ11WwoHqZS6JnuTbHPLV2ZfkyP3RFCeqHt5:0:bddb7fd34ee661ee,BUY,1787067921554178,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,10644448,0,2970709549,0,1034726197702018,0.00000287101027846548192336162463191749942632460564611611258309029
DyQdMnRbn6CxiG1gtyLYE8VS1Dc2jHyaAUawxFHRpump,2jYEPNHnswoGnz7XenRg5Lq9speH9PcjjrNxfmbbEMQa5kqaq2AkHd4ycABQfcQH84DKHirryRCXWJM7AWzo9DyZ:0:bddb7fd34ee661ee,BUY,1787067924187613,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,16220903,0,3503213681,0,1029106986423348,0.00000340412972335887776188458001320154950398048354186264386462880
DyQdMnRbn6CxiG1gtyLYE8VS1Dc2jHyaAUawxFHRpump,CgqniEC2DNEoJh7USPQmWtDTGvmNtP53Pozw5U4QRT7XuUbxp1cqdUfP14iVjrvCwqRtM5vEM5kRN4HctoyLvmY:0:bddb7fd34ee661ee,SELL,1787067926871618,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,31358699,0,2464908749,0,1038402149220112,0.00000237375158636878821677129761798098526345689349270595188216767
DyQdMnRbn6CxiG1gtyLYE8VS1Dc2jHyaAUawxFHRpump,35bV5mCFwfAhmqXkSJkAR37H1yw6nqekaFcRXU9tmip5TD2Tjxgz8eZfctjRvSXqJgBJfpqq1vPukNaX9985KCEP:0:bddb7fd34ee661ee,BUY,1787067929283967,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,18951981,0,2483860730,0,1030479089551667,0.00000241039411200537724973896054359260933415980844464478109828791
DyQdMnRbn6CxiG1gtyLYE8VS1Dc2jHyaAUawxFHRpump,5661i6AURHNSc2vSYmWC4XTK96D6paQYJRJMC3z552DBvrwkTR68jPY7NNCqjKsVUfgkioUTnZXMRZCCjr5pU7hs:0:bddb7fd34ee661ee,BUY,1787067932079851,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,13652257,0,2840410942,0,1024846139718408,0.00000277154865683588946275948483896067448209602882317767713734693
DyQdMnRbn6CxiG1gtyLYE8VS1Dc2jHyaAUawxFHRpump,4SZR78BgQiRLgxiiEHhxd9q3FjLXuhq1ELc4GbcVVLJ6mXp7bVU7n9CdWCQiTXiiUTYo2NGTzHcrwVqLMADuotSA:0:bddb7fd34ee661ee,BUY,1787067932084847,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,18951948,0,2859362890,0,1018053427328590,0.00000280865700487161504812579547589533811821798508393484567217104
DyQdMnRbn6CxiG1gtyLYE8VS1Dc2jHyaAUawxFHRpump,cJiv7yCvpNPahwDh6AkyyByKnNUC8Po1RkR8aSdUPLWbAxs3HtF8Lwbm3qxWsgVYvD2aDmsn9vUJEmYLt3tsJhL:0:bddb7fd34ee661ee,BUY,1787067934629229,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,21465390,0,3330975662,0,1010467791624388,0.00000329646891232946223495057620697944604082538009908830688368814
DyQdMnRbn6CxiG1gtyLYE8VS1Dc2jHyaAUawxFHRpump,397EX2s4ptUpYFKC3MxAaHsrN6E5rTkTWkkJLPzN7TDRQ6ep4aV9nuBWvqAEFbAL3S9JpeJzBDFxHQLMexSwhKEJ:0:bddb7fd34ee661ee,BUY,1787067934642224,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,18951902,0,3349927564,0,1004751164864434,0.00000333408676809246477141753110502936219216467443950960360923449
DyQdMnRbn6CxiG1gtyLYE8VS1Dc2jHyaAUawxFHRpump,2z58hKcS4KrmXfDdFFY51b8eZC9bVY64TCDz2sc5VzSCS3v7CBciYpiF1X9gfWmoFJL2GAFC1sRm6g5yJWmjJCE5:0:bddb7fd34ee661ee,SELL,1787067937361703,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,39312180,0,2577065877,0,1016682167135473,0.00000253478024923063858097156699663055947381977460848215475236628
DyQdMnRbn6CxiG1gtyLYE8VS1Dc2jHyaAUawxFHRpump,2wp2cWLrTBpiLH9Nn1AiiQdsekdMHAYKroq91xMbbSCD2HeXiuvRXDtLoexDoBGEX6MjxTteTEju7Vp3KTCoxXTH:0:bddb7fd34ee661ee,BUY,1787067939755133,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,18952030,0,2596017907,0,1009259957192005,0.00000257219945020183223673065749242494727071287937691039653051084
DyQdMnRbn6CxiG1gtyLYE8VS1Dc2jHyaAUawxFHRpump,2wK4aMSeAapBYc6jpQQVF54EAZvYtcNiAk3Yg28zT37LE9ok1ckif4aznZVkTd8b7wBC2UZLtUKgyFiZgjW5AHm3:0:bddb7fd34ee661ee,BUY,1787067939765133,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,21904586,0,2967492032,0,1000815313934697,0.00000296507456538942235284743599347840925691722634822159169340800
DyQdMnRbn6CxiG1gtyLYE8VS1Dc2jHyaAUawxFHRpump,B4dv5HqFeCiZmw4PEd4kuG2yVthVogVVWBhudvMRGT2BzLr62UHiB7RgqgEZQy1GqM9ViH5R1nSUsBgwBZttcBr:0:bddb7fd34ee661ee,BUY,1787067942373131,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,12403660,0,3176926327,0,996649472522810,0.00000318760649013165528561507059136593306109530205653765211829817
DyQdMnRbn6CxiG1gtyLYE8VS1Dc2jHyaAUawxFHRpump,3ETHLgaiAXoonVY6zS8NddJfy8bcz5GnSFAKNdi4DxvbNEbGdm7MVCFgSVN64ZQ4riXo6nL4Rpz7bu654Z3Lp6YA:0:bddb7fd34ee661ee,SELL,1787067944685068,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,59724201,0,2150539327,0,1015744831769091,0.00000211720430145282937363167541849321123517057570724809994995372
DyQdMnRbn6CxiG1gtyLYE8VS1Dc2jHyaAUawxFHRpump,3XH55q5aK98EfGJF658kV84YpGwoqYAq2cCCaj8EufrLYYx95mG8MrAGVfJYGZJgMnsGuUWqP6LwPQDakrHB8Zze:0:bddb7fd34ee661ee,BUY,1787067946508909,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5305906,0,2155845233,0,1013244909464090,0.00000212766450920561415613563820657598948243040127734693120594407
DyQdMnRbn6CxiG1gtyLYE8VS1Dc2jHyaAUawxFHRpump,ZcKbZx8vi6MjXRxRMGUqRVvRNivv6yfRnKiEcPi4c7TnVt4aKy8kSPXWWGiWSGSk3PP9fSgdK3Nx5YnAa6ChUVH:0:bddb7fd34ee661ee,BUY,1787067946515913,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5305904,0,2161151137,0,1010757263359519,0.00000213815048908661097032757182429348687777060266465855778926480
DyQdMnRbn6CxiG1gtyLYE8VS1Dc2jHyaAUawxFHRpump,2vriCSa7NLx1tfXvrNzJeTpjvcUwWbz2yFAzAL27PrGGTnVDY1vRtB8DRSLfPBj76rP6kkAMC6Fvv6Y1rou1CUTU:0:bddb7fd34ee661ee,SELL,1787067946520910,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,27023895,0,1729167871,0,1023556218661487,0.00000168937263969852798127766326680512858613778252377484619188328
DyQdMnRbn6CxiG1gtyLYE8VS1Dc2jHyaAUawxFHRpump,5yLVriyT1Lqy18HaMD8KGDAgtPNn8jJGaGj4z6P2k2hgdEZScNCpPk3j6KUKUjvN6fFeZBap1v9KiuEH916Eg94j:0:bddb7fd34ee661ee,BUY,1787067948994185,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,9433274,0,1879299090,0,1018002623869027,0.00000184606507482026360773352425611791239586876677856590671350677
DyQdMnRbn6CxiG1gtyLYE8VS1Dc2jHyaAUawxFHRpump,2KXBuxSiXsVf226C5LHhAAAj9YCECw7ngjyL9haQGRW6cYeMxhbcnpPNpZ6ydPf3zNasPL4TTceHQVhfHWXNtV97:0:bddb7fd34ee661ee,BUY,1787067948996185,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5305906,0,1884604996,0,1015136545711360,0.00000185650393926007004089086022975547360179131990428905962880583
E389bNEBPBuNkovrFf6LuvY4LTuEjD8d9qwY8TaCpump,4VpUYJXSZ6CdFoGGVekYw5toT36TBryvcTUGrjCispznmQnoDDF4FjXACbJBomTVkBgTzZ9hefTTx9Ezprt87ihu:0:bddb7fd34ee661ee,BUY,1787074201943234,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,35537,0,7522456,0,848183105226976,8.86890572759872557656350825749343492257744289190134519617412E-9
E9kUCLKmfBSpqDeJs8JB6F9BKYbzA6so3YBBZWf3pump,36eV1gmcncJLp1Qcw1H7WvFsNvbJkUW6xcmu5nwHBxBSAPmA1bgAWCEEpuketzuG9XXyUWbjuwPCbf5GkTgg7DW9:0:bddb7fd34ee661ee,BUY,1787067029224062,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,8922970,0,4058023553,0,1055278427750261,0.00000384545295941590078313584900238249141392095340285038498093363
E9kUCLKmfBSpqDeJs8JB6F9BKYbzA6so3YBBZWf3pump,2UsenSEVy9ioitqRv2GsqSinvU6zywkZ1jYqiF9erGb5thEuTiMUYxA7TMLWLq7Thsz2ANiFgKxAGjPdDBygz2gp:0:bddb7fd34ee661ee,BUY,1787067033937254,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,17696883,0,5147831339,0,1050696381665018,0.00000489944709892531693146365142459923011471367120619533551224670
EnYscH1m4u3Kiftn9AZHkJnFqMN9B8PsPsmXW8Rbpump,54V58kSKPvxUoFaFAdFuFiKZEPux4161gVqgxqCEezbM7YzKgXJnBRXVST6usV31tg2YZJu6sxkQaepdUkgjoT9f:0:bddb7fd34ee661ee,BUY,1787070494501112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,7488262,0,11267173553,0,978001614639965,0.0000115206083347294086235167440227262313204076239623008791179419
EnYscH1m4u3Kiftn9AZHkJnFqMN9B8PsPsmXW8Rbpump,472ZaM1TiWAT25MRmC4TJkUf1D1LMV4H1xx3SSw1tFrgLDXNMDS5NrCUciyWWTTxbN6gA4aNYn3KBNt3tv8nNmCT:0:bddb7fd34ee661ee,BUY,1787070505439984,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5906981,0,13153184447,0,977489151614600,0.0000134560925052454986748759490983048687403609123761765241869185
ExNu5Hy9psp9SjMhVrizh32LuiTmwy5JmFzhZ2ozpump,2ApVVMcfKc9mtSSN1urvB36PKswBwuJHyimPZWDrP8h58wo4vpFypxMa6QLrgiPdat6UwwKp1DKN931tts47esuo:0:bddb7fd34ee661ee,BUY,1787066519107299,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,47512963,0,4416215243,0,1042819642769161,0.00000423487922731579700973694764390880126255184452317245546733972
Ez6sTr5JR7GwSuzocy9QbHGsQ9YfeuaAq7XgY33bpump,2ubKCSZpNz2uzXGAa6V1CYkdxu6EDCcNvTx4xbFSw6PmA75pHm46TcEvMbWaezPQ8V782QRXrxBogPr3VmG44Htm:0:bddb7fd34ee661ee,SELL,1787069457233773,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,678721,0,4292000007,0,1073000000000000,0.00000400000000652376514445479962721342031686859273066169617893756
F6iFoS3kzU2YsWEbY65fNUje9q6XZzQDccodFiGhpump,3oKMvtf1k7ZMQxBPqsLtoZdddqXzFfM1VQgvLvM8f5vopVq21zz7eRtmMUaRip19qwqGoqyqTDULELbBLVdzCjDf:0:bddb7fd34ee661ee,SELL,1787067188321206,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5225528,0,2460334508,0,1063817850311382,0.00000231274038810295791941423501883988567343892445425054752144510
FEmy929vmdMdEwVkzQAw4hNZpRteYNxQWk8Lx5AKpump,5txfFXZEg5zwP5Pz7p39YmmSo8AJvbZ1biD6sgPezgiLawVbFoe4w9VWidBwDxrcVmf3WUj7T7MgkCoPstXC2gF2:0:bddb7fd34ee661ee,SELL,1787064233419925,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2801924,0,2673172762,0,1069424542395467,0.00000249963663262505920666038512394606844190828393340149910054104
FEmy929vmdMdEwVkzQAw4hNZpRteYNxQWk8Lx5AKpump,mwshwbg4vKWB85ZgbdkFQC87vhRuRaUVZNWJQDGYhyhopEM4wjy3RmabS65G7oezy5EYSQnbGcBwcSJ8aMkgSC2:0:bddb7fd34ee661ee,SELL,1787064243094619,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,606838,0,2537147357,0,1069667368405593,0.00000237190310926449866441479048017851834176262747337494793539540
FEmy929vmdMdEwVkzQAw4hNZpRteYNxQWk8Lx5AKpump,2mEje25UmyHANCxJKkjKfs1p6Ks67vcEAxFAzGnm9Swzu9pYnc88Py7aUYT3Fnie7maHydhbhPRLAkc5nQ3urvvb:0:bddb7fd34ee661ee,BUY,1787064417737441,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2561301,0,7552787237,0,1060481465435909,0.00000712203605924922071452586061704694350719621856165265798682163
FEmy929vmdMdEwVkzQAw4hNZpRteYNxQWk8Lx5AKpump,5C95bdYSKdSA9oim8wfxo8deUyCH83NLRpKSoMiZ3SzkLnHwuVNaYYBpQ21BocETmg4Wxmo3xeXA2XAg9BBBRk4m:0:bddb7fd34ee661ee,BUY,1787064441278820,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,7595917,0,9239137572,0,1059415999701249,0.00000872097228530190141663541833436652633414101175444864095185771
FEmy929vmdMdEwVkzQAw4hNZpRteYNxQWk8Lx5AKpump,33vZMaGF3uF2YAZypc83Mp2xPxErzR3rxE8GFNs7kFDS8ysKehQcRep5fJz5FnEdeGXWJsyx8wk74r1Hbq3bAd6C:0:bddb7fd34ee661ee,SELL,1787064463044406,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3318519,0,9376471222,0,1058609343797844,0.00000885734787524279212962206942862189497867542703393057300226444
FGvgPyP4D8b4kPFQGqKJMBTZEVT6FUzFRArLr7rtpump,26WpvfLbdq1sbtB4Mbxzyaep3igczM3PcWsWPVLoFm6cMFwxEvMDSfjch3ZRNiCqeMxZijncm6x7nw1B6B8SnLZX:0:bddb7fd34ee661ee,BUY,1787065244151980,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,29965074,0,4782537340,0,962944091207308,0.00000496657841682564368273869958190418520058669447137899675063000
FQRLGs7o49AaRtpg7hjUv9TWaDc7bxnWve6NgeSVpump,5gWvNajrv1FgnzxoTeAhJGLPZ8fxovqzSDVWAH3312Mk4fZgvFfn4podXfzGzQ6WaBvem5DCBMKAhKv2qr3b3Qg7:0:bddb7fd34ee661ee,BUY,1787067406030612,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,18948501,0,2489132856,0,1063038709827229,0.00000234152607331161797599272894712389144598839853067520147271334
