mint,token_class,trade_events_5m,priceable_events_5m,sol_priceable_events_5m,quote_priceable_events_5m,unavailable_events_5m,quote_mints,old_sol_unpriceable,quote_rescued,path_conflict_seen,quote_flow_mint_conflict,price_identity,first_price_proxy,current_price_proxy,return_from_t0_bps,drawdown_from_high_bps,strategy_v01_flow_compatible,sol_buy_volume_lamports,sol_sell_volume_lamports,quote_buy_volume_raw,quote_sell_volume_raw,quote_flow_mint
2DzaY8JsyKVs8ziDPFLxRkGgoFTqxmNuwKRtYXcwpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,3.31334009987836216052369033454360260187905807662036538692595E-8,3.31334009987836216052369033454360260187905807662036538692595E-8,0,0,True,0,2227206,0,2227206,11111111111111111111111111111111
2F6EXXSJPWmFcT5WZMgMwtVwPEzyoeqELLBeGkt19yaq,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934874185050493820827931128599852428576194967106111046,0.0000279589934874185050493820827931128599852428576194967106111046,0,0,True,0,804828142,0,804828142,11111111111111111111111111111111
2FSpXwxfEmrruzHAZsBfMDjNcStzbXSMT7Uz1L7qpump,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000297347068250455631362886206380389981760069749871438656219839,0.0000218658405299731071362615592294774660928564644195948903086021,-2646,-2646,True,1975308,9576291,1975308,9576291,11111111111111111111111111111111
2FYVhwF6f7tUDkTQMDMKuntqAR1dxQX6x9Hjj2eHpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934771668219944082013047530288909599254426840633737185,0.0000279589934771668219944082013047530288909599254426840633737185,0,0,True,0,9999,0,9999,11111111111111111111111111111111
2FfEbufT5Her6bRG13ihhH1Zhy2GM3K43GsBBxPKpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000280220535268713040996522398900736750678381581065278067922527,0.0000280220535268713040996522398900736750678381581065278067922527,0,0,True,0,54869220,0,54869220,11111111111111111111111111111111
2G2nzP4dZGo31btdopbpiQFfKFV1pDi1Hpb64FE2EE6h,SOL_ONLY,9,9,9,0,0,,False,False,False,False,SOL_NATIVE,0.0000295911066725162111912349177356717127932712346996609097482306,0.0000300289817503928779312287455718498423694229013807630576076607,148,-1053,True,2868529838,1777808993,2868529838,1777808993,11111111111111111111111111111111
2GDL7x24mCSf9orxDv3xU3YynwY1VrRX3MHQPJGqpump,SOL_ONLY,36,36,36,0,0,,False,False,False,False,SOL_NATIVE,0.0000390266406667262441124183771169974837295446710989711078696039,0.0000331661869594248021119736023890328128791191847553871680502312,-1502,-6495,True,11132543199,8271498466,11132543199,8271498466,11111111111111111111111111111111
2GUmrjdzU6KsGTfMNAYh7DdBgxvs1hdXpVtLeY5EamW6,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000515892910062522447049465224179408764462140647647544945593510,0.0000523346593724968136203208320415995863353936411783829503954913,144,0,True,293333333,3620671492,293333333,3620671492,11111111111111111111111111111111
2GeLRyHhF7pWHQZVMrrB8RQJ6skNbkNxToh1ipzKpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000280136703625877673513518816269554012952853615137093872532432,0.0000280136703625877673513518816269554012952853615137093872532432,0,0,True,0,84092795,0,84092795,11111111111111111111111111111111
2Gkzxen3c9afxdX4Ace4zPskQwFNjG3nUvXoy22spump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934902143522833178005591798695246971109040074557315937,0.0000279589934902143522833178005591798695246971109040074557315937,0,0,True,0,680877898,0,680877898,11111111111111111111111111111111
2HFphJeTZtSfgkYQL5A8VfzciFtYKvSp4YY4tjMRpump,SOL_ONLY,45,45,45,0,0,,False,False,False,False,SOL_NATIVE,0.0000359874153114499517790476920771079594429037054361354894226480,1.66152348805359177397189578654330126527864354754747395366298E-7,-9954,-9976,True,4335761716,1100058735,4335761716,1100058735,11111111111111111111111111111111
2HHq1bqn6emXu4Ey4RNYuDZ1xu94nEWXUL9dJinXpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000288870299702385285285390853541338911014812333015989661332377,0.0000288870299702385285285390853541338911014812333015989661332377,0,0,True,493827158,0,493827158,0,11111111111111111111111111111111
2J6L3s8jKtDop27TdjvWJXUim7mrybBiTvqtWB34pump,SOL_ONLY,5,5,5,0,0,,False,False,False,False,SOL_NATIVE,0.0000425287356321838591623728365702768248588085399116955645878852,0.0000279589934780987884436160298229263746505125815470643056849953,-3426,-5209,True,13343245974,1975308640,13343245974,1975308640,11111111111111111111111111111111
2JNacJJ6Jq3HtzXbeCDYz89X4YVcPo5h83iVoUYrpump,SOL_ONLY,6,6,6,0,0,,False,False,False,False,SOL_NATIVE,0.0000288987107299371763736650743034258876605122974844642004992432,8.19660946913993876269649133869032634523885886357443986720220E-7,-9716,-9716,True,6500992,105758210,6500992,105758210,11111111111111111111111111111111
2JQC3ic6D4f3bxxUZX3F6YLXoupDEb6bGvPcQvaDpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934790307548928238583410997204100652376514445479962721,0.0000279589934790307548928238583410997204100652376514445479962721,0,0,True,0,99,0,99,11111111111111111111111111111111
2JbGQU9hj6taNRqPHGvniJ7tD2MSNVyuqFbWYSMfpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000280044760081328282181517965281362189747370080161986644864906,0.0000280044760081328282181517965281362189747370080161986644864906,0,0,True,0,40921016,0,40921016,11111111111111111111111111111111
2JcYgBQpD4T6KwNrywwzUpBka6pBeEEJsXPcYys7pump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934771668219944082013047530288909599254426840633737185,0.0000279589934771668219944082013047530288909599254426840633737185,0,0,True,0,9999,0,9999,11111111111111111111111111111111
2Jix9meKSd22kmGupFcDP9pZhhGRK5DGFi6QbpZfpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589935023299161230195712954333643988816402609506057781920,0.0000279589935023299161230195712954333643988816402609506057781920,0,0,True,0,4358,0,4358,11111111111111111111111111111111
2JjukK53nwk8ChyEg8MQncAikcswKAfAYwRLezzfpump,SOL_ONLY,5,5,5,0,0,,False,False,False,False,SOL_NATIVE,0.0000386876783912718717814551181429741200302417444485616754353165,0.0000279593258480443537417143930960533408027843394090034356114229,-2773,-2773,True,0,6551111109,0,6551111109,11111111111111111111111111111111
2Jzrq2qEXJkkBTckPNuvF5EDbRYFF17dUxKuUqjppump,SOL_ONLY,3,3,3,0,0,,False,False,False,False,SOL_NATIVE,0.0000548024377067366797384325152770691753201217395990369739902718,0.0000573579771862875534861484873928593324803729548205170023302387,466,0,True,1974237284,0,1974237284,0,11111111111111111111111111111111
2K9N5Ehbni3mjQsrRjE4TKPP35bM1LkHVjp4xGNSpump,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934780987884436160298229263746505125815470643056849953,0.0000280221537726580527824966886072778466891765704711280883307360,23,0,True,33866383,4888887,33866383,4888887,11111111111111111111111111111111
2KDxw2HMzzJsVSBruPzgQHMsGppSrRbvitJ4EQJ4pump,SOL_ONLY,6,6,6,0,0,,False,False,False,False,SOL_NATIVE,0.0000623910415246556658125540053559825709576886260666099438980377,0.0000588688143529310336932130079457364792889066843279109745307813,-565,-626,True,147300028,2193969963,147300028,2193969963,11111111111111111111111111111111
2KMhxpWcmvH46csq91C8UYCPqotXQqhP5umJVXuxpump,SOL_ONLY,40,40,40,0,0,,False,False,False,False,SOL_NATIVE,0.000144467217305531827741558127481467261201593887517095962217980,0.000115796131208412624680648928444518299342061267509863877007798,-1985,-2144,True,5133343906,8273728966,5133343906,8273728966,11111111111111111111111111111111
2KY9yt4y7DGQS78RfEJXDuc4t9NHmaLKskL71L1R5N4Y,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000285377819623667659180023172800402647880647039950880766115826,0.0000285377819623667659180023172800402647880647039950880766115826,0,0,True,0,976304648,0,976304648,11111111111111111111111111111111
2LjXcHzemgaBLvCDscATTZgXdwGQtfdtwLumgfZu9Ts6,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000379211811941576061307034765629758094304851431047849893051149,0.0000381690156993884755110848238718630647481961667755301602205432,65,0,True,5052255497,0,5052255497,0,11111111111111111111111111111111
2LsVezXHQJR9HbDaCeokSW57N66H94tp77gdBKpApump,SOL_ONLY,13,13,13,0,0,,False,False,False,False,SOL_NATIVE,0.0000176542498858066719613790755981225298879759588790383527336807,1.33171760410520152000506610814926107671361076978462531117485E-7,-9925,-9965,True,704754938,222603153,704754938,222603153,11111111111111111111111111111111
2LvJkFsmty9MvfvcjvGd5ThevMUoMaH9CKChcftdpump,SOL_ONLY,11,11,11,0,0,,False,False,False,False,SOL_NATIVE,0.0000457879851946648058977156200392539849063218535632884267957516,0.0000503743175289816184994521040333508142096846312375593216221783,1002,-198,True,5299753080,3061410313,5299753080,3061410313,11111111111111111111111111111111
2M2bh7Hb7cRhT972jrEvVJyjEJAcWz57VjXbchzqpump,SOL_ONLY,4,4,4,0,0,,False,False,False,False,SOL_NATIVE,0.0000876381595504876165300922582321036127129755793744639260769222,0.0000915912610454420057534505781228948521490149585627082968129232,451,0,True,2166957455,0,2166957455,0,11111111111111111111111111111111
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,QUOTE_ONLY,40,40,0,40,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,True,True,False,False,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.97600236867768104421778041724133704316713768219651487304861E-7,8.53506831381123436611314612800303219658820694578770123349998E-9,-9568,-9768,False,0,0,17653374,35851622,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v
2McG85HREWiJPYQc9Wp1MFbYgLGXvHVaoCTu33vSpump,SOL_ONLY,3,3,3,0,0,,False,False,False,False,SOL_NATIVE,0.0000404799106827241833781292598488744006438622770002911783119451,0.0000385763600631292887482675819918781525184077458805481017945558,-470,-519,True,195555555,951818455,195555555,951818455,11111111111111111111111111111111
2NEKYBCdnDkCmA2GvRUx7UMKzSXQR76qvFiJkQmjpump,SOL_ONLY,19,19,19,0,0,,False,False,False,False,SOL_NATIVE,0.0000326431173188395402417886428398933414588095470748898928580867,0.0000306623612396802080554655333063782606982471186123025278188033,-607,-2163,True,3088355631,4074383636,3088355631,4074383636,11111111111111111111111111111111
2NHvuf6gN9nQy57VkJgk9ppxj8tKx4AHXCTcNPDwpump,QUOTE_ONLY,5,5,0,5,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,True,True,False,False,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.00000388736511878232945174947214323832500305274622995665592369069,0.00000453828471211510952506450733011884503625994024039857769449370,1674,0,False,0,0,128057688,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v
2NwBvfxqB5aLoXSvXeAb6KGE4Eje6jHAHKuXH5TEpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000499914188594110872812645173843113923690357321952168629681375,0.0000499914188594110872812645173843113923690357321952168629681375,0,0,True,488888888,0,488888888,0,11111111111111111111111111111111
2PPbVpUibgpk3Z77vctnGFy7XmjekEKZDJK2kfSSpump,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000284972107464509565666316594160866896757807342017376263031691,0.0000284434082880661957710414034110587126121718038224044561596103,-19,-19,True,0,326684460,0,326684460,11111111111111111111111111111111
2PU518aBvGP5utsCPk7q2RUh7ttTd9PUeuoeBWUopump,SOL_ONLY,23,23,23,0,0,,False,False,False,False,SOL_NATIVE,0.0000601727033750747429689271980007529573781889747146104826271127,0.0000650147374732491716394198837678868670721796104043044675387671,805,-1132,True,5491598171,3085211862,5491598171,3085211862,11111111111111111111111111111111
2PfDWTwoxAGePS3aY7Y3vV2FhaJoCQVuQrBtVgSvpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000281985571710934766596176756610676718975284129561918420379003,0.0000281985571710934766596176756610676718975284129561918420379003,0,0,True,0,618363207,0,618363207,11111111111111111111111111111111
2PmSh2PePhFx7hrYm3qdisAkUf6nR8chXkvc9hXHpump,QUOTE_ONLY,1,1,0,1,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,True,True,False,False,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.00000335076287624995459067647511801712313393221658722951389066099,0.00000335076287624995459067647511801712313393221658722951389066099,0,0,False,0,0,0,6825994,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v
2Po6dkhpraPgfWYq5w7uGdDv8imfL4jMCmxc3bVSpump,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000288992658948805667236200092974735894096643116802056940852066,0.0000284081972125991266770791625149728696717148370769275309126277,-170,-170,True,260247235,260247234,260247235,260247234,11111111111111111111111111111111
2Ps3zK9Gt48qTyJ7uQgmCACrp5QkfLdRccxwkNvdpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000284507485523165886462261553119900547336743299011971160204838,0.0000284507485523165886462261553119900547336743299011971160204838,0,0,True,0,3454430,0,3454430,11111111111111111111111111111111
2QRCvcDVa9VPisBNGMoHYRSb7XHS1UdQZGbAEXrfpump,SOL_ONLY,4,4,4,0,0,,False,False,False,False,SOL_NATIVE,0.0000279626754371493306642488008978491040704792459834833461883819,0.0000298713052223926768699941070350412520033140367753801402502649,683,0,True,1008987651,0,1008987651,0,11111111111111111111111111111111
2QUfcqAK5wEzjUDVDqHBqb4zgPkm36rQCEwMDtu4pump,SOL_ONLY,71,71,71,0,0,,False,False,False,False,SOL_NATIVE,0.0000478104494372998651181563553023556395221808291382974293605787,0.0000376021544732711835065081129713852970928696504388433698000670,-2135,-6103,True,34686873995,18212269609,34686873995,18212269609,11111111111111111111111111111111
2QhCAuKx8Ni13CFYKbUNNh8JQRtS3Gd1h4x7n6Fppump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000280284050654865092911448245277011610184671619434851469157784,0.0000280284050654865092911448245277011610184671619434851469157784,0,0,True,24415835,0,24415835,0,11111111111111111111111111111111
2R55S36qufETgM9FMbGgX99R77NYKCTvcQvAS2nypump,SOL_ONLY,6,6,6,0,0,,False,False,False,False,SOL_NATIVE,0.0000280004193142262730309541283132194248231110329878319913039706,0.0000279688157006431839862149098673013887820298735384546936409615,-11,-11,True,0,24360466,0,24360466,11111111111111111111111111111111
2RJwhPNmop21MB1eD2CnFUeqithiHR8vF4eVLSvtpump,SOL_ONLY,129,129,129,0,0,,False,False,False,False,SOL_NATIVE,0.00000100482585615422619826071178579055898647004398060615013785040,1.80359879575657591668349422793238289547633234875334441500905E-7,-8205,-8215,True,793216788,876333287,793216788,876333287,11111111111111111111111111111111
2RWuyLjvyqfSUvH6H86keTYrw46fDgDnKnv3MsdYpump,QUOTE_ONLY,1,1,0,1,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,True,True,False,False,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,8.66657030936214260898784610717919359815385252950647574990457E-7,8.66657030936214260898784610717919359815385252950647574990457E-7,0,0,False,0,0,0,404880,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v
2RbqmaKBqqE7pZJ8Muo5by5rUb75Q36cSw3CUmoupump,SOL_ONLY,38,38,38,0,0,,False,False,False,False,SOL_NATIVE,0.0000567142200268597623054286448282999726213465606486894533953312,0.0000355562034027475250043381297750287007911240762749949250974026,-3731,-4414,True,10199626646,7191664527,10199626646,7191664527,11111111111111111111111111111111
2RmJ1phKAfZDaawiej3kDjR8EjfegUiNhyXZsMe6pump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000329395368097719207033268236015521648030880454343697840688895,0.0000329395368097719207033268236015521648030880454343697840688895,0,0,True,0,39948875,0,39948875,11111111111111111111111111111111
2SYyejdvTU8wF12HWCxDfvP9QEyh2WCX73tnyohCpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279590228856458564092504985911103063202217060644172454188825,0.0000279590228856458564092504985911103063202217060644172454188825,0,0,True,0,27237,0,27237,11111111111111111111111111111111
2SfHDNT6ReUjyZdXUkL4MNMkrsR38d3f7dRnYmfxpump,SOL_ONLY,3,3,3,0,0,,False,False,False,False,SOL_NATIVE,0.0000379211811952429826949470294659685626538874363234591486252940,0.0000294511246494218357760319811395838882294282894633871842464703,-2234,-2234,True,790123456,5237209815,790123456,5237209815,11111111111111111111111111111111
2TDMnabsjqxjuM279NdqQsZg67jfyvq4AkzVQ9Wtpump,SOL_ONLY,22,22,22,0,0,,False,False,False,False,SOL_NATIVE,0.0000338303821062441562924237989315062670509978015808385548940532,0.0000449286575903452262907356486577942826401036800860888569600813,3281,-1565,True,14428151356,6398511754,14428151356,6398511754,11111111111111111111111111111111
2TeeNpNVkSW5qBjhPveUomtQWz3jjKQ4QVYXjierpump,SOL_ONLY,19,19,19,0,0,,False,False,False,False,SOL_NATIVE,0.0000790433438484296305778584290549671143346733006186787042964025,0.0000292361401408726934388615538003261494948968047166971732443158,-6301,-6535,True,1955555557,2224078258,1955555557,2224078258,11111111111111111111111111111111
2UdWPq4SvnFrUJtcmdiHt54JbYTMkavd446LZdHDpump,SOL_ONLY,3,3,3,0,0,,False,False,False,False,SOL_NATIVE,0.0000105668410498128977694511284562404711110495244702672087271840,0.00000857720309546407725970373413179400987008919640846628108770414,-1883,-3036,True,36320645,43196943,36320645,43196943,11111111111111111111111111111111
2UsK2vWVrTWCfunALiP3GHnfuVLjpn69jXERu1mcpump,SOL_ONLY,3,3,3,0,0,,False,False,False,False,SOL_NATIVE,0.0000283692184257882772320992709389901494612384672123420362563240,0.0000285174692731912081142412710325605372631775108720817726122304,52,0,True,217283949,19908890,217283949,19908890,11111111111111111111111111111111
2UyZU554RYa9egtZTLSut5iD83RQ87i1s9Cf6w9fpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934771668219944082013047530288909599254426840633737185,0.0000279589934771668219944082013047530288909599254426840633737185,0,0,True,0,999999,0,999999,11111111111111111111111111111111
2VLVnUfyU4UNvbZCZUfVRLGJKQRJS9UQ5mRSswwgpump,SOL_ONLY,12,12,12,0,0,,False,False,False,False,SOL_NATIVE,0.0000949769793089993647478204086092868654631496752709638294728867,0.0000985503012207274048229603653640644020997806738911230333867553,376,-542,True,3074802204,1970928404,3074802204,1970928404,11111111111111111111111111111111
2VetcYWpyKqQM6kAyhjmYpoXMxD7wpSS5CynQy2Tpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.000220735282213335102209396466870368719303735979018801890300252,0.000220735282213335102209396466870368719303735979018801890300252,0,0,True,0,3527836540,0,3527836540,11111111111111111111111111111111
2VuKtZLaS35WeYDeCKDE1Zq7gFYBb6C5dnFY9BrFpump,QUOTE_ONLY,12,12,0,12,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,True,True,False,False,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.0000198392764128885209183683312568441552250136267961149869870570,0.0000157929396760247288353993687228893645895887323365653600762623,-2040,-3568,False,0,0,104204881,113995518,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v
2WABzMSjRid2KbiGFZULAGcWDKp4XtbsFvFmKCEvpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934799627213420316868592730661696178937558247903075489,0.0000279589934799627213420316868592730661696178937558247903075489,0,0,True,0,9999,0,9999,11111111111111111111111111111111
2WZ9NhG21zSHhP76JaUqLLn8yzrCWzdnzW844K4ipump,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.000182687603358672241582845536872286303120061646574097938725778,0.000169982060793894991147026431417031434228685068970671521632566,-695,-695,True,148000000,1284952465,148000000,1284952465,11111111111111111111111111111111
2X2sJp18RuuvfrGc2ELNiBLBPhbnNJ8tmHAV5Y1ipump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589935032618825722273998136067101584342963653308480894688,0.0000279589935032618825722273998136067101584342963653308480894688,0,0,True,0,71787518,0,71787518,11111111111111111111111111111111
2XLD5y5d1Bdx5rpDxhX3xzLCDdav3gw8gAasxAGSGFAE,SOL_ONLY,15,15,15,0,0,,False,False,False,False,SOL_NATIVE,0.0000292777919530293514110902506597513065134992059983541878677903,0.0000536317418942326742785673701012864514261163459222759354334916,8318,-704,True,4497777777,5730663700,4497777777,5730663700,11111111111111111111111111111111
2XPEEaReZv6rYSaGpu1RsUt1B4wYqGvkj7quMhnSmMG6,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000401527567352791113103117488087134126199770637430849883951865,0.0000401527567352791113103117488087134126199770637430849883951865,0,0,True,0,1146460322,0,1146460322,11111111111111111111111111111111
2XUvCZufBzSn4p8gWL8yBVBvS8K3iamiGBDYk7N6pump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000300507111224362418465351360450599149820201076972638610633449,0.0000300507111224362418465351360450599149820201076972638610633449,0,0,True,0,12846932,0,12846932,11111111111111111111111111111111
2Y1JBRVQ1vWnGnd4H7gipn6eKK8yMFNJntE5GLWxpump,SOL_ONLY,7,7,7,0,0,,False,False,False,False,SOL_NATIVE,0.0000322231094828016156781575600128104009557907532457655817880855,0.0000308304483218502114286523539160358628488288636512002142992971,-432,-432,True,0,748001801,0,748001801,11111111111111111111111111111111
2YXmiK5j35EFLxDYczMrK9Tw6fjnwmCE3qh5sBzYpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000325231804310311533070400826401268609392955504899203329843854,0.0000325231804310311533070400826401268609392955504899203329843854,0,0,True,0,55115744,0,55115744,11111111111111111111111111111111
2ZJdKnQUuKBtVir6nJ8nim78Pk83niEPWjbmq1oBpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934771668219944082013047530288909599254426840633737185,0.0000279589934771668219944082013047530288909599254426840633737185,0,0,True,0,9999,0,9999,11111111111111111111111111111111
2ZVi18VfBqE6hwMSzjp1UMojPcD84S15FF49FFGmpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000305709532632004615721303341583812588862348474098563262956522,0.0000305709532632004615721303341583812588862348474098563262956522,0,0,True,0,1943014,0,1943014,11111111111111111111111111111111
2Zdt9AyfpuuPPcA6hDPLGCGo3vY5ECcjHNQn1zczpump,SOL_ONLY,5,5,5,0,0,,False,False,False,False,SOL_NATIVE,0.0000846719935871747166673577523764618547404059056786144900735132,0.0000961649209619876348657590452772238480042419275466844468920839,1357,0,True,3430458840,747,3430458840,747,11111111111111111111111111111111
