mint,first_tradable_observed_at_us,trade_events_5m,priced_trade_events_5m,unpriced_trade_events_5m,first_trade_priceable,any_priceable_trade_5m,price_coverage_class,return_from_t0_metric_available,short_window_price_metric_available,gap_event_count,reserve_defect_codes
D59vie5vZirj2KQJ9N8qGpchJAWoi8v4ozp1gvygpump,1787075988288600,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
BewgSY6zvcEupzqRm8c9sN7ZHTF2m6d9Uyk9iZYBpump,1787075983620514,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
FRBtgoEpYwX9sWoj3Z2KpE29QBFv6ubYafCHWtrupump,1787075979295198,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
EG3oUzy57mbCMaxtKXKRZcvNBmeCALjqpmvXfV71pump,1787075976500841,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
9e8gnDsBka6uCgUju82pxhDcdnMVfYifXjN495YWpump,1787075971614243,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
2ftPYD79z9EW67uK7b4K1H9JmoVdjJxD43fnxK4Apump,1787075968796474,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
Fs47a5ugFPHNGj3FNGVeh8Vfv4uPaAsc6CjQuNfepump,1787075966348583,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
5W4wTbCRQsC4oKUbvYA4xkvaRMETxitwoYi9NbT9aYg1,1787075963918780,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
CRxxqEPLGwoST7noV76Nsfte2UgVN8XYixMhZbWSpump,1787075959015459,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
89g2tcdkwicNhppRinFEdifK4EDm2pcHBUTymcuTpump,1787075951635587,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
2vBhhhZtnmMyjrFqqTPGNu3JKyT31tmPiTymg4wgpump,1787075949015597,13,13,0,True,True,FULLY_PRICED_5M,True,True,0,
6crppbS8d8xQHeA6wbe1FwHL2TRcchPztfEWE6jkpump,1787075932151958,45,45,0,True,True,FULLY_PRICED_5M,True,True,0,
6qFcpEmZ9ggd5Hqn5GRL8umUrRh9ateNMKDKPhs7pump,1787075927233418,50,50,0,True,True,FULLY_PRICED_5M,True,True,0,
3MJU3RRDdA5ayFeX1dq7vnbqA8mBLMR9umz5GQgLpump,1787075927231418,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
2JbGQU9hj6taNRqPHGvniJ7tD2MSNVyuqFbWYSMfpump,1787075924515153,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
GubeDzpSydvXbP52bNLqXRKiGapnvB1JUobYM7j5pump,1787075924514151,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
6Ywgrn4tpunQ25YAoQyuZkjGpSL2TzDKoyQYYgrcpump,1787075919277470,6,6,0,True,True,FULLY_PRICED_5M,True,True,0,
8rgBCz31kFMX9t6owpwEZRauudeY3HXCLB1HJUTxtaKF,1787075913832742,17,17,0,True,True,FULLY_PRICED_5M,True,True,0,
FEPGE8twpBKmJduyqUrsfcosNXb9iauH4SAjNTeNpump,1787075906074956,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
Hf5MDX7vCdXVbVdUeqMUe6bCGQU5uqygKevooXwqpump,1787075903237401,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
9N872gyHMcbZgVkVNLLti4m6WJo9Sam7imGGW89pump,1787075888446271,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
C983zsBpasUwhAj1s1ZA9DhF8ogyATxkjNe8uQxfpump,1787075879664766,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
CJFyaCyjZ6dwscrLKZAiQ7AeXRFm74u4KgG17S3fUqSU,1787075875432028,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
HzgqDreTWWBvikLxHPVTM1cKbNyP1TWoPZMKxK1xrHac,1787075867903091,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
2dY1HxXdKtxoD2Nb973UiFFVSVzwSn2kHAQzwi6mpump,1787075852384831,53,53,0,True,True,FULLY_PRICED_5M,True,True,0,
DZ1w2NWZpFR4hGGSvFaVLTxWdWsB6Mpxumzg4Eiopump,1787075843364688,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
F8RWF26ffeeUgKFnG5XgkKbh1vzpQsrsXuGewq1Dpump,1787075836212537,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
BRaxsZoYg6scR2hekHexTfgyLnpopySWqPLcW4o6pump,1787075821440949,92,92,0,True,True,FULLY_PRICED_5M,True,True,0,
BuE9duiToFMfJ6q3wCn3d2KrzdrefqgN71kaTwtUpump,1787075818970422,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
EeYis5gvhm5KhtwetHC62uvBbZ1cerZNvoFasAPkpump,1787075817588473,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
HHEK9pFCXbK6GevCgBkTTzHdpdMCr1PwEFjioxh5pump,1787075812865899,22,22,0,True,True,FULLY_PRICED_5M,True,True,0,
9RnvWbNFkuSmiPkACof4SWcJ679fCY3jDC6gvZxZpump,1787075812823794,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
Bf8inNx9RpCFRZbSrVHnLse3Bz3da8ea4kMzhtxxpump,1787075802114415,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
G6cyLHD84wq27a3vsz5Cv27nQEsZ1BxPZy4mZiEdFDpc,1787075797803732,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
C1M67zE9dxmrf8SDWPjrFE6PrSedYGqeqejnhv8Lpump,1787075795138313,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
H3Zo4YogAkrTMZAxtvEPFtBPeQhuDFShsWRZW5xHpump,1787075780189824,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
DmQLCaRESq57oG2UNpj8CDg55qk5E7e6AkKECbHNpump,1787075748616857,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
7ZURh5pqthsy8bf5iMA4XaiG7HcGPbSoc2z8eM8Dpump,1787075742254447,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
5TKLzmmgfPYUL6FqFJ7CYt6JEmvkjSBoe9hncqyfpump,1787075737313542,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
3o6W4NWhCteMYMe6cdJBqzb88fjsasdjCA4UgZFypump,1787075725916250,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
ANTNNteL2Y9aAH3QpfskEP9bA6nmCf3GcnEGGAGupump,1787075715380808,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
CHUyKXcdU6USovWmb4ikLQQn5uuev8h21hF9pKTgpump,1787075699304044,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
4Cq5i7ELg61b4hZi3NrgbJ4zudfnX2HtWzcWE3k4pump,1787075692055657,13,13,0,True,True,FULLY_PRICED_5M,True,True,0,
ArKXtdcsf3aeZ5nshQ85t9rRyFmtnJz3w1ek4wTmHwsJ,1787075689911562,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
4b788FNwvYeuysUxNdKTHQ6hdsrYj3gUe2d3qE88pump,1787075689844937,136,136,0,True,True,FULLY_PRICED_5M,True,True,0,
GyW1EgMyxW8d1bZNWWxZjJdhdx1HzXgUAccGXTg9pump,1787075687473986,32,32,0,True,True,FULLY_PRICED_5M,True,True,0,
5yKHRzV1bnbXw1oEZWYsMS9dKd8Pd57ZYdMAKw7vpump,1787075669985152,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
CetseNCz6So4U3E4GG2nWpmwL9tBJXK56cvgvZH2K9Mh,1787075656552368,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
GZ6QrYCQqhWZJVshypJ7jCMhkhaYg3gCR69LcUQ7pump,1787075635759513,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
9EZoqpsVNqrniz49LzTX1xdxZY7byxpz7PrHmC5zpump,1787075624956613,12,12,0,True,True,FULLY_PRICED_5M,True,True,0,
GgZPG1q4hwenR1jPXYEoUcZ1x6Wfp5fh1gtBwHKApump,1787075584564263,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
2hXJdbf1Dy6bkdYCPP839iSjj7pmhzWYzjAtLmqAnWs7,1787075582629775,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
AyPDUKiXCiJUhRuKhknsKP2U8UgwnyYVSoa5zbSRpump,1787075580460822,13,13,0,True,True,FULLY_PRICED_5M,True,True,0,
AtWRb8wvXdaLzDNtCfS8grQkDewzTsKc37Q2wgWMpump,1787075578014485,35,35,0,True,True,FULLY_PRICED_5M,True,True,0,
Cj4yFhy4jNymTqcRPCDrqgGF5dQQap82X62LDejrpump,1787075558775954,49,49,0,True,True,FULLY_PRICED_5M,True,True,0,
dVoHZhxVXgg5LF7FoWC7WDAGAJArHC6wEANLLMrpump,1787075556628178,24,24,0,True,True,FULLY_PRICED_5M,True,True,0,
DRxgQyzd7V2eaaxL278jaPvuUdBpB6WQnaM3QVoHpump,1787075556623669,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
FAA2ddSX2h5Qpg2ptbGLsciEnrhX3G4Dhzn9J4m1pump,1787075554191028,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
GuFGBdwmTmVZfhQbArPKa1muVzk1hCJvXXq5xBX2pump,1787075554175655,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
FVypwdeDovpCS1pcbYveVEix56v7S1RX6g7Cntjhpump,1787075554114083,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
AncUjVVrrTsJEJ5Hg3FuDCV9hkWbvpoQDPVZ4FURpump,1787075551671450,14,14,0,True,True,FULLY_PRICED_5M,True,True,0,
3RDE4b4da9sw6HEBn3iNT3Tt3Krg1VvPm7b1BfyXpump,1787075551647415,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
5YSmdm479Y61WebJANUc4qA3aZKNq3kcmNNpyBLhpump,1787075551635398,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
PnqzLyzBH2pb4sDMF63EYSLpb6Tr5UXpBBSdqKEpump,1787075549341506,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
G2pg2tKm1qah4uKY6dE26iEuPxmBMMFtZRSvU2qtpump,1787075545114953,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
GC2EQr5cjkW2r4CKrgwzJxopYt1wWTvnPYZkvoM12i4z,1787075540153949,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
7Ps68NVAxPzffbvpLPG7Y9XkT5bRjbUaPh6X11Espump,1787075540139444,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
3f5sNCXhDAbiz8NeCLqfMuuKAr1ioX9i7CtFN273pump,1787075537811199,17,17,0,True,True,FULLY_PRICED_5M,True,True,0,
CDNNmy2ZS3kRstTavZPtPZrj5zArr5mQYG9buEN4pump,1787075537792671,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
5XeS8XS795aTbQw5pBLGsPSP2cMYG32LKxqi9nAPoZNL,1787075535265696,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
9vh92kwJt2TueKH5yjosdkU6U7vW5yg1771qSHr8pump,1787075530840972,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
24qTdqh1XJkaQCYCpEGrBfvLE47jJZ8hQrgRK4g5pump,1787075530838973,64,64,0,True,True,FULLY_PRICED_5M,True,True,0,
Dj1C6x54BT7dWaopjj6KbudhJJ6v5HzMNeLKLCWKpump,1787075530830465,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
DNgoSm54mvNoUVfPKU6NmjH62YxrCKaVGuUk2Uc1pump,1787075528278377,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
EShAYDpWrBorZuoRWgUi2AZHpBoMSaasAWt8FvjC3ByA,1787075525994436,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
DmKFzHmTFqnKqkWJBzEhUfNqPyENwBjwFVCFiz55pump,1787075523475976,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
H79oBnLgHACfSgZMCqahBgFtpAFkZdmUwsz8nKgWpump,1787075521054497,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
7daz5rMaLiUZvAvNeGBacEDWztKHKoeSLuVjrZwZpump,1787075515945853,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
7GZFGoStSuxHuHzMhL7MTSyXTRAmiEHsRSM4DrPAXL3f,1787075515940837,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
C2uQWiRQykbRHgXwehnpm7kQBBobg7ZhmwkcHFN9pump,1787075511496263,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
5icdwMwcvc1j2GNXHSpRsrCmnyXfMc5d36ai9EzBpump,1787075511478759,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
PBci5T2yKXKYnAZdePM679aN3XfPhcjzYqZwodHpump,1787075509120503,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
G4RD3cSR94crK7ZYSJERK6JVFCpQYFgsPutP8Vtpump,1787075509113444,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
ANV54inHuFLtovYbW2LAWZvgKwRtZRkcw2L9faw8pump,1787075503893784,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
3dDtBGsnUsBVPajTVaYUx7Ctpx9J1Q4Tpj1nqijsSaoZ,1787075503888782,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
9iHUhaCZ4KywLo4Nm7rz8SnPtavK2Qngdubctafwpump,1787075503855397,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
HFBiadz9qtmtiFHmpS4RY6uKxRMaLJcXCho9t6kApump,1787075503840892,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
9S177eG4Vj4S4DkkdG3fJzMSbiMusCAPEsifoeN7pump,1787075498668472,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
91LmKTWhPDRJfDQrySSJJRccVC2tqRbJmjnthr7Fpump,1787075490773356,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
A3tZFsKeSrdpUi8RUMzx9wEsvbut3vUbhte28qCNpump,1787075485611055,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
7Pbp8NC4ChScpweytXuf68NjARHgBRt4XiUeUVjEpump,1787075485551654,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
3476h4NMJaVAEE8P1c396dBKguBcaiGUfAjv4ovZkRJN,1787075482941893,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
7y5FrogGb7BKdM4pD7UToWkRoJiY8ZVDmLjxxnvgpump,1787075480060358,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
GoEUPw4XAY7xnWALHdmdvSo9ZZ5gog78bHZzkHwkpump,1787075480044754,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
43MA7FqaVT6hYKSZyK5LvWP2zwJgNPayjhN9KFZDpump,1787075474982679,36,36,0,True,True,FULLY_PRICED_5M,True,True,0,
HhDU3cBbsjU2CdEbvJA2pGJuuMP8324SFA3EobhZpump,1787075474956129,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
24qSzoohRodnTfjYgCWNeE1TSDvXcPeKZd48FGrLpump,1787075474949623,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
AXLwHWF3p7arQh5bYVedTb87yCFD15H9fZ1nc3Ffh1m4,1787075472181426,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
5orYcs6TNvs3FymKCdrb7ueZ6fYZvYFbpeaZ6Hnwpump,1787075472159401,28,0,28,False,False,NO_PRICED_TRADES_5M,False,False,0,VIRTUAL_SOL_NONPOSITIVE
8EnJjePVFYburXMekR8te4DzautjCmTUSYiURZfmpump,1787075472152887,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
6U2Sebj6bVmVJemAZQmmUEGPtsa4wD877AzhbUuupump,1787075456783555,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
8zhxps4AVopErrn33FHSsjX3JdnoZWkGDV64abi5pump,1787075456725049,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
EswuGgXhNaC9JtsJZfTRiLCbSZAPecYGdeZmdeP2FU1x,1787075451720975,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
HTugdzVxqKC9JKxcbJkNgU5XjWy9reFDsBprsauupump,1787075451694394,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
F8pRz9Ex4njrgAGQ95utMBv9jR4maCwuJLfHGgftpump,1787075427125831,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
6Cyr8XEU9cr3nqrr5TS55R2eoKuMBFnDa9ZfvCzppump,1787075424857788,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
HLmNBcj8p4XT5P8bqQ7ukAuYAngw8ognkCXf7xkWpump,1787075420137715,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
DMDY4WjX38ijbnHc6r2yJq9yjALjv5A3TQyxpAnmCHei,1787075410662548,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
68VpXuLLiTD2R2mKoM3v1ivuFSqF8aYEaqDA7B7Ppump,1787075410629984,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
GyLS9mXH36mMeKs8yF4uRjiTPyVyrLP1muZbARqoJ2Eg,1787075410625462,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
83hRny8zHusrVZ2oocL5G8jbuKnLzKYTLKEjK2Acpump,1787075407732864,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
2DVqPwXwS6DghFa9UYvHMaJN8Gq9ysPNQdhPDNmGpump,1787075407704314,232,232,0,True,True,FULLY_PRICED_5M,True,True,0,
4uwANpFmRdLoNJHRsW4Ev3tBHzxU6n2SzzaVrVWjuSsr,1787075404807488,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
3Et87r59AhUKag6i4g7uGEAPFScHfDJH5Tq29taLpump,1787075402273781,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
EMuedahN6RHrMuoxgkhqmjC9Qaz63QbZp94DYhMipump,1787075402264421,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
39UJDWZdyhECADHvttJnowdxttVMWzxNma1rfP1epump,1787075402237330,17,17,0,True,True,FULLY_PRICED_5M,True,True,0,
AWqthmYvrf5MUG1WQ4RJQ8nSMCgk8tdyA658W4Kdpump,1787075397329524,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
9pi8H2kDjfi7iMMdW2G8d7VfBcm6sqrcPjt5PGuopump,1787075393066817,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
GeQKPF7U1m2wjGGpoQgNpf6BmbKEZ3kRdRRaxW4mpump,1787075390524857,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
E8Hc2yEPn1oATBdoU9jiwoCQZcfLcwhPTVD5ATFkpump,1787075390494593,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
9Juo3NXCWzGXzYdUvUAoUFBWCKPXRxYvu3pLRyhTpump,1787075390474942,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
8C7CQXPwJA83NQ2KUpsbwKoSvHwJkZ8nGMnUx9AUpump,1787075387708997,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
Cd1CBv62g5gYiEaByFoZYL2oBqx83ZKoUDhtTvtMpump,1787075385376167,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
8FSCq37JCWAj2oJx7BGEw3MCSC6HPWWmL3YYoidKoeCg,1787075385302588,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
D3P7pLLBjTdFX6MKMZCteuyeDbxcmEJDrpLeEhtWpump,1787075385276541,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
ApRd598H8bd6sKCqQ1VD2iv9o5GNXsd6mJqFfUzopump,1787075382502648,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
BEEg3A5f1imRXFw4LFQ3Q1pwwiTRU1CcTtJPhuGTpump,1787075382479330,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
77rLUvQFF2CmANCjBfDAjakHS6XUoCneP3xJdWj1pump,1787075382441265,117,117,0,True,True,FULLY_PRICED_5M,True,True,0,
DHGo6daR8JE258JCbfgfLXKDtJYnh4cYA3Kw3tV6pump,1787075379906503,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
BVCRjVvcV912JZVubefJy5yqsTHKZtCEU8RduxHxpump,1787075379871185,19,19,0,True,True,FULLY_PRICED_5M,True,True,0,
8D1ZUqaqrFbtLnLimrHK2MvNGVCakZz2p3SkKzYPpump,1787075374492449,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
94jr24VopQWta3JAx2ZNc8CFF6GWiCiPatjaGct5RAFp,1787075371816870,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
4nzZoxSEFFuVqAVEUHPZvfjnj5Gb9Jy8Dd2ZhVJCpump,1787075371798354,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
6YaQdjat66iLNmy1EC6iLASVYV8spofzCa9NCejBpump,1787075371790850,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
69XQTv8FcLHXzyYDpJn4N8zT9mDjTxLD7bruNivtpump,1787075371766810,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
2vg5ecSWQHSwfD7ztZVLbjZejvFgQmRX38oKWqR2pump,1787075371751300,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
2NEKYBCdnDkCmA2GvRUx7UMKzSXQR76qvFiJkQmjpump,1787075371745784,19,19,0,True,True,FULLY_PRICED_5M,True,True,0,
47ipuCdyRkugRjHNY6pAZJryfrcRJwcPdFwhDdt2pump,1787075371737264,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
36r6vzALPGWBPDRPhJqnBPSDaUnj4QpVhxT5FhWLpump,1787075371718740,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
FoPbZP2gZgKPgB7jaykv6Dzq5au23iGQQPLka42Jpump,1787075371690313,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
D98Po9gT13M71hesLDEcPaW3PBbZME7LzhxCSgMqpump,1787075369072822,16,16,0,True,True,FULLY_PRICED_5M,True,True,0,
BQB66kEaGXwsNCsUc8oAMsXtsTz4y3DA1sCu2o2Cpump,1787075369020353,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
GkPnQThFemCoF5ni61H7Ztb7Cw4r1SW5jdkWS5SWpump,1787075367224377,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
A1Gkjicmwgn86tFtwtoWaS1gRJ46JnR6hzuEoVzrpump,1787075367205355,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
2nQjwJJXJ7JoX6dXwTx87ZkvmWWqFfwneqNb3SGbpump,1787075364748788,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
FvF2P6HN8avEcxpUg3MnyK2tNzTsHuMrtKzYvPGXpump,1787075364743280,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
8YVvvg2R7XNybapng2zt9bVjgGT81SyUJXqLquvLpump,1787075364723254,65,65,0,True,True,FULLY_PRICED_5M,True,True,0,
Ks76wr4BMLCJePgkGvQ8vZiVm8ah9pyPh6p3ixCpump,1787075362018837,21,21,0,True,True,FULLY_PRICED_5M,True,True,0,
C61JhU11MUzhSnCFUDDT8utCByFtohmaUn9fRySpump,1787075362014331,89,89,0,True,True,FULLY_PRICED_5M,True,True,0,
5HAk96NLjJ3d4nepp68ALDy9hg1E27C6FwvB6jjPpump,1787075359438837,135,135,0,True,True,FULLY_PRICED_5M,True,True,0,
45WbgEWZwAFJvSfKfQwM3PEChK9CyTqKfqF1NJt4pump,1787075359390200,23,23,0,True,True,FULLY_PRICED_5M,True,True,0,
5UmH46uvnH6m7CFRRtaY5797kMG4KZPsYH1xBPgdpump,1787075359365150,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
71TPZoZJXA4ns3twKQbN8GEzxxSbyGfMybyBGS9opump,1787075359347133,83,83,0,True,True,FULLY_PRICED_5M,True,True,0,
24qTV2t2o6PAPRdf5Pys354wJNYfTsW4XYdkPT21pump,1787075359347133,72,72,0,True,True,FULLY_PRICED_5M,True,True,0,
FwWinWxnmg9sdiqKZ5kS8EY369K1EgPyPELKqzV8pump,1787075359346134,71,71,0,True,True,FULLY_PRICED_5M,True,True,0,
ATKYLArzqRhf5kwEBemv5e53oTG7Pq6dKA7dNecXpump,1787075358007065,285,285,0,True,True,FULLY_PRICED_5M,True,True,0,
F2YW3WFPeFrrqUjuexHCGbVJjpyWYu1kHv3RoQerfomo,1787075357997034,23,23,0,True,True,FULLY_PRICED_5M,True,True,0,
J7Ro3NQxbfT49NivMjT9SkGmewva2V26rUd6sz7Qanon,1787075357991037,31,31,0,True,True,FULLY_PRICED_5M,True,True,0,
AKFaNF97ctHh9t7vriJrgACtgpremHyYkxNNyYk7pump,1787075357960590,51,51,0,True,True,FULLY_PRICED_5M,True,True,0,
9EUXqAo2B2mET2ug3GUSCjxKasoyiFYSG9isC8vFpump,1787075345318671,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
BCatLoG4P9xr6F7CA7dDY9heA5RABbXQzEfb48Ecpump,1787075345279139,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
DT6kSgLhmahMoNopntty3RrwEH55FASKfYTPFib8pump,1787075342872861,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
CxDFo9s33FCBnQr5Ti4sHoGrdZqhadFhk1X7UG7Npump,1787075337993838,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
2HHq1bqn6emXu4Ey4RNYuDZ1xu94nEWXUL9dJinXpump,1787075337892007,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
3tWvggJJyfZJdfCNhdbSTXkzAUcW3C7sE5WNwZgHpump,1787075335601625,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
2G2nzP4dZGo31btdopbpiQFfKFV1pDi1Hpb64FE2EE6h,1787075330807385,9,9,0,True,True,FULLY_PRICED_5M,True,True,0,
HQNmDLAxBWVpHi81vh6fUTdBJFUpgP32LAPjJMWqpump,1787075330777623,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
9LxAbNwZXEBg31P2ydmrSdvYbVJRdoRMMAqQAMPPpump,1787075326015941,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
FE7zaMfnoxMQogJgmX9Mu3vsA2LUeqfJwGVhqZ9mpump,1787075325960817,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
9DAqz5EqHQBzF8jon8eY5pxP4nak54aUhqXFUUDBpump,1787075316464004,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
BeHJkoVVgX6bQ8g1LLmpmfqf6pExNQVcr2BVWRrSpump,1787075311733722,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
HCJ5EvTSj4oUCkwJLQ5dsyzYgdmtBP4PTkAnFj5vpump,1787075307223978,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
CdYKzjpd3FdVTyhJmBcUoWUaQiqrud3r8zFz36dTpump,1787075300725852,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
2apyTAKUwX6dj1RkMN4MWNQ2uLus1L7NWAYfua93pump,1787075298029718,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
3hQzx1Ac5YhRXXWjvj1wApcAMta57f5igoDX7r8epump,1787075290966414,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
AKujSjaByeH9esE4zCxMMkHm2Fr8JcFN3JkpqBKrpump,1787075289287621,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
Eb8fruA7sA3F3zUS1G1uckk6ddB8VSARHr9LaNFfBCki,1787075284596956,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
