mint,events_available,states_in_entry_window,has_observation_after_entry_window,gap_event_count,first_trade_pump_timestamp_delta_ms,max_return_from_t0_bps,max_drawdown_depth_bps,max_trades_since_t0,max_unique_buyers_since_t0,max_total_volume_since_t0_lamports,max_3s_buys,max_3s_sells,max_3s_net_flow_lamports,max_3s_price_change_bps,max_10s_trades,max_10s_volume_lamports,time_segment,first_tradable_observed_at_us
7d7zECpt1YnfwAGzRAGTJP1tChAr6zq5J5kW2atSpump,1,1,False,0,36363,0,0,1,0,691249999,0,1,-691249999,0,1,691249999,3,1787065135363856
FtBkRoLCa8QG3W2tEWsWuABPWELD1bxokXMW6Haupump,1,1,False,0,34293,0,0,1,0,16032752,0,1,-16032752,0,1,16032752,3,1787065133293519
AkTkpPrzY1aYPaTBs4wDnd7m65dLMbDpsu7nLNKepump,2,1,True,0,29396,0,0,1,0,22102724,0,1,-22102724,0,1,22102724,3,1787065127396712
AFAccqRa2wuNHTJ2fFzfLwV4QxHUKpbMMPwKVTS2ChvW,7,7,False,0,25503,1352,1777,7,4,6078762732,3,2,2983960418,1284,4,3082725849,3,1787065123503602
Dkg175f16EU62JVUexHK7QmdxfpKCgXowCDaPU6Ppump,1,1,False,0,25433,0,0,1,1,456589515,1,0,456589515,0,1,456589515,3,1787065123433600
3h3frMwxRPqBBWLVmeNzJk72QyL92sWpofwcdXegxqjh,8,7,False,0,22711,3442,1383,7,6,12247205387,6,1,9419019530,3442,7,12247205387,3,1787065119711959
Ef8N2nZgM1WdCeYL2BvVuTLoDjRhzHPyUAa2riedpump,7,6,False,0,20750,3073,26,6,5,7779193049,4,1,7584000000,2971,5,7730666666,3,1787065117750411
6qJ3ygeR2DMe5ZV25V1ZEZMBRStPEDAgXwYghfo2pump,2,1,True,0,18537,0,0,1,0,1526260197,0,1,-1526260197,0,1,1526260197,3,1787065115537356
GKKMaeqRoz55F8LcHx5YJk1coD7eZvvtTgBzjj9Upump,17,14,True,0,17016,3675,1906,14,11,14584788338,5,2,9116518029,3675,10,14134616665,3,1787065114016675
FiTtvJPu4Z4qJ4QhrVqneCN5aMh5Mqy9nUCpruHspump,1,1,False,0,11190,0,0,1,0,888049759,0,1,-888049759,0,1,888049759,3,1787065106190007
Z5CEhSuuJdjBqY9BkgLwF3PkVjjGrFngHgzQyFdpump,2,2,False,0,7290,1910,0,2,0,2084374886,0,1,-969057223,0,1,1115317663,3,1787065102290688
DUx99zFzk4F1tgoexRTmFf8EeRMWTQkqeDDEH2Apump,24,24,False,0,7254,25,809,24,9,4189735192,5,6,575036995,261,14,2626712500,3,1787065102254964
ETbehGB2VdbqQNQopMcUN1zqu393hzr8Eri4WgMfpump,1,1,False,0,7239,0,0,1,1,12853478,1,0,12853478,0,1,12853478,3,1787065102239962
8eMJszqif5htY2FDG4Lm6D8UYFztUq7uQzjnBYxdpump,1,1,False,0,3058,0,0,1,0,1174092113,0,1,-1174092113,0,1,1174092113,3,1787065098058430
3Xi1232TK8C7rfnz6N49JbB2NuT6zp2t8wpwznJmpump,14,14,False,0,2116,1678,22,14,11,3684946521,3,1,1806001626,497,7,3016112839,3,1787065096116137
EjALPc8bMUJddQFXc2PPkZNkMKZrb25xAhJdKXvjpump,25,25,False,0,775,612,106,25,18,3002018725,4,3,427970223,222,10,1384111614,3,1787065094775609
3NA2jKPWLLbYbaTDX575jfS2NiDk4jy69EFwYdHQpump,40,40,False,0,437,634,125,40,35,2327960602,7,2,394316474,200,14,784778602,3,1787065094437606
5CxJFwndBzGemt6xxNgmg9c3i1xQx7EFWm4fbQZ2pump,39,39,False,0,357,0,3692,39,8,14850360069,3,16,293333332,354,28,12739423565,3,1787065094357597
BpV1vGpucoMR6LVFehtQQpmWNvKv73C5MKRFzszzpump,1,1,False,0,37852,0,0,1,1,12856331,1,0,12856331,0,1,12856331,3,1787065089852812
AZEqLUaeDb3u6FnGVcLakprwgmk6bD3GPGzNXBZ1pump,1,1,False,0,36062,0,0,1,0,770000,0,1,-770000,0,1,770000,3,1787065088062080
9NDyGWL91RqmBdRMroW4EoCccGivsrtw1tNMRWiLpump,1,1,False,0,34009,0,0,1,0,187095742,0,1,-187095742,0,1,187095742,3,1787065086009186
Eog9WBe8EXBmspFDomGdsmPYajKDRC1dMvnKUFYMpump,4,3,False,0,33946,424,406,3,2,1517919209,1,1,633940072,0,2,1267880143,3,1787065085946185
J57vagaHtWhnbqckPddzrjbcuUhU5c9oybg12ctopump,1,1,False,0,25580,0,0,1,0,1040067,0,1,-1040067,0,1,1040067,3,1787065076580037
Btkp9kheswek3VuM96ZKQPGrE6dcxqwLyT53wahZpump,1,1,False,0,25579,0,0,1,1,98765431,1,0,98765431,0,1,98765431,3,1787065076579042
AbmbgXKVG4CfgMSN26W6DEAfzNqUCNRZwCmoHc43pump,1,1,False,0,26521,0,0,1,0,491706503,0,1,-491706503,0,1,491706503,3,1787065076521036
9huHVyzXCXc82azFTsM5UaKgp1ZCaj6PRfH5rancpump,9,9,False,0,11882,0,1829,9,0,3910450396,0,6,-41985625,0,6,2550745803,3,1787065060882733
2XLD5y5d1Bdx5rpDxhX3xzLCDdav3gw8gAasxAGSGFAE,15,15,False,0,9506,9704,1765,15,7,10228441477,3,2,1466666666,717,5,5454609940,3,1787065057506729
4hzoEL79dUm4Cf3u7AnUdAa7ZQbyocPHMH3CJaRnHF2c,2,2,False,0,9473,6,0,2,2,46201089,2,0,46201089,6,2,46201089,3,1787065057473730
yK2X7cXdttZJYGkQgU1V8z1pZvZk5SfkJcCcwibneBx,1,1,False,0,7320,0,0,1,0,16756489,0,1,-16756489,0,1,16756489,3,1787065055320203
BTMUZ4adEGNjKANCUUocLbcprB9BNJcPMtJkyhSfed8R,10,10,False,0,5456,1535,2667,10,5,11681071676,4,1,3607133849,1418,5,6586267912,3,1787065053456154
8pyF5fL8m67wNZ69MouKc25pXnJviyDwuqiRygdapump,3,2,False,0,5451,65,0,2,2,147862671,1,0,97777777,0,1,97777777,3,1787065053451154
25VBxxYhYrjZy86nAU3HRTWxWgwmSEpRfvEAaKE2pump,24,24,False,0,3253,3983,9803,24,4,9639367283,2,2,1221145610,1488,5,4009463877,3,1787065051253114
HxG6XSxrtAAqMGhpYcHKrawGtavmsuAFtM8GkyJ2pump,43,43,False,0,2140,629,4044,43,19,10849254082,6,23,309877193,103,28,9749576079,3,1787065049140698
BevCG6FzKrk2bMFpZwU3DfW4oRLP7cWrv3Vh6C6TUyjy,53,50,True,0,530,12946,3583,50,17,25501857185,8,6,6574167950,3726,13,9212141976,3,1787065047530627
GnSZ7XrqWiqJuVTZdKDoVcSJquXioy8W4vuQSD2Epump,14,14,False,0,371,0,888,14,5,10769877889,1,4,840395060,0,5,3754607613,3,1787065047371626
EpSjX6gghH8B1Yw6A98pj6iK5yMUiBMscx7jqBnpump,9,1,True,0,369,0,0,1,0,1959449651,0,1,-1959449651,0,1,1959449651,3,1787065047369625
HiYg4cqCWdqAynuJMQ7wczTtL6CtRi81dW1shb5epump,1,1,False,0,31855,0,0,1,0,966,0,1,-966,0,1,966,3,1787065034855435
FgcVQVyMEoj7GerVRGjAXa2cBgAAjLD3UxPZEBAXpump,1,1,False,0,31786,0,0,1,1,95073878,1,0,95073878,0,1,95073878,3,1787065034786435
9jCU12TRpb5cus2R5xAjwRmMLMiLsquoktzoEczfpump,1,1,False,0,30140,0,0,1,0,118332975,0,1,-118332975,0,1,118332975,3,1787065033140895
DDonAwGfnikR6WnnyFx5AWbcTLcf2Fc9H8Z7xhRrpump,3,3,False,0,30134,22,0,3,1,8799999,3,0,8799999,22,3,8799999,3,1787065033134893
BCmiskQhRUzMJYCbpp8pCG53HekhxfiUz14MVQm4pump,5,3,True,0,23128,0,117,3,0,394199391,0,2,-96425474,0,3,394199391,3,1787065025128980
EqG4JREPMF2iazeNfVmBMELkSExwRHatCZCXpymEpump,1,1,False,0,23084,0,0,1,1,158024690,1,0,158024690,0,1,158024690,3,1787065025084979
6d82jE3VCP4uiKCqLeZptjKbjwBaNvVHNn4wT2sKpump,1,1,False,0,21127,0,0,1,0,1469,0,1,-1469,0,1,1469,3,1787065023127232
GqPErgvui2Up3RTG12SN1jPpTePnGtTp7HAeiqDA6c15,4,4,False,0,21105,44,0,4,3,5003832631,3,1,65561028,33,4,5003832631,3,1787065023105230
7kBKwZrC4Qg3hiN4aRi9LtenV4zvxVUduGn4KWkWmkL8,1,1,False,0,21080,0,0,1,0,740624999,0,1,-740624999,0,1,740624999,2,1787065023080229
666ivw47E3JESR1nWU9XuVnV2rtdQ7A4aE3yWTbppump,2,1,False,0,15785,0,0,1,1,9876542,1,0,9876542,0,1,9876542,2,1787065016785418
GD3KdagGKdgjR8Xogq9kqSVrw7c658CcaAwxxa3Xpump,1,1,False,0,13664,0,0,1,0,97459,0,1,-97459,0,1,97459,2,1787065014664523
CpujVzBHfcpntVdyQnwWsvL7NhnDeCpdSS9kikujpump,2,2,False,0,4684,0,833,2,0,2071722415,0,2,-738597945,0,2,2071722415,2,1787065004684044
Am62v7d8n5hW5hNRME62uEE8GmGiNGc3E8xc4yNypump,34,34,False,0,4634,2109,5729,34,15,18509332159,4,7,3435487843,1012,10,7828031846,2,1787065004634043
8Z7t1wmu1XwXk4BF9Aqin4mXrxthBMHkgzhZ7q1Hpump,5,4,True,0,540,0,834,4,2,1055824965,1,1,107555555,0,2,849503979,2,1787065000540375
DEbhqQPXNe1n3ZeRtMnx58Cm2GWysonQukaSHHqCu5m6,53,53,False,0,526,7339,6294,53,34,39720277798,14,5,13132117961,7159,18,18278916431,2,1787065000526377
CYoG5SUoLouU1oCsDQpdfwZ3xn3vQiwruCGSJBnypump,1,1,False,0,37259,0,0,1,0,25130807,0,1,-25130807,0,1,25130807,2,1787064996259870
FnRfq69Daq5Jwcera91jhZP3V5MmvdArn93rwHGqpump,1,1,False,0,32186,0,0,1,0,816295244,0,1,-816295244,0,1,816295244,2,1787064990186168
8kQAYRKSY1NkStV8R5Qhwn4wvi22ANMcPjTbGRuxpump,1,1,False,0,32159,0,0,1,0,524290258,0,1,-524290258,0,1,524290258,2,1787064990159162
GPQb7Jku7Ut4RBhHQhp2dZgKCQNsUNm7dvSGiK7Jpump,1,1,False,0,30110,0,0,1,0,9547167,0,1,-9547167,0,1,9547167,2,1787064988110936
Fwr92ZBGMXeBfv8NcpW5P1mpNZXhwhVtBwYd4UJSpump,1,1,False,0,28159,0,0,1,0,202061521,0,1,-202061521,0,1,202061521,2,1787064986159378
5HXF7V4PFeRcGtMRSGJC92kRXZJTrLq2iJW5AzPbpump,1,1,False,0,28129,0,0,1,0,155748806,0,1,-155748806,0,1,155748806,2,1787064986129383
3hEZDpv2QSbuMVy7XM27Ysn2txVG6YRvmNgn8CGopump,13,6,True,0,25226,4716,896,6,2,3076100536,1,1,493827159,0,1,1665308518,2,1787064982226205
E2eVHdSGeDuSWLWUtwWDBFsxFq9QRcykMXF236z6pump,1,1,False,0,21060,0,0,1,0,14485604,0,1,-14485604,0,1,14485604,2,1787064978060338
F1YtfbQbpuGmXB4DadwXKir9DHhit4Q2FNN2C4QVpump,7,7,False,0,15402,9870,5396,7,1,3256228387,1,1,328784345,0,2,1231404325,2,1787064972402615
4TTyubdTQcwnQA43kMEXJHtSpFaDrPuCEvhTTbVAvJNE,3,3,False,0,15399,0,1102,3,0,217121664,0,2,-4232620,0,2,212889044,2,1787064972399615
H3QGoRAP5UwEUdM2sSzXGVCcS7fnrgnjXfCtMyQfFsTd,1,1,False,0,13325,0,0,1,0,720535466,0,1,-720535466,0,1,720535466,2,1787064970325862
4kfFgrkfqEfzzPqZ35nvfWzGHv4zjFeSromCPpyRpump,9,5,True,0,14278,3259,1609,5,0,195104168,0,1,-26597069,0,2,69447206,2,1787064970278867
AJCnomx6dQV1FFUdCQ3EEpdBoorrvnykjST4ow3Dpump,1,1,False,0,6544,0,0,1,0,47766887,0,1,-47766887,0,1,47766887,2,1787064962544375
3or3ducQiooWdP4nkkMNwMwncmxvQpXKxNtsfTSXpump,40,40,False,0,6532,7732,9975,40,6,334966461,2,3,49382715,3681,9,66492602,2,1787064962532375
B29SR2tU5nR6v6UbBBThEygC9323A24NPF2cdvrwpump,17,17,False,0,6500,10383,6136,17,5,39408373675,5,1,10168734811,4643,8,28511484882,2,1787064962500377
DQJPnuYm3n6zDRSpzLACjfiqT9TULfKacLe9p7WNpump,1,1,False,0,2428,,0,1,0,0,0,1,0,,1,0,2,1787064958428348
97AzCUTz2GUYYgKma9QpBxwkzF6uKm6LUpkiskXnRdUz,14,14,False,0,2427,3085,255,14,11,5996399581,3,1,3226666665,1653,6,4509025811,2,1787064958427344
4CShtBAZjdft5pU4EKnBamcYoZ3jdGiKi32WpGxm3KAT,5,5,False,0,2376,0,2353,5,0,7290155960,0,2,-1768910095,0,2,3015728185,2,1787064958376342
23Kz21yct4F44ddBGm6Xi7wmXDP5C5PKAN6y88Hmpump,140,101,True,0,2343,13679,1099,101,68,11211620157,9,10,1472388873,3141,17,3491769507,2,1787064958343346
4VZaSbcv6fHhs31JLq3pAPmgTWRncj5kjsYtjtRkpump,1,1,False,0,2339,0,0,1,1,296296296,1,0,296296296,0,1,296296296,2,1787064958339345
5F6b5skfWuEcMkaGMYMXCmAuoJdMQ6yttYTBZPh8pump,41,41,False,0,481,298,122,41,28,2454121904,8,6,247420041,110,16,835852109,2,1787064956481760
DAT918yWTWyffMxN3P9uN8LJvPU3nj7sy6AhtJW9pump,46,46,False,0,273,11224,7372,46,11,32530324207,10,2,6487901231,3016,25,18855078623,2,1787064956273451
4ZKJhnoRcrqtKJfoKdWMNnd45RwNg2eZY45RJ5mjpump,36,36,False,0,271,4903,900,36,23,36816915473,6,4,9927618187,2716,17,23071298062,2,1787064956271447
5kg3NqPd5yHaeGHvdnBU96LsBcSFw4cq7FzHKhZzpump,6,5,False,0,40344,4758,0,5,5,12444444440,5,0,12444444440,4758,5,12444444440,2,1787064952344366
CeUyznQZhXrSHLTGDBpj9pG6XwvJrT2isfWCvmQUpump,1,1,False,0,35415,0,0,1,0,27372136,0,1,-27372136,0,1,27372136,2,1787064946415949
9GFd8RskbzzTejiypWJvhYa98YDb2EaNkxNyUHRD8hSq,2,2,False,0,33534,0,1190,2,0,2068311018,0,1,-105939224,0,1,1962371794,2,1787064944534895
5g8Gj7nXiiLWudLYNWHahjnM4EPcLmp3CAuuWF2gpump,8,7,False,0,29652,1879,579,7,5,4107726192,5,2,3133863097,1879,5,3133863097,2,1787064940652593
CH1uU3VRu2Eo5gdyPacdEMtmvuNeEVMLAqVtenV1ZsL4,1,1,False,0,25533,0,0,1,1,19555555,1,0,19555555,0,1,19555555,2,1787064936533978
BUk3rD8QNS3cqn1RyCWU2DKCUnXtBdSomTaxFn6pump,1,1,False,0,23423,0,0,1,0,6984441,0,1,-6984441,0,1,6984441,2,1787064934423507
BjeM1EibPgokXEAsoMsEMKVvUkhSPmuBwmp8W9g3pump,14,1,True,0,20618,0,0,1,1,2690975,1,0,2690975,0,1,2690975,2,1787064930618668
HpnvXSjEaHBEJW34YAT5PkkgsDFp73KNY5wJQadupump,5,1,True,0,20564,0,0,1,1,986666,1,0,986666,0,1,986666,2,1787064930564669
4DHdFr1FwYXHRGmzF6MxEhEkBQ6UaBfMdm6HWnxzpump,1,1,False,0,16623,0,0,1,0,8351569,0,1,-8351569,0,1,8351569,2,1787064926623331
Cbu3XBfSDpJjngcitUUH1sqnHRLbbN5Yd9Rw5evKpump,6,6,False,0,13660,0,2937,6,0,1291649306,0,3,-613592,0,3,732144078,2,1787064922660733
4fK9KZZC4noa2d3iSKHXDR4xbupU9kWhRE6LSYnLpump,31,18,True,0,9659,12388,5361,18,2,371920456,1,1,20127305,0,2,158316222,2,1787064918659937
9PcQqbCgrLRRKDTuURamBGWn32yLn3S7Xe5nJJwJpump,3,2,False,0,7670,329,0,2,2,2496790120,2,0,2496790120,329,2,2496790120,2,1787064916670009
HanF4Pie7NWik9h3tNNZ4jAV4LFNpufVoXuEYXGfpump,7,7,False,0,7636,0,3127,7,2,15234618985,1,4,78222222,0,6,15156396763,2,1787064916636013
9hqw6wLfzKRry1rrhQv4N3nNkSzPGX7aaDjxdJE2pump,1,1,False,0,7635,0,0,1,0,52955109,0,1,-52955109,0,1,52955109,2,1787064916635013
Ev9cqrx5iHNnjPJfDApPtXuNDFz8ejPxuN9sg6Cipump,6,6,False,0,7620,1522,0,6,3,3324444444,3,0,2151111111,807,3,2151111111,2,1787064916620009
4tdUtLJTUfZ14kUeqdV3noCjAM9PzY9JCUKt7jACpump,3,3,False,0,7596,29,575,3,1,2430338038,1,1,48888888,0,1,1399999999,2,1787064916596498
BcJ5BMkh1XtKsHwrMkbhfyq9wXwCPnHvoeLCrDpfpump,2,2,False,0,5642,500,0,2,1,822900032,1,1,658349968,500,2,822900032,2,1787064914642504
9dKWKgEqhWSiZHf6pKKrpjCnz7PdD1PXT8ArAbeepump,4,4,False,0,3505,0,8643,4,1,42338433,1,1,4718701,0,1,27364765,2,1787064912505451
4QsURTgHyFtpUamgYAxezfk99UUudNWmXsyN2ytrpump,11,11,False,0,1674,644,520,11,7,4384643716,2,1,1351391310,490,4,1972761950,2,1787064910674663
CYb7JyLwmhSMe3CjUPGxbrP3niWvPDtiC1wtGR8Jpump,86,86,False,0,0,126,8423,86,34,47529882066,8,11,2683456784,1199,24,15856394720,2,1787064908982661
FJkodwcMuLwJv7QmrD1Q983MioazHKd7MGrzmQnCpump,1,1,False,0,35588,0,0,1,0,98765430,0,1,-98765430,0,1,98765430,2,1787064900588149
D4twka3oojSNrmFfXZmY4795oSSWNwHcztY9Q1dVpump,1,1,False,0,33591,0,0,1,0,686262478,0,1,-686262478,0,1,686262478,2,1787064898591568
BCY6bxkvQWygjJ5Y6u6ccWkkvwMRk9LMNhaKXc82pump,4,3,False,0,31571,12229,1694,3,1,436999318,1,1,321503024,0,2,321503024,2,1787064896571034
J1g9RDXHpm1pibghqjCY3HkjdAqyoMBonx88iwMgpump,2,1,True,0,28667,0,0,1,0,229641751,0,1,-229641751,0,1,229641751,2,1787064892667155
ATbZQCx7zaNrWDF5apHppNooMGPz2M7JLf1UxJLZpump,1,1,False,0,20749,0,0,1,0,49382714,0,1,-49382714,0,1,49382714,2,1787064884749791
656Hsgow9HLfTfwMGDZuwmsuJ8qNi3bQy92LmHP3pump,1,1,False,0,17650,0,0,1,0,92493,0,1,-92493,0,1,92493,2,1787064880650937
388d1grAEt8bTzTW4g5UrkJwitDQ4TTKbVBUPYfopump,36,36,False,0,11898,1202,5292,36,13,30431287733,5,4,7139259258,1062,11,11862154356,2,1787064873898913
3KbdYDBZSvxME7sUYRBeh6PHYFbys77ZLXCGn3Topump,133,133,False,0,9157,0,4905,133,2,12316055905,2,117,-3983992,0,131,12278334769,2,1787064871157024
21ADMsfQv1NxhDLLLhS3mM9Hw5GpJEf6UBdEY1yFpump,1,1,False,0,3352,0,0,1,0,45813268,0,1,-45813268,0,1,45813268,2,1787064865352895
Bi9vuVTxBgqT3pT8E7SAnTuwzTsFKVZCvjRN25SSpump,42,42,False,0,3290,8834,246,42,33,17014594049,20,1,8754906388,4550,24,9051662543,2,1787064865290892
8xGJQ3XZZnMy33fC2J6FS3nTye84vQSGYQA8X4ndpump,1,1,False,0,1324,0,0,1,0,46014072,0,1,-46014072,0,1,46014072,2,1787064863324102
4B9wk87xzekiVjKwxTURwCjw4xYJPQYe41yyGpeHvARw,1,1,False,0,37495,0,0,1,1,493827159,1,0,493827159,0,1,493827159,2,1787064853495186
mb8J2GXZ8ntofnyYMkcuzt6s92HLciS5xBtPhNWpump,6,5,True,0,33590,3994,574,5,1,1853366500,1,3,83985670,0,4,1590372818,2,1787064849590798
9pqpEqdVaKYCyHQmZ6MkNbNpG76ML8LcRD4nDEDhpump,6,5,True,0,31609,512,213,5,4,2910385562,4,1,2419027540,512,5,2910385562,2,1787064847609767
6K4yMfxexYdgm7LPKwDvxfr2d6moHkAd8qbp9cX4P5hK,1,1,False,0,27000,0,0,1,1,1565131252,1,0,1565131252,0,1,1565131252,2,1787064842000225
6ecNkh5eYppMQJxKdo16sAJQQmwCWLGpChiUGt9bpump,1,1,False,0,26975,0,0,1,1,488888888,1,0,488888888,0,1,488888888,2,1787064841975223
6QnH5vD1ZXezYEjUCcrTk8eDSfLxuwEPV3kQ97dspump,22,22,False,0,26944,127781,9270,22,9,20003530372,2,3,2720197530,71,6,8240632263,2,1787064841944223
9dJvYQtFyxji2RKQsonYBSK4U69JHBXyeMfCWbWupump,1,1,False,0,16337,0,0,1,0,788478021,0,1,-788478021,0,1,788478021,2,1787064830337642
DDQnW54xhVLLT7coGAfTPzgzKoWusNuL2Cy7Apdapump,3,3,False,0,16280,1944,1655,3,2,210544438,1,1,151245236,0,2,151245236,2,1787064830280647
GEDmJDFQv1KJ7LgpGZdgFyTDZyXqmGZRtbrKRtY9pump,4,3,True,0,9789,1170,0,3,3,1013648951,2,0,818093396,285,2,818093396,2,1787064822789375
Hnenk6xLnerwDWMAsfQ2pnx6BTKeSHmEU9zGwqdZpump,1,1,False,0,7684,0,0,1,0,1000000000,0,1,-1000000000,0,1,1000000000,2,1787064820684078
8hdyHPyxu5f1iG4XkwxpQn8ge8LsUrhxwtCHszrSpump,92,92,False,0,5695,15203,8182,92,42,68639801042,12,6,12371747505,4226,27,25628219198,2,1787064818695083
2TDMnabsjqxjuM279NdqQsZg67jfyvq4AkzVQ9Wtpump,23,22,False,0,3842,5744,1565,22,14,20826663110,7,2,10650036168,5174,11,11022655766,2,1787064816842353
BnTacabkmp5UhPHkTghAfPboGZTEuqb4ciZKsKqdpump,12,12,False,0,3819,69,324,12,7,1601459834,1,2,206594628,22,5,852854163,2,1787064816819353
92zBSc8Dguy7go21XguA5R42TciW8bnw1osYzKKwbPPD,3,3,False,0,3807,1046,2094,3,2,3026597406,2,1,2933333334,1046,2,2933333334,2,1787064816807358
8za7XqcwP36S3KJatCCNffgYAC5Xdm4yCuDtf8Capump,21,21,False,0,3751,,0,21,3,0,2,1,0,,4,0,2,1787064816751358
4YfLBvoX3i7Rn2DCUFZhC2D9m6gUeURgVNvHEVizpump,17,16,True,0,1761,7568,9730,16,8,713650082,5,2,149162663,2773,9,396634855,2,1787064814761526
5eNTra94PT3NSoQNFqZpV73kA7aoCehjDTxE6Drkpump,83,83,False,0,1749,1708,9229,83,11,94777286560,3,60,4270419750,345,68,80617711125,2,1787064814749529
DDqHQNwQXNyNAF6HqUXUeax3p5zATFuMcfWkKKpNAcKH,6,4,True,0,43,946,3066,4,2,1486735088,1,1,296296296,0,1,980516266,2,1787064813043988
GJGCrCoZ48J5WYPCqJSjg4QRF1kMcVmxFNgB3kzMuSnU,1,1,False,0,35322,0,0,1,0,66703753,0,1,-66703753,0,1,66703753,2,1787064808322486
CSJrSiNjrqjeaW2EKz63WBvtVDzVTSiBBnYwsWEaCBd,1,1,False,0,31498,0,0,1,0,148148146,0,1,-148148146,0,1,148148146,2,1787064804498339
FGLZxU2SghTqaEkXtYt77WyPLJPYL2zuiAT2sEnipump,1,1,False,0,31468,0,0,1,0,782283009,0,1,-782283009,0,1,782283009,2,1787064804468339
2mZa38Ad4EiCcpAPTdjWhndgf6qUA3AXA1ejUQLKpump,5,4,False,0,29767,2971,0,4,4,7584000000,4,0,7584000000,2971,4,7584000000,2,1787064802767339
EoFea2d8e6rbMboXu5KJmyfmECdhnyF8KuNiGxerpump,34,1,True,0,20271,0,0,1,0,485887923,0,1,-485887923,0,1,485887923,2,1787064791271832
AaTrtP9adRxU4FxWgNJJ86Hd9NQEdSKYM98E717fpump,3,2,True,0,20266,153,0,2,2,1302280049,2,0,1302280049,153,2,1302280049,2,1787064791266827
EgL4PpuYJokz8w6w5NbyTUbunumKcjgkKjsc1cu4pump,3,3,False,0,13901,0,1940,3,0,701489778,0,2,-64546128,0,2,636943650,2,1787064783901438
56bnVpU5H8JKCypZFd9X8CUwvy7YctyqiuztZTmApump,1,1,False,0,13818,0,0,1,1,195555555,1,0,195555555,0,1,195555555,2,1787064783818992
CWxcXSMP553sEY9YQtF6o23DEtnfP5gXUmqAFmErpump,1,1,False,0,11041,0,0,1,0,7205304,0,1,-7205304,0,1,7205304,2,1787064780041687
4mKjGRzd8HD7GAufxxhkdHh3q2pAkRdctMLh29owFYBV,1,1,False,0,8960,0,0,1,1,97777777,1,0,97777777,0,1,97777777,2,1787064777960649
EzhvittSvmBmhZh1T7kuit3PijUeJV2H8hYiyq4npump,1,1,False,0,8922,0,0,1,0,790123455,0,1,-790123455,0,1,790123455,2,1787064777922654
HBk6J6J78yxUbh9LWJ5XQz7Ahbi5byGJzGonrXcBmHB2,28,28,False,0,6912,0,6339,28,7,8486595609,3,3,977875554,166,11,4543875470,2,1787064775912649
C28KYUN1RWZt1FhS97PAtxFJ2DFdBtZKLBVjAYNTpump,1,1,False,0,5031,0,0,1,1,97777777,1,0,97777777,0,1,97777777,2,1787064774031607
6GNX4fJBfnn8Y6SxEyJn5UJ8bw6JUwC5nTPrj1mQtPUz,36,18,True,0,5009,4306,2470,18,13,12440953712,3,2,2518518517,720,3,3134579485,2,1787064774009606
G67zTbei93DdJph4MzD7vJn51dn3CdwPZdKHfydFpump,7,7,False,0,4983,0,2191,7,0,5962680970,0,4,-10493648,0,6,5952187322,2,1787064773983612
FLFvMR3GLJZtrXLpjxBDgrsZwXgBuRipJbMhwKJNpump,7,7,False,0,3123,0,7966,7,2,173195393,1,1,64065454,0,2,64065454,2,1787064772123607
5HSdBptEPiM8MW3FpqYMwcpFEEtZwBUvzWjLu9uBpump,1,1,False,0,4055,0,0,1,0,247688316,0,1,-247688316,0,1,247688316,2,1787064772055607
ANkGRZzPBjtDp3MxXpQNW1NcAYREGzdroCCcaNG5pump,22,22,False,0,4034,0,5171,22,5,5215500984,4,5,271697163,112,7,1900859275,2,1787064772034607
DiVyAUmabC8rhPn1QyEpxT62K5u1en3KMRhai4yEpump,2,2,False,0,129,0,631,2,0,1955555554,0,2,-959792803,0,2,1955555554,2,1787064768129865
EsHmaDSRPkzCCstSQJ8voVLGsjSgSBSq624ecBVMNSLT,1,1,False,0,36363,0,0,1,1,98765431,1,0,98765431,0,1,98765431,2,1787064760363605
ANbxc4zJPPv8i1Wv7anrC98ZAsUSBm5D6u1v6RCqpump,4,4,False,0,34766,0,1490,4,0,3780980942,0,3,-1260695935,0,4,3780980942,2,1787064758766605
68H3P61sJrAioz42Tkf7BxyadCVv5SZ4WnmtTohJpump,10,7,True,0,30878,2810,14,7,1,69728667,1,1,14783928,0,2,14783928,2,1787064754878526
UcjZTLwdUQZ3zrEnYVoaZhHHs8BY25YPC1FrKsQpump,6,5,False,0,29035,8166,0,5,5,17090240364,5,0,17090240364,8166,5,17090240364,2,1787064753035742
GzD5wvrCXvSL14MjkQu4e2QLT6feyKtDCAaxHhL36p8L,4,3,False,0,23402,1466,0,3,3,14814814812,2,0,13827160492,966,2,13827160492,2,1787064747402092
C8sJ5fZ4SFFT6WhwPRFhEj9jPRfQsyCahfcN1shgpump,5,4,False,0,24361,5485,0,4,4,13553807802,4,0,13553807802,5485,4,13553807802,2,1787064747361096
6hYj99fVZMgSYFRyVpEGx1KJrNLE95RqMDvwwRjxfXe6,1,1,False,0,24357,0,0,1,0,180003527,0,1,-180003527,0,1,180003527,2,1787064747357096
A3zhn7QcSLPAfdMXpDj7TendXh1RcGqiMV51ShBzpump,5,5,False,0,20448,3769,774,5,4,1929157347,2,1,1466666666,19,3,1506172837,2,1787064743448190
3FJS9AR9EpCFmYrPSZuT1CFKj2YyJm6qBKoreUUHpump,2,2,False,0,18509,0,5351,2,0,838402776,0,1,-97777776,0,1,740625000,2,1787064741509123
