mint,parameter_set_id,time_segment,first_tradable_observed_at_us,first_tradable_event_at_us,gap_event_count,market_events_available,market_events_processed,transition_count,response_failed_new_low_count,furthest_setup_stage,final_classification,last_reason,clock_expired,impulse_age_ms,impulse_return_bps,impulse_trade_count,impulse_unique_buyers,impulse_3s_buys,impulse_3s_net_flow_lamports,impulse_peak_age_ms,impulse_peak_return_bps,pullback_active_age_ms,impulse_to_pullback_ms,pullback_depth_at_activation_bps,deepest_pullback_depth_bps,pullback_low_age_ms,pullback_low_depth_at_response_bps,response_age_ms,pullback_to_response_ms,response_rebound_bps,response_window_buys,response_window_sells,response_window_net_flow_lamports,response_window_price_change_bps,response_10s_buys,response_10s_sells,response_10s_net_flow_lamports,candidate_age_ms,response_to_candidate_ms,candidate_return_from_t0_bps,candidate_drawdown_from_high_bps,reclaim_extension_bps,runaway_reject_age_ms
J1KgSxG2QrXEF4u6rRbSbHFUNbMYEWMB2PcUyAr7pump,FP1-RESEARCH-PROBE-MID-0001,1,1787064197650103,1787064185000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tfCkhfnj3hj7WYsEAwnGFGWRPhbtGkuRmphxruqpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064196336211,1787064185000000,0,3,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3jKNXMbSakUPWX8kU7xkp1D36cAhogCjNytde8GZpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064195179758,1787064185000000,0,7,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6hXkwpXUsaKZuk4YEc4gNEpspV3Xq8kGBTn34FWNENgB,FP1-RESEARCH-PROBE-MID-0001,1,1787064193979798,1787064184000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33LRY1TKKQ2Nstf17YwhbrsUc2tDjzfXm2aGkdskpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064193948747,1787064184000000,0,3,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GhSf67TLnBZuD1zmQFX2PN7fvMsRYN29DixdeYZ5pump,FP1-RESEARCH-PROBE-MID-0001,1,1787064190234116,1787064184000000,0,30,17,4,0,WAITING_FOR_PULLBACK,INVALIDATED,PULLBACK_TOO_DEEP,False,52868,8620,5,5,1,195851850,175885,10942,,,,7118,229145,,,,,,,,,,,,,,,,,
Awxq2eHxwvwNquvpTDQCu8tpQrN83TGnMZruZNbRpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064189027966,1787064183000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKrqgP6o3rwX9W4zWWtDSwMd1SBuEigq23KMrrY7pump,FP1-RESEARCH-PROBE-MID-0001,1,1787064187768236,1787064183000000,0,7,6,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHHS9oQb1njTqDwNEUdcP5q7u7SQyVkqGL3xUSr1pump,FP1-RESEARCH-PROBE-MID-0001,1,1787064187754116,1787064183000000,0,2,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6dF5TSofX9AT2xFy8D6CuMWtiT3iTPPJWBaNa2Ypump,FP1-RESEARCH-PROBE-MID-0001,1,1787064187752115,1787064183000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVFhFN27U4PijxthEWq4EK5smzYjp1Zo89nKBguNpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064186507021,1787064183000000,0,4,4,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6M4GypeqJoSdQr1u1iLr3RWFUj3EcfGhBTGE8S5ppump,FP1-RESEARCH-PROBE-MID-0001,1,1787064185331495,1787064183000000,0,3,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24qDEfnRLxeHdEboaa6RA4VYXQeZvpWzSMk1sdzQpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064185309462,1787064183000000,0,14,14,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,23691,1983,9,3,1,44201004,33734,2464,,,,,,,,,,,,,,,,,,,,,,
2e1RHfYkxo4HbHQgNHWt8gsFuEvpnb7L6VYSgeHopump,FP1-RESEARCH-PROBE-MID-0001,1,1787064184017782,1787064183000000,0,3,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ozDvt3ZGhGG4VkHUj4A7oSasPATSUceG3SonX2XYrL2,FP1-RESEARCH-PROBE-MID-0001,1,1787064184000760,1787064183000000,0,74,73,7,0,WAITING_FOR_RECLAIM,EXPIRED,ENTRY_WINDOW_EXPIRED,True,8753,1514,18,3,2,3226666667,18684,1750,52108,43355,4696,4696,52108,4696,52129,21,784,3,0,2627591782,784,3,0,2627591782,,,,,,
AkzjDaqD9NU1gKU7YX4ftxTa2C2KHvU23P2rVGMcpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064183999760,1787064183000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B35manTCnrU2ky9XUbKyxcQkE3SCarzJ6Uji5zEdKpLk,FP1-RESEARCH-PROBE-MID-0001,1,1787064183963687,1787064183000000,0,14,14,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGP5BHoxnJMZpDNm3dKJnHZrPFbRLBf8pQ8zAhFLpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064183941144,1787064183000000,0,39,35,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F6HD4wxw2Nv3UZZgJKYz32uRpC7MUVM68w5fmiWbpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064183932633,1787064183000000,0,166,121,7,0,CANDIDATE_SIGNAL,CANDIDATE_SIGNAL,RECLAIM_CONFIRMED,False,21239,1920,39,23,5,4282576973,33889,5999,44045,22806,4862,4881,44103,4881,48097,4052,1217,4,3,2622232842,1020,8,7,1933464205,59226,11129,-216,-3885,651,
7uJSbWyg8e3JJqHA1Q9W64PWnWGiMWjzq7MPgaYQpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064179298415,1787064145000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lt28D1t7wE47rdxiTgB3LSRvGJ1Y499uANkEQYBpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064174430314,1787064144000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EwCyVUFBa8EfVcpN36HnUigx6tArSoMpGkA4vAGkpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064173204095,1787064144000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMm2vDh28o1eB7NTm1pYb9NbUVjqNzWRzhRTmX2tpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064170896341,1787064144000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH4EqZ9rVXxJCkWqoJ1qVHE29dcKtov12qgpAZLVpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064170786946,1787064143000000,0,2,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8mFzq1i48jECBWLs3RNuCLeeZrXBA7esmDd1HQo6vinm,FP1-RESEARCH-PROBE-MID-0001,1,1787064169704985,1787064143000000,0,3,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AnaBxpWiC2Vr9ygmSP8mZvJMDeaLVrW1GGwmkgRBpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064169649295,1787064143000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E4pK3dWL6sSpzCmR6mH5j8DHpqoTS36NDxZJDjASpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064168433319,1787064143000000,0,8,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G93EkCbMEm5pusi8rXuc6QvPDJ6YTmJVuPjRVt1Bpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064165989891,1787064143000000,0,37,36,4,0,WAITING_FOR_PULLBACK,INVALIDATED,PULLBACK_TOO_DEEP,False,1,2180,3,3,3,6420000000,10974,14832,,,,6341,35359,,,,,,,,,,,,,,,,,
9SR8VyanMFqopL2N3dehvudh8cqqKasS81NJ13aQpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064162363357,1787064142000000,0,16,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9GBzXWNkNDDAPRRfLzuevakUvqSvijqzGCkUBSRqpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064162341445,1787064142000000,0,11,11,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2avcWDF5UCvYCsqmtHVLw4XRKcv83G4Dh1ietBJppump,FP1-RESEARCH-PROBE-MID-0001,1,1787064162318427,1787064142000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8MKegPxWszKPUfkccySASibkWZPRoVNNruxGiT8Hpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064161151976,1787064142000000,0,5,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EEnEeaJMA9R2N3LhcHGSuWSD7hC1MrWFsfKcADVmpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064158907850,1787064142000000,0,7,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3QmfbkzQpZAzBvsyzWFiGLASZpCBP5FmZvuFKArjpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064158840784,1787064142000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8jhaF4samiaSELBrzUZCCe4ogwdjsksAB5PCq7Ktpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064154105782,1787064141000000,0,41,6,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CoYqBHSjwGQmXVkGaaGjAWuEwjTDEBCJn42gN96zpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064152993505,1787064141000000,0,21,21,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fqetwvgHa5HtbN8E24ocB9gQw9eoK967U2aw3vE1CB5,FP1-RESEARCH-PROBE-MID-0001,1,1787064150562308,1787064141000000,0,5,5,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4JXfoqWNt6Zgu4Hxkx93DfK6oJxUTHsZtr8Ag53opump,FP1-RESEARCH-PROBE-MID-0001,1,1787064147070293,1787064140000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FsqfkuDGVEq8FgckHBrUCvCUcr7wpidLEfgkjKP9pump,FP1-RESEARCH-PROBE-MID-0001,1,1787064147054252,1787064140000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYr8uFjHjsAEtMioZAGMeeSh7yjWbUJDuQ1ZUcxspump,FP1-RESEARCH-PROBE-MID-0001,1,1787064145979737,1787064140000000,0,8,8,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5MKJETpwcR5qiyd7zqTtkeyd7EdjEskcFBK6Pky28ZBy,FP1-RESEARCH-PROBE-MID-0001,1,1787064145910967,1787064140000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CbewmdDq2BimsA5FDqZnqYwrJyQVY3TbbdHBbjRYpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064143687818,1787064140000000,0,29,29,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6YjTEBFsapaJBBjS6ziXfQqfzdfa2EFsvee4FU54pump,FP1-RESEARCH-PROBE-MID-0001,1,1787064143685808,1787064140000000,0,6,6,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BYh8yraJPYtngRsQ16gfmFaA6UmiKvb6Q6f184zEpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064139219473,1787064139000000,0,107,54,7,0,CANDIDATE_SIGNAL,CANDIDATE_SIGNAL,RECLAIM_CONFIRMED,False,95425,3125,34,21,1,98765431,133877,3516,186194,90769,2750,2750,186194,2750,186266,72,674,3,0,2469135799,674,3,0,2469135799,193680,7414,1107,-1782,619,
2NwBvfxqB5aLoXSvXeAb6KGE4Eje6jHAHKuXH5TEpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064134519291,1787064102000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2WZ9NhG21zSHhP76JaUqLLn8yzrCWzdnzW844K4ipump,FP1-RESEARCH-PROBE-MID-0001,1,1787064132350036,1787064102000000,0,10,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6rvzt94uNcyK37EzcuMXoa8L7kBng8zp1XbbMnFTpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064132287911,1787064102000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F4yek8pmQbQNxKiuSU667Nzqxvd8Ps4W3nm3UyLBpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064132279386,1787064102000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8uKMNVeB2GpUUHjUxaUUT8w5mXxwwPmaL4ReVdkiGzK,FP1-RESEARCH-PROBE-MID-0001,1,1787064131302893,1787064102000000,0,3,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fi9ioWtvjkbosTyfkxu2bdeizNGJnTsecqNLooYVpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064131295887,1787064102000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5bPk9ZHSASAkEHq9PheLBSUAG93FQqYeN5T2XDhupump,FP1-RESEARCH-PROBE-MID-0001,1,1787064131294380,1787064102000000,0,9,8,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EAkm38Edva2yxTKrcXaeoDYvV1H35UuL5hbL65iKpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064131290378,1787064102000000,0,6,6,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,1,2576,3,3,3,9250000000,993,4714,,,,,,,,,,,,,,,,,,,,,,
EdZiReGkLSmo13BjoN6nRNzDrHeHVFanN8QDp2iGpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064127089417,1787064101000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXTcAHBrmTrcAUnUT5gE6FZPHF7Yi61HAbFsVupump,FP1-RESEARCH-PROBE-MID-0001,1,1787064124775671,1787064101000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8CjfnbYXtkoTicvhEqEj6QsS7yTzYij3j9mK3deppump,FP1-RESEARCH-PROBE-MID-0001,1,1787064124771672,1787064101000000,0,28,28,6,0,WAITING_FOR_RESPONSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,16704,3952,4,4,1,117333333,16704,3952,24699,7995,2733,3713,66707,,,,,,,,,,,,,,,,,
dzp74rymK9czkMFupsWepjrfaZg5tEzuNYzz4Ewpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064123889110,1787064101000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GYQwJuixFQ7eMGciYwL71Kx1Pagr5q1BVriihniYpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064123856589,1787064100000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4z7tsVN9zRAf1pPeRyeU4kNZaN6WjMwdZGD1YN1jpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064122797665,1787064100000000,0,22,22,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,3,1939,4,4,4,4938271601,9529,10934,,,,,,,,,,,,,,,,,,,,,,
GFbQH5JgJZbsJvqhawKRx9AenwJ8XMtPNJJSXEDspump,FP1-RESEARCH-PROBE-MID-0001,1,1787064121685733,1787064100000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9wcaaJ6Kb6QNpyECDSdXfSCHz4ce34UR7FPWgEEjpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064118739474,1787064100000000,0,17,4,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AssUCKUUpWHMRBwtLKQSToQ6tXUyf1VvXRanBqnSpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064116524165,1787064099000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fXyEHtV5DDVN5WQdefuVDtmXQvYAc58LaLBtZCTpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064115526720,1787064099000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
By9bZne95VjqPdrT8JAQaFnvh6t7ELdbfbknUw3jpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064114532210,1787064099000000,0,26,26,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,1995,1518,7,7,7,2514670665,4192,3893,,,,,,,,,,,,,,,,,,,,,,
CeefLfPLkQ2riXsQTjWZpyQaKDEXuE5q8BAQnfRTpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064113436682,1787064099000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAveSimuGbBBVdkboS39i41qSwMPmVkbZoYuf1aApump,FP1-RESEARCH-PROBE-MID-0001,1,1787064112476171,1787064099000000,0,8,8,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HpWtBh1uXKdSEqggMFWtxHS4xN6H9Pb5CYLhxAekpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064110464905,1787064099000000,0,23,23,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,867,2140,3,3,3,7407407404,988,6180,,,,,,,,,,,,,,,,,,,,,,
MSoT1JhE5j6A8wFiF8mjz7pkgB45WyTdzF1WgvBpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064109310784,1787064098000000,0,4,4,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HWagQerEDV7L4877mPc3PxeS3aJ7aAx51s5t2txGpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064108391497,1787064098000000,0,3,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HY2BMrzCmvF7UZ3f5jTzT6Bm3zmz8pGc2zMJBQaepump,FP1-RESEARCH-PROBE-MID-0001,1,1787064108339980,1787064098000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cqJtW69eKUnzb7VetAfbbmmuUTZiruZXcx1wpQepump,FP1-RESEARCH-PROBE-MID-0001,1,1787064107351367,1787064098000000,0,11,7,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,960,2021,3,3,3,3935802468,1980,2028,,,,,,,,,,,,,,,,,,,,,,
CZXzLoquofv7ZDYiUbpk91Zgv4Fq7vh5h5GBeWW2pump,FP1-RESEARCH-PROBE-MID-0001,1,1787064106312972,1787064097000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3xjXaNqxLg25vP649V8M4f7CHcx9FGvMU4qirHUvpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064106275972,1787064097000000,0,58,38,6,0,WAITING_FOR_RESPONSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,17576,1616,9,9,5,2550323984,189469,15460,254168,236592,2746,3080,254170,,,,,,,,,,,,,,,,,
2DKyG8vxUCBQvtU88bKYyo4EnaSSCj3hPfZ8X9z4pump,FP1-RESEARCH-PROBE-MID-0001,1,1787064106251649,1787064097000000,0,29,29,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,3,2405,3,3,3,4073283946,26056,9057,,,,,,,,,,,,,,,,,,,,,,
CRW3tQpgTYk6BaopfSMSFhxQWtP4tpKoCFbndRkrpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064105434936,1787064097000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DothJDtopyR6DiGNCBwnPAz4sEEikBVYnPv8kvMxpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064104505249,1787064097000000,0,3,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CoVCN3wjhp1u11W1VRR5PgezaVmiu4SSaKTp3zoqmJ4,FP1-RESEARCH-PROBE-MID-0001,1,1787064102772506,1787064097000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cmsox5kv68STJHtgWi4K8zNNRcrScThXuktS2vhhWmA,FP1-RESEARCH-PROBE-MID-0001,1,1787064101695365,1787064096000000,0,16,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BghqX3pf1JBS6FUgkfyUmrHvxLE9QeWBq3cgQRH3pump,FP1-RESEARCH-PROBE-MID-0001,1,1787064100720149,1787064096000000,0,3,3,3,0,IMPULSE_CONFIRMED,EXPIRED,ENTRY_WINDOW_EXPIRED,True,4,1523,3,3,3,3324444445,4,1523,,,,,,,,,,,,,,,,,,,,,,
HXJvSguF4JrmbuncpNasqWr2ZgDcSoT1B2FUk654pump,FP1-RESEARCH-PROBE-MID-0001,1,1787064100632611,1787064096000000,0,16,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9T8EGWCfL7CvsGPhuxk2d2B7iFgjztvdHrivxWFKpump,FP1-RESEARCH-PROBE-MID-0001,1,1787064099584103,1787064096000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5q227gBbLJXKiE71oeumsttAceQA1fvyqptdU9W3pump,FP1-RESEARCH-PROBE-MID-0001,1,1787064098623245,1787064096000000,0,8,8,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,20091,3843,6,3,3,9777777777,20091,3843,,,,,,,,,,,,,,,,,,,,,,
