policy_id,policy_fingerprint,family,positions,fills,unresolved,fill_rate,unresolved_rate,rejected_slippage_count,rejected_slippage_rate,no_causal_fill_count,no_causal_fill_rate,take_profit_count,stop_loss_count,trail_count,fallback_count,filled_take_profit_count,filled_stop_loss_count,filled_trail_count,filled_fallback_count,gross_execution_pnl_lamports,entry_explicit_cost_lamports,exit_explicit_cost_lamports,total_explicit_cost_lamports,net_pnl_lamports,expectancy_lamports_per_filled_trade,expectancy_denominator,wins,losses,breakevens,win_rate,average_winner_lamports,average_loser_lamports,profit_factor,mean_holding_time_us,median_holding_time_us,p90_holding_time_us,equity_label,final_realized_closed_pnl_lamports,peak_realized_closed_pnl_lamports,max_realized_closed_equity_drawdown_lamports,timeout_origin,timeout_ms,tp_bps,sl_bps,trailing_activation_bps,trailing_giveback_bps
TP25_SL20_T15S,5fb592fe0d294250abb0f1147c9b468232689aac000ea43215d2c44da3eaaeda,TP_SL_TIMEOUT,635,605,30,0.952755905512,0.047244094488,19,0.029921259843,11,0.017322834646,106,154,0,375,104,145,0,356,1268127448,1424775000,1440626895,2865401895,-1597274447,-2640123.052893,FILLED,202,403,0,0.333884297521,22286717.722772,-15134470.042184,0.738117016638,23305514.720661,17672463,36110985,REALIZED_CLOSED_EQUITY,-1597274447,0,1638969773,ENTRY_FILL_CLOCK,15000,2500,2000,,
TP25_SL20_T30S,7d2ed81d41aef9925112446864690cd371eec484346bfbb18b37b8fc0bb8aa94,TP_SL_TIMEOUT,635,599,36,0.943307086614,0.056692913386,19,0.029921259843,17,0.026771653543,139,206,0,290,135,197,0,267,868260847,1410645000,1421498555,2832143555,-1963882708,-3278602.183639,FILLED,211,388,0,0.352253756260,24133550.587678,-18185726.500000,0.721674392764,31424729.342237,30803838,51918981,REALIZED_CLOSED_EQUITY,-1963882708,24893087,1996015740,ENTRY_FILL_CLOCK,30000,2500,2000,,
TP25_SL20_T60S,fccd4fa31cab45515d1fc89a6002d59417b23a492f1f6d5771d4bbfca66377d6,TP_SL_TIMEOUT,635,594,41,0.935433070866,0.064566929134,18,0.028346456693,23,0.036220472441,172,245,0,218,167,233,0,194,641413444,1398870000,1406887957,2805757957,-2164344513,-3643677.631313,FILLED,222,372,0,0.373737373737,25992654.855856,-21329876.051075,0.727230931987,129243623.038721,31275693,78378920,REALIZED_CLOSED_EQUITY,-2164344513,31862097,2218618496,ENTRY_FILL_CLOCK,60000,2500,2000,,
TP25_SL20_T120S,02326822a112d10e4da33e030770611bef5ad2f1702b0a43fc855e9a94026f4e,TP_SL_TIMEOUT,635,582,53,0.916535433071,0.083464566929,19,0.029921259843,34,0.053543307087,207,285,0,143,200,271,0,111,663889559,1370610000,1378908903,2749518903,-2085629344,-3583555.573883,FILLED,233,349,0,0.400343642612,26971655.107296,-23982879.610315,0.750821610690,155227007.682131,30879174,138936146,REALIZED_CLOSED_EQUITY,-2085629344,38331172,2123960516,ENTRY_FILL_CLOCK,120000,2500,2000,,
TP25_SL25_T15S,5a9e1c1c1815e4a14bc2aadf54193971e5e8f7aad4ed7697150659a0edfc2112,TP_SL_TIMEOUT,635,606,29,0.954330708661,0.045669291339,18,0.028346456693,11,0.017322834646,106,128,0,401,104,120,0,382,982954663,1427130000,1439417231,2866547231,-1883592568,-3108238.561056,FILLED,202,404,0,0.333333333333,22295033.267327,-15809874.475248,0.705098364387,23398584.075908,17698129,36076387,REALIZED_CLOSED_EQUITY,-1883592568,0,1924208185,ENTRY_FILL_CLOCK,15000,2500,2500,,
TP25_SL25_T30S,73e1ec6bb4678f1db90bd7dbe1f0719f0fd9ade0f538151298e6f9ccd2e3852e,TP_SL_TIMEOUT,635,600,35,0.944881889764,0.055118110236,18,0.028346456693,17,0.026771653543,143,167,0,325,139,159,0,302,846796941,1413000000,1423585248,2836585248,-1989788307,-3316313.845000,FILLED,213,387,0,0.355000000000,25100655.760563,-18956661.457364,0.728772291246,32778684.280000,31361230,52277254,REALIZED_CLOSED_EQUITY,-1989788307,0,1989788307,ENTRY_FILL_CLOCK,30000,2500,2500,,
TP25_SL25_T60S,6eaec2bca96d075197c31a5632878b79a82a3283b3a7fd743efbac7e31065321,TP_SL_TIMEOUT,635,591,44,0.930708661417,0.069291338583,19,0.029921259843,25,0.039370078740,179,208,0,248,174,197,0,220,782538443,1391805000,1401587009,2793392009,-2010853566,-3402459.502538,FILLED,229,362,0,0.387478849408,26812220.419214,-22516165.861878,0.753295292855,132308740.634518,37652153,80334924,REALIZED_CLOSED_EQUITY,-2010853566,0,2054987232,ENTRY_FILL_CLOCK,60000,2500,2500,,
TP25_SL25_T120S,c3f23a334530a8be3b66fe7a82bfe740869753f7e69a94900db8e5f3021bfe8d,TP_SL_TIMEOUT,635,576,59,0.907086614173,0.092913385827,20,0.031496062992,39,0.061417322835,217,247,0,171,210,231,0,135,885632040,1356480000,1367550677,2724030677,-1838398637,-3191664.300347,FILLED,240,336,0,0.416666666667,28308690.937500,-25691918.041667,0.787037133389,161570814.819444,35542938,144481209,REALIZED_CLOSED_EQUITY,-1838398637,0,1854997139,ENTRY_FILL_CLOCK,120000,2500,2500,,
TP25_SL30_T15S,a8ce8a2fb1142728fff6d598e88c02d9183ba47b59c594a458d1416e93813fb8,TP_SL_TIMEOUT,635,608,27,0.957480314961,0.042519685039,16,0.025196850394,11,0.017322834646,107,106,0,422,105,101,0,402,1017257976,1431840000,1444556024,2876396024,-1859138048,-3057792.842105,FILLED,208,400,0,0.342105263158,22362632.442308,-16276413.990000,0.714442928101,23925391.194079,17831652,37473009,REALIZED_CLOSED_EQUITY,-1859138048,0,1899753665,ENTRY_FILL_CLOCK,15000,2500,3000,,
TP25_SL30_T30S,bfc23b55c6f353918fc2c0f257a11b5b79e67014b14deaac9533fbbaff047afa,TP_SL_TIMEOUT,635,602,33,0.948031496063,0.051968503937,16,0.025196850394,17,0.026771653543,148,140,0,347,144,134,0,324,1101630195,1417710000,1431480669,2849190669,-1747560474,-2902924.375415,FILLED,221,381,0,0.367109634551,25738911.932127,-19516692.942257,0.764982063754,33716441.483389,31742504,52277254,REALIZED_CLOSED_EQUITY,-1747560474,0,1747560474,ENTRY_FILL_CLOCK,30000,2500,3000,,
TP25_SL30_T60S,03cd741db51e66b6d60e2faeee81b89e07f6c3113dbed58ad561a5f234999896,TP_SL_TIMEOUT,635,590,45,0.929133858268,0.070866141732,18,0.028346456693,27,0.042519685039,189,176,0,270,184,166,0,240,1229208388,1389450000,1404815387,2794265387,-1565056999,-2652638.981356,FILLED,242,348,0,0.410169491525,27601034.475207,-23691113.051724,0.810169736762,135503870.520339,44038492,83354918,REALIZED_CLOSED_EQUITY,-1565056999,0,1656260917,ENTRY_FILL_CLOCK,60000,2500,3000,,
TP25_SL30_T120S,42ec30467e65c31f5e2f8ce44b20757aa481cb6c6b73a8d79778438aa5c376a1,TP_SL_TIMEOUT,635,577,58,0.908661417323,0.091338582677,17,0.026771653543,41,0.064566929134,231,212,0,192,224,199,0,154,1245441834,1358835000,1374403300,2733238300,-1487796466,-2578503.407279,FILLED,254,323,0,0.440207972270,29007673.413386,-27417168.770898,0.831996474626,166413490.856153,41632933,150071998,REALIZED_CLOSED_EQUITY,-1487796466,134557304,1670021475,ENTRY_FILL_CLOCK,120000,2500,3000,,
TP25_SL40_T15S,3242cd6d360f003c3cbf389585a14b3aa044aa1a68043516191c238f11ef911d,TP_SL_TIMEOUT,635,607,28,0.955905511811,0.044094488189,17,0.026771653543,11,0.017322834646,107,83,0,445,105,78,0,424,677482347,1429485000,1437953834,2867438834,-2189956487,-3607836.057661,FILLED,208,399,0,0.342668863262,22169557.543269,-17045675.328321,0.678005556034,24279268.733114,18039170,37584017,REALIZED_CLOSED_EQUITY,-2189956487,0,2230572104,ENTRY_FILL_CLOCK,15000,2500,4000,,
TP25_SL40_T30S,c25bbdf33d388c8e247200de8aed232e4130e2631f346c2e85eb424a9edb8139,TP_SL_TIMEOUT,635,596,39,0.938582677165,0.061417322835,21,0.033070866142,18,0.028346456693,150,103,0,382,146,96,0,354,914886102,1403580000,1415016369,2818596369,-1903710267,-3194144.743289,FILLED,220,376,0,0.369127516779,25963158.518182,-20254268.992021,0.750025082478,34764862.426174,32097048,53033575,REALIZED_CLOSED_EQUITY,-1903710267,0,1903710267,ENTRY_FILL_CLOCK,30000,2500,4000,,
TP25_SL40_T60S,456e7244272c8d6eea4bc15fec23d5e8bc7bd2f0edc4a9caacb421af88c8a08a,TP_SL_TIMEOUT,635,586,49,0.922834645669,0.077165354331,19,0.029921259843,30,0.047244094488,193,138,0,304,188,129,0,269,1141926981,1380030000,1394304367,2774334367,-1632407386,-2785678.133106,FILLED,247,339,0,0.421501706485,28580121.939271,-25639225.678466,0.812187736048,139169534.116041,54605607,85521800,REALIZED_CLOSED_EQUITY,-1632407386,0,1772562326,ENTRY_FILL_CLOCK,60000,2500,4000,,
TP25_SL40_T120S,b7c6f962c73e574f76c78318553d36969bf9ff5d8f6e501fbcfb7b15cc573c83,TP_SL_TIMEOUT,635,569,66,0.896062992126,0.103937007874,18,0.028346456693,48,0.075590551181,239,164,0,232,232,154,0,183,1344432087,1339995000,1356800678,2696795678,-1352363591,-2376737.418278,FILLED,258,311,0,0.453427065026,30259945.329457,-29451541.755627,0.852352857450,175716707.437610,51707818,158951929,REALIZED_CLOSED_EQUITY,-1352363591,129589500,1568997763,ENTRY_FILL_CLOCK,120000,2500,4000,,
TP30_SL10_T15S,da6bbf96999cf2268f224029ae235b5814211ae37c4227aa8646c4a4190a0e90,TP_SL_TIMEOUT,635,604,31,0.951181102362,0.048818897638,20,0.031496062992,11,0.017322834646,74,245,0,316,72,235,0,297,788590562,1422420000,1432277676,2854697676,-2066107114,-3420707.142384,FILLED,186,418,0,0.307947019868,21411574.037634,-14470478.193780,0.658419029457,22872111.062914,17124725,36076387,REALIZED_CLOSED_EQUITY,-2066107114,0,2113700008,ENTRY_FILL_CLOCK,15000,3000,1000,,
TP30_SL10_T30S,6a3ecbc0af04d7db2a453eb827ab817d49b707361f4ad99f09d6f02cdf5835b1,TP_SL_TIMEOUT,635,602,33,0.948031496063,0.051968503937,18,0.028346456693,15,0.023622047244,100,299,0,236,97,287,0,218,372390717,1417710000,1422365181,2840075181,-2467684464,-4099143.627907,FILLED,191,411,0,0.317275747508,23434467.821990,-16894568.900243,0.644613692838,30087226.368771,25265396,49600148,REALIZED_CLOSED_EQUITY,-2467684464,0,2469348115,ENTRY_FILL_CLOCK,30000,3000,1000,,
TP30_SL10_T60S,50561eb8c2b6d7724dc532c488934ca2297d0a67dcb661796f8908c24e4069cf,TP_SL_TIMEOUT,635,598,37,0.941732283465,0.058267716535,18,0.028346456693,19,0.029921259843,122,356,0,157,119,342,0,137,174009265,1408290000,1410465405,2818755405,-2644746140,-4422652.408027,FILLED,197,401,0,0.329431438127,25537997.573604,-19141475.466334,0.655440516102,124477468.341137,25129320,72395156,REALIZED_CLOSED_EQUITY,-2644746140,0,2646478746,ENTRY_FILL_CLOCK,60000,3000,1000,,
TP30_SL10_T120S,87a5125e859ffed35e7c377c1e41189d3aa3adc002ceac9a20d8f7fcf7c665e5,TP_SL_TIMEOUT,635,590,45,0.929133858268,0.070866141732,20,0.031496062992,25,0.039370078740,148,385,0,102,144,370,0,76,216360872,1389450000,1392154798,2781604798,-2565243926,-4347871.061017,FILLED,203,387,0,0.344067796610,26852687.068966,-20714055.299742,0.679998089193,139997500.171186,24597612,126203907,REALIZED_CLOSED_EQUITY,-2565243926,0,2565243926,ENTRY_FILL_CLOCK,120000,3000,1000,,
TP30_SL15_T15S,e2e835692e57f78c6c15fea1912e25bcf00ca615aa7f3b950184037fb0171979,TP_SL_TIMEOUT,635,603,32,0.949606299213,0.050393700787,21,0.033070866142,11,0.017322834646,80,187,0,368,78,176,0,349,1023937040,1420065000,1432864510,2852929510,-1828992470,-3033155.008292,FILLED,192,411,0,0.318407960199,22048371.354167,-14750072.433090,0.698299560662,23818735.086235,17674494,36110985,REALIZED_CLOSED_EQUITY,-1828992470,0,1878004767,ENTRY_FILL_CLOCK,15000,3000,1500,,
TP30_SL15_T30S,ffc5f0073daaee27c1301be34ff1c4a350376d377911c7b4309e512f0150a45d,TP_SL_TIMEOUT,635,599,36,0.943307086614,0.056692913386,19,0.029921259843,17,0.026771653543,110,244,0,281,107,232,0,260,525061036,1410645000,1417208558,2827853558,-2302792522,-3844394.861436,FILLED,198,401,0,0.330550918197,24255846.106061,-17719326.810474,0.675911799327,32479325.161937,30730319,51548214,REALIZED_CLOSED_EQUITY,-2302792522,0,2312077486,ENTRY_FILL_CLOCK,30000,3000,1500,,
TP30_SL15_T60S,0f587e4bc0136f7681b9ecdd2ed019692adc559bcb27c6d67176eb740b2bf96f,TP_SL_TIMEOUT,635,595,40,0.937007874016,0.062992125984,18,0.028346456693,22,0.034645669291,137,292,0,206,134,278,0,183,195410529,1401225000,1403667921,2804892921,-2609482392,-4385684.692437,FILLED,205,390,0,0.344537815126,26406883.073171,-20571521.594872,0.674745474638,129701004.082353,31039095,76955106,REALIZED_CLOSED_EQUITY,-2609482392,39954633,2675687758,ENTRY_FILL_CLOCK,60000,3000,1500,,
TP30_SL15_T120S,25863a176b32d6e66e6a4e366c6d5ce978a52874d85aa2c73dcf9a58f9ad1509,TP_SL_TIMEOUT,635,582,53,0.916535433071,0.083464566929,21,0.033070866142,32,0.050393700787,168,335,0,132,163,318,0,101,252367379,1370610000,1373764875,2744374875,-2492007496,-4281799.821306,FILLED,213,369,0,0.365979381443,27786590.638498,-22792821.956640,0.703704619766,149677293.737113,30705695,134777016,REALIZED_CLOSED_EQUITY,-2492007496,47497953,2539505449,ENTRY_FILL_CLOCK,120000,3000,1500,,
TP30_SL20_T15S,ef255325f52112f42816b30801b87a4b0b5b00392254defa81bf5aefbe733957,TP_SL_TIMEOUT,635,604,31,0.951181102362,0.048818897638,20,0.031496062992,11,0.017322834646,82,159,0,394,80,150,0,374,902320412,1422420000,1433699305,2856119305,-1953798893,-3234766.379139,FILLED,194,410,0,0.321192052980,22264394.190722,-15300222.843902,0.688542892331,24875239.741722,17831652,36978041,REALIZED_CLOSED_EQUITY,-1953798893,0,1999075138,ENTRY_FILL_CLOCK,15000,3000,2000,,
TP30_SL20_T30S,6ee26dade3f06cd152329b7829c9a1f966f24d4951f220fc63c61fc726004a51,TP_SL_TIMEOUT,635,600,35,0.944881889764,0.055118110236,18,0.028346456693,17,0.026771653543,112,213,0,310,109,204,0,287,427792152,1413000000,1418347696,2831347696,-2403555544,-4005925.906667,FILLED,202,398,0,0.336666666667,24347509.420792,-18396362.932161,0.671724008508,33440838.620000,31109368,51723722,REALIZED_CLOSED_EQUITY,-2403555544,24893087,2431798539,ENTRY_FILL_CLOCK,30000,3000,2000,,
TP30_SL20_T60S,d892b2bf9afcbe0815411e40242dcbe67803f7a87db503c1516cc810343c3ef5,TP_SL_TIMEOUT,635,594,41,0.935433070866,0.064566929134,17,0.026771653543,24,0.037795275591,141,255,0,239,138,242,0,214,81489777,1398870000,1399888912,2798758912,-2717269135,-4574527.163300,FILLED,212,382,0,0.356902356902,26025263.995283,-21556610.214660,0.670019083888,132182395.513468,35273865,78378920,REALIZED_CLOSED_EQUITY,-2717269135,38327247,2775912059,ENTRY_FILL_CLOCK,60000,3000,2000,,
TP30_SL20_T120S,97b9152149a1f8016facd69dd1a0d813c0b60d715b9d8b607fb55aeb22b71556,TP_SL_TIMEOUT,635,580,55,0.913385826772,0.086614173228,19,0.029921259843,36,0.056692913386,178,298,0,159,173,282,0,125,152513340,1365900000,1367806695,2733706695,-2581193355,-4450333.370690,FILLED,221,359,0,0.381034482759,27984158.692308,-24416970.545961,0.705534573932,160184581.425862,32925894,140244103,REALIZED_CLOSED_EQUITY,-2581193355,4276312,2585469667,ENTRY_FILL_CLOCK,120000,3000,2000,,
TP30_SL25_T15S,86f51cf1f7bab87f1a5f1ae85d8904d8df9d962364084877211d7f8e9edb39fb,TP_SL_TIMEOUT,635,605,30,0.952755905512,0.047244094488,19,0.029921259843,11,0.017322834646,82,133,0,420,80,125,0,400,617147627,1424775000,1432489641,2857264641,-2240117014,-3702672.750413,FILLED,194,411,0,0.320661157025,22273052.644330,-15963720.746959,0.658575438240,24965868.343802,17865112,36110985,REALIZED_CLOSED_EQUITY,-2240117014,0,2284313550,ENTRY_FILL_CLOCK,15000,3000,2500,,
TP30_SL25_T30S,f04193bd60f0df5660528b4a11a92559c7b56cd4f5d4bfeae9352cf10232f64b,TP_SL_TIMEOUT,635,601,34,0.946456692913,0.053543307087,17,0.026771653543,17,0.026771653543,114,173,0,348,111,165,0,325,402052182,1415355000,1420380938,2835735938,-2433683756,-4049390.608985,FILLED,204,397,0,0.339434276206,25334484.279412,-19148409.443325,0.679859269694,34793705.407654,31742504,52277254,REALIZED_CLOSED_EQUITY,-2433683756,0,2433683756,ENTRY_FILL_CLOCK,30000,3000,2500,,
TP30_SL25_T60S,70be69349e9cf1aa5b391ac868334db9461a4cdd85f3ef0dc2b4020ae13f0a31,TP_SL_TIMEOUT,635,591,44,0.930708661417,0.069291338583,18,0.028346456693,26,0.040944881890,146,217,0,272,143,205,0,243,187048949,1391805000,1394143392,2785948392,-2598899443,-4397460.986464,FILLED,218,373,0,0.368866328257,26945564.477064,-22715904.823056,0.693273990946,135318904.949239,44067567,80334924,REALIZED_CLOSED_EQUITY,-2598899443,0,2640936900,ENTRY_FILL_CLOCK,60000,3000,2500,,
TP30_SL25_T120S,043e8d8fc476a2ceb692617b9425e894e039c050f787c78e5e50705abb35d45b,TP_SL_TIMEOUT,635,573,62,0.902362204724,0.097637795276,21,0.033070866142,41,0.064566929134,187,260,0,188,182,242,0,149,338450188,1349415000,1353645898,2703060898,-2364610710,-4126720.261780,FILLED,227,346,0,0.396160558464,29532478.511013,-26209489.398844,0.739249594069,166959184.139616,41058152,146164325,REALIZED_CLOSED_EQUITY,-2364610710,6474840,2378365620,ENTRY_FILL_CLOCK,120000,3000,2500,,
TP30_SL30_T15S,4fb316e4b3232600ceed16d42d51280f6a39bc60235809814e7c72775bf77bf6,TP_SL_TIMEOUT,635,607,28,0.955905511811,0.044094488189,17,0.026771653543,11,0.017322834646,83,109,0,443,81,104,0,422,654959731,1429485000,1437672294,2867157294,-2212197563,-3644477.039539,FILLED,200,407,0,0.329489291598,22344015.205000,-16415234.899263,0.668882298607,25488193.871499,17989783,37584017,REALIZED_CLOSED_EQUITY,-2212197563,0,2256394099,ENTRY_FILL_CLOCK,15000,3000,3000,,
TP30_SL30_T30S,e7db78d3d27043045542f111ed91278d11abaaca3716e00836120265d279e20b,TP_SL_TIMEOUT,635,603,32,0.949606299213,0.050393700787,15,0.023622047244,17,0.026771653543,118,145,0,372,115,139,0,349,633816232,1420065000,1427987994,2848052994,-2214236762,-3672034.431177,FILLED,212,391,0,0.351575456053,25991012.514151,-19755323.312020,0.713342599762,35758605.054726,32016356,52277254,REALIZED_CLOSED_EQUITY,-2214236762,0,2214236762,ENTRY_FILL_CLOCK,30000,3000,3000,,
TP30_SL30_T60S,ba79a16ab00009e5b7392dd6d6688f9e4702f151b5ac0c911d7a596ab0993164,TP_SL_TIMEOUT,635,589,46,0.927559055118,0.072440944882,18,0.028346456693,28,0.044094488189,157,184,0,294,153,173,0,263,644294736,1387095000,1395148967,2782243967,-2137949231,-3629794.959253,FILLED,231,358,0,0.392190152801,27913728.688312,-23983297.648045,0.750996492897,138744503.123939,51210279,84474617,REALIZED_CLOSED_EQUITY,-2137949231,0,2227056940,ENTRY_FILL_CLOCK,60000,3000,3000,,
TP30_SL30_T120S,c42f52d6985a10082cc1de1b5a1d642d8d5239a43259d7d0fe97e7a805705f2f,TP_SL_TIMEOUT,635,573,62,0.902362204724,0.097637795276,19,0.029921259843,43,0.067716535433,201,223,0,211,195,208,0,170,705477122,1349415000,1358233734,2707648734,-2002171612,-3494191.294939,FILLED,241,332,0,0.420593368237,30341500.236515,-28055642.075301,0.785047251125,172139213.488656,47383233,155187764,REALIZED_CLOSED_EQUITY,-2002171612,7096531,2047617416,ENTRY_FILL_CLOCK,120000,3000,3000,,
TP30_SL40_T15S,53a86b194561b74cf3542d26f1bb4f4a605f145f3c0235eae7d0673a92d5c0fd,TP_SL_TIMEOUT,635,606,29,0.954330708661,0.045669291339,18,0.028346456693,11,0.017322834646,83,85,0,467,81,80,0,445,314405650,1427130000,1431060373,2858190373,-2543784723,-4197664.559406,FILLED,200,406,0,0.330033003300,22139373.705000,-17171575.034483,0.635124931713,25851893.414191,18294592,37640465,REALIZED_CLOSED_EQUITY,-2543784723,0,2587981259,ENTRY_FILL_CLOCK,15000,3000,4000,,
TP30_SL40_T30S,781970fb944a6ff5bef8c6a0475754b81f013da5f114c3935757a9c2b9bc59f6,TP_SL_TIMEOUT,635,597,38,0.940157480315,0.059842519685,20,0.031496062992,18,0.028346456693,119,106,0,410,116,99,0,382,453063766,1405935000,1411598589,2817533589,-2364469823,-3960585.968174,FILLED,210,387,0,0.351758793970,26338732.352381,-20402076.529716,0.700533367973,36877205.551089,32401445,53033575,REALIZED_CLOSED_EQUITY,-2364469823,0,2364469823,ENTRY_FILL_CLOCK,30000,3000,4000,,
TP30_SL40_T60S,45c0711bb279c6cde1e0b544af9d300f97eac7ffe888e63a84ebfa018c7a1dda,TP_SL_TIMEOUT,635,586,49,0.922834645669,0.077165354331,18,0.028346456693,31,0.048818897638,163,144,0,328,159,135,0,292,647283445,1380030000,1388121323,2768151323,-2120867878,-3619228.460751,FILLED,237,349,0,0.404436860068,29288020.400844,-25965984.851003,0.765963611292,142424394.476109,60749496,85521800,REALIZED_CLOSED_EQUITY,-2120867878,0,2258926609,ENTRY_FILL_CLOCK,60000,3000,4000,,
TP30_SL40_T120S,e839820762d1e3002e1f66ed65295f8af9498d929178b13cd792267a88909ca1,TP_SL_TIMEOUT,635,566,69,0.891338582677,0.108661417323,19,0.029921259843,50,0.078740157480,210,172,0,253,204,161,0,201,856194132,1332930000,1343632696,2676562696,-1820368564,-3216198.876325,FILLED,246,320,0,0.434628975265,31817614.134146,-30148442.628125,0.811311919734,181484709.037102,61518407,159488829,REALIZED_CLOSED_EQUITY,-1820368564,0,1898094804,ENTRY_FILL_CLOCK,120000,3000,4000,,
TP40_SL10_T15S,527573652954633b137df87e9204266cd080c3d79e311b408a7b3b45cf8176b4,TP_SL_TIMEOUT,635,604,31,0.951181102362,0.048818897638,20,0.031496062992,11,0.017322834646,51,247,0,337,49,237,0,318,933813788,1422420000,1434092966,2856512966,-1922699178,-3183276.784768,FILLED,183,421,0,0.302980132450,22744857.245902,-14453700.840855,0.684026847469,23304987.254967,17344288,36978041,REALIZED_CLOSED_EQUITY,-1922699178,0,1988978473,ENTRY_FILL_CLOCK,15000,4000,1000,,
TP40_SL10_T30S,7689929660250d6a55a07c11512e28f0ff0709df78e4f6e595274b48569cf306,TP_SL_TIMEOUT,635,602,33,0.948031496063,0.051968503937,18,0.028346456693,15,0.023622047244,70,303,0,262,68,291,0,243,702695079,1417710000,1426493987,2844203987,-2141508908,-3557323.767442,FILLED,185,417,0,0.307308970100,26623891.081081,-16947071.362110,0.696967525592,30942904.476744,28482661,49600148,REALIZED_CLOSED_EQUITY,-2141508908,0,2157901470,ENTRY_FILL_CLOCK,30000,4000,1000,,
TP40_SL10_T60S,c1c84a959e80aa27d13d96a32fc5a970017ba01aba2751756d483cff8b7e6c97,TP_SL_TIMEOUT,635,597,38,0.940157480315,0.059842519685,18,0.028346456693,20,0.031496062992,97,363,0,175,95,348,0,154,407382411,1405935000,1411027567,2816962567,-2409580156,-4036147.664992,FILLED,185,412,0,0.309882747069,29611008.837838,-19144700.949029,0.694511001251,126481382.512563,28369931,73425667,REALIZED_CLOSED_EQUITY,-2409580156,0,2448498511,ENTRY_FILL_CLOCK,60000,4000,1000,,
TP40_SL10_T120S,037ac85d5cbaf882dbfc5135cd423b082c0eb87727214dd941d146c9f36971fa,TP_SL_TIMEOUT,635,590,45,0.929133858268,0.070866141732,19,0.029921259843,26,0.040944881890,114,396,0,125,112,380,0,98,460670913,1389450000,1395208678,2784658678,-2323987765,-3938962.313559,FILLED,189,401,0,0.320338983051,31882666.407407,-20822473.107232,0.721671835959,144127816.028814,27946751,130993246,REALIZED_CLOSED_EQUITY,-2323987765,0,2342307711,ENTRY_FILL_CLOCK,120000,4000,1000,,
TP40_SL15_T15S,c196b18b0d9c8b5e0949771be563f9f57f91b67a9a27dda87ec9d7c21496e4f4,TP_SL_TIMEOUT,635,603,32,0.949606299213,0.050393700787,21,0.033070866142,11,0.017322834646,55,189,0,391,53,178,0,372,1180488941,1420065000,1434821409,2854886409,-1674397468,-2776778.553897,FILLED,188,415,0,0.311774461028,23738867.095745,-14788685.498795,0.727177057467,24280593.237148,17859537,37473009,REALIZED_CLOSED_EQUITY,-1674397468,0,1742096166,ENTRY_FILL_CLOCK,15000,4000,1500,,
TP40_SL15_T30S,6082607f340bb49f9db00709450ea4c067acbbff38b2202d75ba0ea487f35659,TP_SL_TIMEOUT,635,599,36,0.943307086614,0.056692913386,19,0.029921259843,17,0.026771653543,77,248,0,310,75,236,0,288,889077085,1410645000,1421758761,2832403761,-1943326676,-3244284.934891,FILLED,191,408,0,0.318864774624,27886503.057592,-17817766.568627,0.732679426454,33458244.038397,31248891,51548214,REALIZED_CLOSED_EQUITY,-1943326676,0,1967340551,ENTRY_FILL_CLOCK,30000,4000,1500,,
TP40_SL15_T60S,7fd873c826de92e965559f04dc7f923e22cc80e4d2cbe9f1042e57342114a16d,TP_SL_TIMEOUT,635,594,41,0.935433070866,0.064566929134,18,0.028346456693,23,0.036220472441,109,299,0,227,107,284,0,203,569392720,1398870000,1405987698,2804857698,-2235464978,-3763409.053872,FILLED,192,402,0,0.323232323232,31459642.406250,-20586359.004975,0.729876557924,132083482.484848,36257053,77382681,REALIZED_CLOSED_EQUITY,-2235464978,80155579,2385058994,ENTRY_FILL_CLOCK,60000,4000,1500,,
TP40_SL15_T120S,700ca56c9900c504809a7cc93228567d68a9280c9da03064cd8a2cb76d88ec6f,TP_SL_TIMEOUT,635,581,54,0.914960629921,0.085039370079,21,0.033070866142,33,0.051968503937,130,345,0,160,128,326,0,127,597291379,1368255000,1375721431,2743976431,-2146685052,-3694810.760757,FILLED,197,384,0,0.339070567986,33633087.517766,-22844800.242188,0.755291112333,154590221.399312,34433270,137971214,REALIZED_CLOSED_EQUITY,-2146685052,103070274,2307003596,ENTRY_FILL_CLOCK,120000,4000,1500,,
TP40_SL20_T15S,77c91b0b51a824025ce8ab6117de411e978e45db406bb3f325c0771e63c29903,TP_SL_TIMEOUT,635,604,31,0.951181102362,0.048818897638,20,0.031496062992,11,0.017322834646,56,161,0,418,54,152,0,398,1065111313,1422420000,1435734192,2858154192,-1793042879,-2968614.038079,FILLED,190,414,0,0.314569536424,23974069.468421,-15333613.714976,0.717547244416,25340705.039735,17996721,37584017,REALIZED_CLOSED_EQUITY,-1793042879,0,1857005525,ENTRY_FILL_CLOCK,15000,4000,2000,,
TP40_SL20_T30S,9fadc77f4bbf65b390fabecc4d1f998ab48f053dcf0e7e8b73b23efc2ab229f4,TP_SL_TIMEOUT,635,600,35,0.944881889764,0.055118110236,18,0.028346456693,17,0.026771653543,79,216,0,340,77,207,0,316,818070238,1413000000,1423226175,2836226175,-2018155937,-3363593.228333,FILLED,195,405,0,0.325000000000,28039975.482051,-18483830.014815,0.730407546757,34430002.888333,31700536,51723722,REALIZED_CLOSED_EQUITY,-2018155937,18885349,2055120105,ENTRY_FILL_CLOCK,30000,4000,2000,,
