mint,price_identity,max_return_bps,max_trades_since_t0,max_unique_buyers_since_t0,max_drawdown_depth_bps,max_3s_buys,max_3s_net_flow_reserve_ppm,broad_impulse_reached,broad_impulse_age_ms,broad_impulse_return_bps,broad_impulse_trades,broad_impulse_unique_buyers,broad_pullback_reached,broad_pullback_age_ms,broad_pullback_depth_at_activation_bps,max_pullback_depth_after_broad_impulse_bps,broad_proto_response_reached,broad_proto_response_age_ms,max_rebound_after_pullback_bps,max_3s_buys_after_pullback,max_3s_net_flow_reserve_ppm_after_pullback,max_reclaim_extension_after_proto_response_bps,data_valid_states,data_invalid_states
77oUtJndaiELNWWn7PD2cRtW4EMo3dsFFPmye75apump,SOL_NATIVE,0,1,0,0,0,-3292,False,,,,,False,,,,False,,,,,,1,0
77rLUvQFF2CmANCjBfDAjakHS6XUoCneP3xJdWj1pump,SOL_NATIVE,40651,117,4,8548,6,98238,True,2881,1211,4,2,True,8032,2079,8548,True,118921,43426,5,56901,30667,117,0
788Dpw38bgyWgYz74osEPNYJ5ZKCDd8CpMT1C64mpump,SOL_NATIVE,0,1,0,0,0,-30668,False,,,,,False,,,,False,,,,,,1,0
78DBj47j3BfW8WSJub3ToQ3m2X4RYzGtEtsmTvkfpump,SOL_NATIVE,0,1,1,0,1,2040,False,,,,,False,,,,False,,,,,,1,0
78EWR6cSaNeAQHn64pzLJy6aakENq6bjG3A8yVHXpump,SOL_NATIVE,6041,6,3,850,3,204653,True,2146,3976,3,3,False,,,850,False,,,,,,6,0
78GD2AhGRMdTGTDncpVsrZZ5fKZtJNAVeRLAJ8fHpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
78YMH3aNCa2V3RufwYN1Gr9debv9XiwDQhCszJhwpump,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,13396,4,2,4207,1,1178,True,264245,13396,2,2,True,274754,3676,4207,False,,0,0,-681,,4,0
78d8wNsjVsSqFZz6N4Y3eLs9qb2kNFku4gaaAvDGpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
78fMNvqJ9pnpceYqrE6Cf7qyWefpcXjmtTcpW4iwpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
79c4h8wUTFvoph2hiQNaEzaXXodpAiqo3RtgoV35pump,SOL_NATIVE,0,6,3,2087,2,12374,False,,,,,False,,,,False,,,,,,6,0
79u1oBcggcCJuE2SzkiBRsZkmKHntMrKsayfPkk5pump,SOL_NATIVE,0,1,0,0,0,-26337,False,,,,,False,,,,False,,,,,,1,0
7AB6VuvEb1fD6D78kLRpnXmb8GV4uVYmJi6W756tpump,SOL_NATIVE,5369,44,23,3646,7,147544,True,2245,640,3,2,True,12545,1623,3646,True,109149,7521,5,45145,4614,44,0
7AMkNWeQd6awkDi8yERYxgWWfQ6jgNAxFQVK6tMRpump,SOL_NATIVE,0,1,1,0,1,4695,False,,,,,False,,,,False,,,,,,1,0
7ATS6jVtX2c3hX3WHmkZKqrqmXFVhK4VXyoLGpwepump,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1474,23,3,8194,3,33850,True,4742,1474,2,2,True,9846,2443,8194,True,56131,5516,3,33850,2625,23,0
7Ah7E8FfRRCsh6XaWFZ7UrjSu3QL8FcwtBgbg8mppump,SOL_NATIVE,0,2,1,589,1,11916,False,,,,,False,,,,False,,,,,,2,0
7AsNiQiTzcBDeG7Bi6io1WSi3Bfy4753RKXoVK9jy6JV,SOL_NATIVE,0,1,1,0,1,427,False,,,,,False,,,,False,,,,,,1,0
7B7PcAsLqB2q7SejUxJMoETwx2CWV95Qqmnt9WXVpump,SOL_NATIVE,1131,38,13,7211,6,162897,True,2511,652,2,1,True,6873,1673,7211,True,36773,7982,6,162897,5918,38,0
7BB7WGHSMuMsziy9k4cBKFBJLW528Svn4jgq8MEDpump,SOL_NATIVE,0,2,1,116,1,1159,False,,,,,False,,,,False,,,,,,2,0
7BTSYg2r12vNFQW3Vb6Sd43LLHBKrTxNZm6NkqUBpump,SOL_NATIVE,0,7,0,1766,0,-9809,False,,,,,False,,,,False,,,,,,7,0
7Bh1Je3to5VepSLidvQ8rgQreieCfRtS457o9pPKpump,SOL_NATIVE,0,3,0,622,0,-24183,False,,,,,False,,,,False,,,,,,3,0
7BzqmAjcy1EzcU2mhK6mto9qsBQSgmYRdgYSXz4Ypump,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,14,2,2,0,1,865,False,,,,,False,,,,False,,,,,,2,0
7CGiA4cdtprHDyZ8CC316tovjLcMd4KMf4b2ArAWpump,SOL_NATIVE,8845,30,16,971,5,21516,True,54065,3290,10,3,False,,,971,False,,,,,,30,0
7CTynQEd1v7DT9YoViBpab8tUAPwv9EkRRo726KKpump,SOL_NATIVE,0,1,1,0,1,3694,False,,,,,False,,,,False,,,,,,1,0
7CwWt1RhKZRx4jvwNsTNTbpSQeA8Q44tFzabxwAhpump,SOL_NATIVE,0,1,1,0,1,67536,False,,,,,False,,,,False,,,,,,1,0
7De9qBYKGiqnJA3dU6Pv9sjZyvXecdZNfRK8dNtpump,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,1,0,0,0,-1770,False,,,,,False,,,,False,,,,,,1,0
7EJYJjwt1vUyVhmx34WarLpgr8VvXfrpikE1pdVGpump,SOL_NATIVE,1534,2,1,0,1,1051,True,6941,1534,2,1,False,,,,False,,,,,,2,0
7ETp6ga7ApFpRDCfFSDdYGG746r1p8fKHf1m3quLpump,SOL_NATIVE,0,3,0,1237,0,-14272,False,,,,,False,,,,False,,,,,,3,0
7EiTAzsbxdpZUH6kGJHfL9x1PHLjV8Uw4oAX41tnGhj8,SOL_NATIVE,2324,13,3,3551,1,1864,True,6572,2324,2,1,True,19278,3551,3551,True,29934,5061,1,1864,2521,13,0
7EpDApnFpM79aZWoDF2rQ91fk6v3P4Fw4R8bDESWpump,SOL_NATIVE,0,1,0,0,0,-11361,False,,,,,False,,,,False,,,,,,1,0
7FGWcxckHoJMVQhS7NrJ1KeJ6xTUQSC5RWNxtz7Jpump,SOL_NATIVE,4121,6,6,0,4,192668,True,2,803,2,2,False,,,0,False,,,,,,6,0
7G5QwVrFkRu4QmDB3nAkqjxJFsBx9WYwm1eGBGmMpump,SOL_NATIVE,0,1,1,0,1,11949,False,,,,,False,,,,False,,,,,,1,0
7G6ff1XxpbDYuxMXNuvGLfB8GtJapM244KugEXv5pump,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1731,4,2,1241,1,3941,True,4485,1731,2,1,True,16909,1241,1241,False,,13,1,634,,4,0
7G9vhbKRGDfLrQi3dHJvpjeVfnC5BmJm89D9wyjNpump,SOL_NATIVE,0,1,1,0,1,4186,False,,,,,False,,,,False,,,,,,1,0
7GZFGoStSuxHuHzMhL7MTSyXTRAmiEHsRSM4DrPAXL3f,SOL_NATIVE,0,1,0,0,0,-996,False,,,,,False,,,,False,,,,,,1,0
7GkUAP8vMDrdeXZdoVx92v2FNy78fTEeaVdWWqXjpump,SOL_NATIVE,0,1,0,0,0,-31978,False,,,,,False,,,,False,,,,,,1,0
7GsT5xHLzn7pxEMmZj4ZkfBVT27t2517zZ2y9m8jpump,SOL_NATIVE,6789,11,9,5452,8,419676,True,0,1124,2,2,True,3095,1386,5452,False,,16,1,-2006,,11,0
7GysKgQyT6nr4KhNM4J9cVQreTie45rLf9SKuxXSeDF7,SOL_NATIVE,2704,6,4,2535,4,140728,True,62,2704,2,2,True,35394,2535,2535,False,,,,,,6,0
7HXh5o355GnCzHayKuYNMY91UiPzE9YLA1BTQgE5pump,SOL_NATIVE,11682,58,5,8617,3,19313,True,12213,1973,2,1,True,29999,2793,8617,True,279687,21400,3,19313,16455,58,0
7HZYVv5aAp6LKdA48rfdu3UWNJBQ7vjwMgHHojbspump,SOL_NATIVE,0,1,1,0,1,5710,False,,,,,False,,,,False,,,,,,1,0
7HoZUbYK6xyZUEEJzsFVAoizZ8e2eAvD3dcHZxaDpump,SOL_NATIVE,0,14,4,3253,3,316,False,,,,,False,,,,False,,,,,,14,0
7JTebRp9CUq4eX9YEbrPRCBHYyd78dDx7jN2Eptzpump,SOL_NATIVE,13228,14,10,5710,6,239461,True,1,991,2,2,True,29254,1294,5710,True,31793,7303,3,231902,4789,14,0
7JcJuvJbYSZGUgRUazRcN46MgYQD4mTPHbor4C35pump,SOL_NATIVE,503,4,4,0,2,29714,True,5174,503,4,4,False,,,,False,,,,,,4,0
7L3P6BCGFakmJC7KAiPb5pz2CtAWFnLB8uwdVX1xpump,SOL_NATIVE,0,1,0,0,0,-1141,False,,,,,False,,,,False,,,,,,1,0
7LBMEfb4SMKepTwuUvzWk2pUujGK6hjR94zVXpZf5yWH,SOL_NATIVE,0,1,0,0,0,-1667,False,,,,,False,,,,False,,,,,,1,0
7LaWMFwNW6uY5dh7Fn84HTeQxf1ARwY6JRBs18LTpump,SOL_NATIVE,3539,2,1,0,1,1828,True,207438,3539,2,1,False,,,,False,,,,,,2,0
7Lh1xeoPEEFe9izWfKGbzmL8A2cunj1nza9FfcRcpump,SOL_NATIVE,0,1,1,0,1,2098,False,,,,,False,,,,False,,,,,,1,0
7LvaootnkeBBj15Er5u4ARSmupXDgGGupeZBJwoEqdbD,SOL_NATIVE,0,3,0,805,0,-15571,False,,,,,False,,,,False,,,,,,3,0
7MVf8pn97Ew3ChfA7TjvCJx4p3Jvh8SUzZMWNSiMkrDP,SOL_NATIVE,0,1,1,0,1,31620,False,,,,,False,,,,False,,,,,,1,0
7MWrn8c4UD6R1bgSoeKN5Q53seAveQuMaSqLBqHzpump,SOL_NATIVE,0,1,0,0,0,-9,False,,,,,False,,,,False,,,,,,1,0
7MvhocuVFqodB1k31qjWo8SpKQo9e1Li6tfvLVpGpump,SOL_NATIVE,844,20,8,4722,3,61259,True,6230,844,7,4,True,33568,1411,4722,False,,69,2,11489,,20,0
7ND6vF1UmRugwCrFU1RBjgDfrK4NBoPZcRAd7atATCn6,SOL_NATIVE,0,1,0,0,0,-32922,False,,,,,False,,,,False,,,,,,1,0
7NzBydAUDsZXsnJtE51yrt1nuHfWXYqisbgMC6U3pump,SOL_NATIVE,0,1,1,0,1,31873,False,,,,,False,,,,False,,,,,,1,0
7P4zkhhhRvK7NB7pPbn32dh79uGjcosrwwXSFwMvpump,SOL_NATIVE,0,1,0,0,0,-343,False,,,,,False,,,,False,,,,,,1,0
7PGgVyUou7hVHmV5YZaPAYgGwhSfBv6wq68yAa7Zpump,SOL_NATIVE,0,1,1,0,1,1538,False,,,,,False,,,,False,,,,,,1,0
7PaAtqbcbr6WsRYneU2obDTf41VeTSfCpRCddyympump,SOL_NATIVE,323,2,1,0,1,15786,False,,,,,False,,,,False,,,,,,2,0
7Pbp8NC4ChScpweytXuf68NjARHgBRt4XiUeUVjEpump,SOL_NATIVE,0,1,1,0,1,1622,False,,,,,False,,,,False,,,,,,1,0
7Pf6iEckKRYVAoWma1vCrFPHtzfuHYuQBahfmKqtbH84,SOL_NATIVE,0,3,0,851,0,-25649,False,,,,,False,,,,False,,,,,,3,0
7Ps68NVAxPzffbvpLPG7Y9XkT5bRjbUaPh6X11Espump,SOL_NATIVE,0,1,0,0,0,-267,False,,,,,False,,,,False,,,,,,1,0
7QBzAA9gszFzWEdvt7ZqsJvkfDjaWTy5qN8bvuMmpump,SOL_NATIVE,0,1,0,0,0,-19761,False,,,,,False,,,,False,,,,,,1,0
7R13TJMBVFhK7xW45HwP3kNvfazzWnsup5s6siFmpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
7R4bY5SHTLah4RvZ3RY8ATScEAxA5Sy6Wk8Af9Xvpump,SOL_NATIVE,2817,15,5,8306,2,185441,True,6842,2817,3,2,True,19054,3829,8306,True,58252,16437,2,185441,10214,15,0
7R9DfpwQvv4RBEhhFKV2prcpRqYVXeiBS4pVvqtupump,SOL_NATIVE,0,1,0,0,0,-1708,False,,,,,False,,,,False,,,,,,1,0
7RFB7bLTCd73LB6RvRoRTUbbj4H7o87N3X2ZjwMvcvbZ,SOL_NATIVE,0,2,1,1717,1,89888,False,,,,,False,,,,False,,,,,,2,0
7RFkZg8Mp7zUR1nqeJ75xcDkwgsr2CGHZjuUwcfZpump,SOL_NATIVE,0,4,0,25,0,-151,False,,,,,False,,,,False,,,,,,4,0
7RiBA4StT3NFo7RubGy1nRnwAhQh4vuQJUL7LVvvAbMJ,SOL_NATIVE,0,1,0,0,0,-427,False,,,,,False,,,,False,,,,,,1,0
7Rvh2hNvCNbDCLEUjCND589z71bqiqaBuHZeUfPmpump,SOL_NATIVE,469,8,2,5794,1,30114,False,,,,,False,,,,False,,,,,,8,0
7S7oaJ1rKYuCYp1YWqGtz4Xj6PpZJZETmbubd3jXpump,SOL_NATIVE,0,2,1,1696,1,34087,False,,,,,False,,,,False,,,,,,2,0
7SDJ13gLY2RRrnALw3tDJvRdyyWRaqJKZvkMw3XmqLRp,SOL_NATIVE,0,7,5,978,1,10703,False,,,,,False,,,,False,,,,,,7,0
7SKWGc2feiz7mhorXPRR2QnTPYt38sZNABH3YCNZpump,SOL_NATIVE,0,1,0,0,0,-24601,False,,,,,False,,,,False,,,,,,1,0
7SrrHd2E8PPWRRVAAGJdqfkM1bU4yjodEjHZBZHNpump,SOL_NATIVE,500,2,1,0,1,5442,True,2,500,2,1,False,,,,False,,,,,,2,0
7T88XSXmr7dNkphu1SgjUQAVjcsxceJ46ARRVrGcpump,SOL_NATIVE,0,2,0,87,0,-2288,False,,,,,False,,,,False,,,,,,2,0
7TGno7LGF4mJHT1mvBMsthaEmavcKM5H8ojXCVcJpump,SOL_NATIVE,62,2,1,0,1,3083,False,,,,,False,,,,False,,,,,,2,0
7TnHp7VohtsTfHsBoZfn2nzayMAHMmCATbCXyqUepump,SOL_NATIVE,15103,5,1,0,1,830,True,4968,1555,2,1,False,,,0,False,,,,,,5,0
7TsvAKxNczzAZy69a8w4iodJp8ZZoxwpP4tF7Aj5pump,SOL_NATIVE,0,4,0,912,0,-58858,False,,,,,False,,,,False,,,,,,4,0
7UNtFiSsw5idbDS7eUfXbqXkc5NVhdVsjSA3qtyppump,SOL_NATIVE,0,1,0,0,0,-16,False,,,,,False,,,,False,,,,,,1,0
7UQB2iSQSwaHWXmh5RfP6kEzNq6n3iRtZfmx5NRBpump,SOL_NATIVE,9110,8,7,707,7,311619,True,1,2157,2,2,False,,,707,False,,,,,,8,0
7Uwg48zdxx17cBQ1TH568eM5yrqnFvXC1sK6qrU7pump,SOL_NATIVE,0,4,0,655,0,-9982,False,,,,,False,,,,False,,,,,,4,0
7V3YFc6xszq2zrRUvBS3KrmfxyTFRbT9RT5465nKpump,SOL_NATIVE,0,1,0,0,0,-205,False,,,,,False,,,,False,,,,,,1,0
7VNRBcFqKhBoyQGHahrzczBxzBEkBFsdzDTYAsD2pump,SOL_NATIVE,0,3,0,1149,0,-32390,False,,,,,False,,,,False,,,,,,3,0
7VPDdPcjYp3h49sqMHtMtCppxqDhg8dDB1n5XLdppump,SOL_NATIVE,1819,5,5,0,3,68134,True,296483,592,3,3,False,,,0,False,,,,,,5,0
7VWjxaVPACVYubZD5uvBd9VWdL66iB9GwaMm836ipump,SOL_NATIVE,0,1,0,0,0,-18374,False,,,,,False,,,,False,,,,,,1,0
7VWp1GCMs1LG6SD6FnTsD8TJ5iMgTaUza35GPpZWpump,SOL_NATIVE,0,1,1,0,1,6771,False,,,,,False,,,,False,,,,,,1,0
7VX5AN6ZFRF91oP7hygghg5a5NtmrfCNUABvEnJKny1a,SOL_NATIVE,0,1,0,0,0,-74,False,,,,,False,,,,False,,,,,,1,0
7VbX73kLJSyaAgcY9R5DJLxsVZd1eX3hPDMEmHMHaZtj,SOL_NATIVE,37981,222,104,3713,14,463478,True,2131,648,2,2,True,67696,1130,3713,True,86413,10876,14,258790,9408,222,0
7VpVi2JbZBy3dNBr8Vt7ciYq18JFVWBWaLLxvgZZpump,SOL_NATIVE,0,1,0,0,0,-13738,False,,,,,False,,,,False,,,,,,1,0
7W3cQQPsuwMJanB1MfSH3NJLhYZftFTh8RSSf7ekpump,SOL_NATIVE,417,4,3,3865,2,20331,False,,,,,False,,,,False,,,,,,4,0
7XAsqezfMctWjtSpQRc16uSu6Y5Z1X6PezdtKmvPpump,SOL_NATIVE,0,1,1,0,1,666,False,,,,,False,,,,False,,,,,,1,0
7XYpFiBiRQj6SkqfcdmrXbYEjjhf7U1cmemVx2K5pump,SOL_NATIVE,0,1,0,0,0,-1886,False,,,,,False,,,,False,,,,,,1,0
7XZpL3vESuLBYREQQiJMrUNyYJsEBGYJsS1vo6uhpump,SOL_NATIVE,0,1,1,0,1,329,False,,,,,False,,,,False,,,,,,1,0
7Xu29sa9fBNcmrgp8wLenWtAwPGkuKQyCavej4CZpump,SOL_NATIVE,6785,38,29,902,6,66220,True,3736,545,3,3,False,,,902,False,,,,,,38,0
7Y1X5pUH9PE1a7WgNyuxWT5L4dUYjPSArjsdjBJjpump,SOL_NATIVE,0,1,0,0,0,-32922,False,,,,,False,,,,False,,,,,,1,0
7YjhmQYkkMxDUc22Ety34L8rzUafNafRjmqn8nqXpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
7Yzz2SLcALcEdDekj8LnPdYDLVfQjX7f56u8nKuwpump,SOL_NATIVE,11366,11,1,3465,1,2119,True,12320,1577,2,1,True,53350,3461,3465,True,65056,14601,1,2119,1958,11,0
7ZURh5pqthsy8bf5iMA4XaiG7HcGPbSoc2z8eM8Dpump,SOL_NATIVE,0,4,0,52,0,-6558,False,,,,,False,,,,False,,,,,,4,0
7ZmkMohJauEKjkP72GXEroDJ6UfM5SwHErnxjgfhg4uK,SOL_NATIVE,0,4,0,142,0,-20344,False,,,,,False,,,,False,,,,,,4,0
7aGdbu4MmedPASNYq2ySUeP7aaQHJaLUs8bSuNYWytS5,SOL_NATIVE,0,1,0,0,0,-20403,False,,,,,False,,,,False,,,,,,1,0
7ao13TaErWrXip91NHuaNWy7WRsEXont4hg4dva7b54b,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,8,1,1330,1,6826,False,,,,,False,,,,False,,,,,,8,0
7asnDo2FjAjRa4iMxaj4dRu7D7Bgw1J32TfPDwXMpump,SOL_NATIVE,0,10,2,9826,1,5707,False,,,,,False,,,,False,,,,,,10,0
7avZnWr6EmrSmRqfzxphcZL3RwXoNroaiBsM1hk4pump,SOL_NATIVE,0,1,0,0,0,-10950,False,,,,,False,,,,False,,,,,,1,0
7bhNAErEmh6mpeLPriVbfWn3DRuXnXgAZGdFXFXhpump,SOL_NATIVE,0,1,1,0,1,15824,False,,,,,False,,,,False,,,,,,1,0
7bqhXptzL1K3EitH7kxXsGzJJzkA7LfbJ39BwhaQpump,SOL_NATIVE,0,1,1,0,1,16778,False,,,,,False,,,,False,,,,,,1,0
7cAqmFuQ52poyiwL4fx8v9QWd5aJzDNVA38AbQuPpump,SOL_NATIVE,396,3,3,0,3,91287,False,,,,,False,,,,False,,,,,,3,0
7cqJtW69eKUnzb7VetAfbbmmuUTZiruZXcx1wpQepump,SOL_NATIVE,2028,7,5,1290,4,109900,True,960,2021,3,3,True,2001,1290,1290,True,31865,1465,1,26430,0,7,0
7d7zECpt1YnfwAGzRAGTJP1tChAr6zq5J5kW2atSpump,SOL_NATIVE,0,1,0,0,0,-23042,False,,,,,False,,,,False,,,,,,1,0
7dEQ1mCj7veiAR8RrU7uPoTyg1BHHZwQ6BwV3bbApump,SOL_NATIVE,0,1,0,0,0,-2935,False,,,,,False,,,,False,,,,,,1,0
7dVfPAwXPznaPG4xTViiSGGL71ZsVRwzwx2Gk1sBpump,SOL_NATIVE,12307,77,49,7173,11,94204,True,2,605,2,2,True,4408,3760,7173,True,293249,21194,11,94204,17534,77,0
7daz5rMaLiUZvAvNeGBacEDWztKHKoeSLuVjrZwZpump,SOL_NATIVE,0,4,1,2183,1,159,False,,,,,False,,,,False,,,,,,4,0
7dixrwoNuWSXRpCCwAwAwiRpFTocDQk3aDEYWL9epump,SOL_NATIVE,779,33,7,7538,2,57107,True,2009,779,2,2,True,17085,1160,7538,True,37264,243,2,3249,48,33,0
7e2RGEgKhSwnVf9sXy2g8ocNkHdHnD39HgPnLA2nMXUb,SOL_NATIVE,363,2,2,0,2,32743,False,,,,,False,,,,False,,,,,,2,0
7e7BoAWtCBi5gHpGo4Cvz5tyJz2SZVUkVb8r9rFNpump,SOL_NATIVE,2061,13,12,3793,8,48139,True,135177,2061,2,1,True,268702,3793,3793,True,268704,1339,8,48139,1122,13,0
7eRefboELfoKcAoHmcFtFDMWDGTq3Hwackf74jSZpump,SOL_NATIVE,1965,18,9,2733,9,100828,True,1688,576,4,4,True,28541,1954,2733,True,39723,152,1,-52296,,18,0
7eWoX2T76o3Y7XXSMM4KNsnpzftXRU7eoJEQe2KHQ6NU,SOL_NATIVE,0,1,0,0,0,-23042,False,,,,,False,,,,False,,,,,,1,0
7fT6V7rn2sN5RHn3q5R76WbgsUYxsdRMoDk9Tmexpump,SOL_NATIVE,41615,79,31,7451,12,238689,True,26,2243,2,2,True,13548,1079,7451,True,154436,28842,12,228691,26736,79,0
7fftrpTkbXSoH9nxdrVjbmXxyhFYYkMv5DPQjh21pump,SOL_NATIVE,13,2,1,0,1,423,False,,,,,False,,,,False,,,,,,2,0
7gTgAFtgtgJUaekotuCqd5Q7TgN7QBcbJuz8ZZd8pump,SOL_NATIVE,0,1,0,0,0,-25152,False,,,,,False,,,,False,,,,,,1,0
7gYi9gX46VLer6wXs9XzBJ9T4Fj51Q3fmxZBWxuQpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
7guQKdXCenVCxDbRKKioipLwNTGqnBknmTDciw8opump,SOL_NATIVE,15185,39,24,3887,7,111706,True,1,747,2,2,True,207608,1354,3887,False,,0,0,-551,,39,0
7gwL3JjZ6A3253J5CdpruPsXGRUHCGunbBiBTMZLpump,SOL_NATIVE,209,8,8,0,5,7617,False,,,,,False,,,,False,,,,,,8,0
7hks1uwKS44Aqp53GY3jLVjXhxJ9wM9Ng1eWEktUpump,SOL_NATIVE,2440,4,4,0,4,248505,True,1,866,2,2,False,,,0,False,,,,,,4,0
7hza9NUTV61zgUHedmVdJtYoUCqyH2arnqZBrodkpump,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,1,1,0,1,1149,False,,,,,False,,,,False,,,,,,1,0
7iFpJEngKnUDiXgz97cKi23qo6bBhKPLG38Mw3VDpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
7iJMiKhioz7LUbi9HE9LHN4gTCwyTW1dNs4T2Msypump,SOL_NATIVE,0,2,1,2,1,85,False,,,,,False,,,,False,,,,,,2,0
7ieZjiJXVfdvybwSLkpxubFS9wRdMeLbKy2od1Uxpump,SOL_NATIVE,0,2,0,214,0,-7228,False,,,,,False,,,,False,,,,,,2,0
7ir9jGjPjd4eZv97iJ1eXhjL2BPKTHyMNrYgnS6fpump,SOL_NATIVE,0,1,0,0,0,-31208,False,,,,,False,,,,False,,,,,,1,0
7jFRCtCpE9KQS8hYQDehAYP2ue5PAtJ9acucPjTMpump,SOL_NATIVE,6597,33,16,5385,9,248373,True,23486,507,2,2,True,26066,1000,5385,True,114287,2340,5,97521,1654,33,0
7jJUtWKJziKAhF9WLmm8Sfni1Xcz82bsYiKPVEeqpump,SOL_NATIVE,0,1,1,0,1,3047,False,,,,,False,,,,False,,,,,,1,0
7jNnpjyJ8WM42vpGnxHDMSGWHenAZ6i7yhnZMEJhpump,SOL_NATIVE,12507,34,8,9641,3,22942,True,29704,1209,6,2,True,32230,1315,9641,True,133418,17797,3,22942,2535,34,0
7jto3ZrHZoGVn4C2yj5LQf5bkzcKrk8dE9Jcru9ppump,SOL_NATIVE,0,10,0,5004,0,-1728,False,,,,,False,,,,False,,,,,,10,0
7kBKwZrC4Qg3hiN4aRi9LtenV4zvxVUduGn4KWkWmkL8,SOL_NATIVE,0,1,0,0,0,-24687,False,,,,,False,,,,False,,,,,,1,0
7kC5LZttoyAxKaJ5w18xUBjZjojTC2EKxHMuVPfnpump,SOL_NATIVE,0,1,0,0,0,-11020,False,,,,,False,,,,False,,,,,,1,0
7kGggpYwBsFpFzd4T9WqtdXEmPXm9NKsEZxqygmApump,SOL_NATIVE,3468,26,13,4923,7,50319,True,10177,749,4,3,True,123789,4923,4923,False,,,,,,26,0
7kNiUgLewRoDkTraVX8tRwX5PrMiYaGCgu2rR9L4pump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
7kwErtgE3RUHLyUaUbxSQ3EW3Y3FDukG1X4Xs8Uepump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
7kx9tzwTie6sDBvdxAwEmho4ZyUU3i4jzdy76ijApump,SOL_NATIVE,5963,7,3,669,2,6119,True,37,1637,2,2,False,,,669,False,,,,,,7,0
7m9efqvT8uAgWXG6PA7YL6iHBguiBS8GXvodSsdApump,SOL_NATIVE,48,8,1,1682,1,3191,False,,,,,False,,,,False,,,,,,8,0
7mSx9fSDbNumi4o4n9iJbhvV2Jz3d3ga2Ja7fEGupump,SOL_NATIVE,0,2,0,188,0,-1214,False,,,,,False,,,,False,,,,,,2,0
7mYAhgYi7EReRQkKnMSXa91VrsrPWMtdpLwXw6r3pump,SOL_NATIVE,483,7,5,132,2,13584,False,,,,,False,,,,False,,,,,,7,0
7meBPtBCjuZ2NRKcaSuTM4dtxLqJNtNDLMCnFGfTpump,SOL_NATIVE,0,1,0,0,0,-33,False,,,,,False,,,,False,,,,,,1,0
7nK7zsRLW2qqJ2H2rEBxvSAuDfo4D1wgLafEYYnmpump,SOL_NATIVE,0,1,1,0,1,16035,False,,,,,False,,,,False,,,,,,1,0
7nKuatTPT3J8C4k67JiwD6beXtz9XUyYFmsuEn8fpump,SOL_NATIVE,0,9,3,3641,1,18987,False,,,,,False,,,,False,,,,,,9,0
7nNBnzA3v3fQhczBbtXpJhTnMe7ic5qQzpGxZyU4pump,SOL_NATIVE,28082,36,24,60,5,7286,True,57168,2522,13,7,False,,,35,False,,,,,,36,0
7niJSaCesq7x9iDvehMjZ8LZ65wMC3ejqDgSnPJTpump,SOL_NATIVE,0,1,1,0,1,33,False,,,,,False,,,,False,,,,,,1,0
7nnA6gmKc3mkmdXMy5jTEXL6GrE5iyqCniz5Hrrkpump,SOL_NATIVE,0,1,0,0,0,-3021,False,,,,,False,,,,False,,,,,,1,0
7nz38FK8hJJjdnKid3vZ3QmZSuczaYa2fiS2fv1zpump,SOL_NATIVE,0,1,0,0,0,-26,False,,,,,False,,,,False,,,,,,1,0
7o6wqzMsXy7PnNc4aZrp497MWAe71LoE6QSKWWkopump,SOL_NATIVE,0,1,0,0,0,-1302,False,,,,,False,,,,False,,,,,,1,0
7onUEB5hrsqo44d9TPWxWRV7ARrqpaGui1dgAYjvbvWp,SOL_NATIVE,0,1,0,0,0,-166667,False,,,,,False,,,,False,,,,,,1,0
7pB2ygzC2jLmtNhUrtpacjZadKsMc31uAqSBPSUJpump,SOL_NATIVE,0,10,0,2768,0,0,False,,,,,False,,,,False,,,,,,10,0
7pB9eagKnMTHpNWR6zrcsw9QkCVAAky8PRrFSPdApump,SOL_NATIVE,0,1,0,0,0,-50,False,,,,,False,,,,False,,,,,,1,0
