mint,price_path_class,price_identity,flow_compatibility,flow_identity_conflict,strategy_error,strategy_final_state,strategy_candidate_compat_only,since_t0_trades,since_t0_sol_buy_lamports,since_t0_sol_sell_lamports,since_t0_quote_buy_raw,since_t0_quote_sell_raw,since_t0_net_flow_raw,since_t0_net_flow_reserve_ppm,sol_legacy_parity
25xyhS4CoqSnMQVgApv9CErgV9UgJ3scGiWUM6XLpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,488888889,0,488888889,0,488888889,14809,True
261a3rQQd1cCvYfhXE9KdgsoqbigFjeQHX5LgRsrpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,135005988,0,135005988,0,135005988,4480,True
269p2C24vNUB3NEkJsQcUUcKQz2Pee2Fg4GpuEa8pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,0,1958971923,0,1958971923,-1958971923,-57611,True
28ASAfhWnTP9LqYYvyd1CyNm2yaCJfF1YVwzmMh1pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,3126777777,0,3126777777,0,3126777777,94659,True
28WZVsZJxhMRQbeoEWKyUvo1Xdin9qyNVnRAYHLPpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,1926912,0,1926912,-1926912,-64,True
28azdhuyttWsy1Cxdp1BLsMWU1YXan2BMjdQD7nPpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,24,102246141,146166038,102246141,146166038,-43919897,-492951,True
2965ex9UjjD6piAZaecyGo3HitPBzWPZjLRPbBwhpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,9999,0,9999,9999,0,False
297YndZP9ZwUUkJShXKMTRevtRt25JCwRZdPQ8hfpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,740624999,0,740624999,-740624999,-24687,True
29tQgTCDngnpLWcwmbHW1ekxyQicz8HibgW4ocG9G9G2,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,205943536,0,205943536,0,205943536,4130,True
2A7A7BbiqcW8NGWrcoMJdQc8biJz9a34tK4SsSVy6PAt,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,5801677355,5801677354,5801677355,5801677354,1,-31339,True
2ABv5BRk3z6j2anJDJ325MEEhHBYaVebCXJHkadJpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,987654320,4499490663,987654320,4499490663,-3511836343,-112355,True
2AuVf8pvAqqq7LGqYg4H1JsLjrSy198yQEt3rwn5pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,988275,0,988275,-988275,-33,True
2BQRTS9oQ3JaVVWuL8v2pV81iBxHU9DzLgMhHHufpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,20,12649107126,14586499610,12649107126,14586499610,-1937392484,-69984,True
2BRi28Sem2iDQexhAisj7AFvE49xNV4VXLAZPdw8pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,7,3831188617,487499152,3831188617,487499152,3343689465,87223,True
2BfkNAvxhGoR5njN9wfJiyer79fKhbDzkTyKPEa8pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_RESPONSE,False,73,35343973064,36299570768,35343973064,36299570768,-955597704,-67615,True
2BtGyv45VEBnzxEQKgxQpGx9u4zZdzHxKNQXdhsypump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,1270070283,0,1270070283,0,1270070283,38730,True
2C6NBJszGUgiDDSwAzzvWT8kPDBv3aaC2Vh2GZqApump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,62944553,0,62944553,0,62944553,2007,True
2C7fvHayPvAcWsSXbqU1R71epx2zLDwQAZoGVC3R9Mar,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,0,1529518583,0,1529518583,-1529518583,-49735,True
2C9GDTkVdZreyPGGh8W11UmFPfzhohtiSLGAfccJS8gt,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_RESPONSE,False,22,12620433646,15806734746,12620433646,15806734746,-3186301100,-137470,True
2DKyG8vxUCBQvtU88bKYyo4EnaSSCj3hPfZ8X9z4pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,28,12418902914,356674258,12418902914,356674258,12062228656,331002,True
2DVqPwXwS6DghFa9UYvHMaJN8Gq9ysPNQdhPDNmGpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,232,8369762240,7883684402,8369762240,7883684402,486077838,-470448,True
2DjMaVtvEp1U56HysTsKH7DEsJWAZ7xk2nffgygvpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,100000,0,100000,0,100000,3,True
2DzaY8JsyKVs8ziDPFLxRkGgoFTqxmNuwKRtYXcwpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,2227206,0,2227206,-2227206,-38988,True
2F6EXXSJPWmFcT5WZMgMwtVwPEzyoeqELLBeGkt19yaq,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,804828142,0,804828142,-804828142,-26828,True
2FSpXwxfEmrruzHAZsBfMDjNcStzbXSMT7Uz1L7qpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,1975308,9576291,1975308,9576291,-7600983,-216,True
2FYVhwF6f7tUDkTQMDMKuntqAR1dxQX6x9Hjj2eHpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,9999,0,9999,9999,0,False
2FfEbufT5Her6bRG13ihhH1Zhy2GM3K43GsBBxPKpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,54869220,0,54869220,-54869220,-1827,True
2G2nzP4dZGo31btdopbpiQFfKFV1pDi1Hpb64FE2EE6h,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_RESPONSE,False,9,2868529838,1777808993,2868529838,1777808993,1090741139,32822,False
2GDL7x24mCSf9orxDv3xU3YynwY1VrRX3MHQPJGqpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,PULLBACK_ACTIVE,False,36,11132543199,8271498466,11132543199,8271498466,2861044733,24144,True
2GUmrjdzU6KsGTfMNAYh7DdBgxvs1hdXpVtLeY5EamW6,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,293333333,3620671492,293333333,3620671492,-3327338159,-81701,True
2GeLRyHhF7pWHQZVMrrB8RQJ6skNbkNxToh1ipzKpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,84092795,0,84092795,-84092795,-2800,True
2Gkzxen3c9afxdX4Ace4zPskQwFNjG3nUvXoy22spump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,680877898,0,680877898,-680877898,-22696,True
2HFphJeTZtSfgkYQL5A8VfzciFtYKvSp4YY4tjMRpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,45,4335761716,1100058735,4335761716,1100058735,3235702981,-92858,True
2HHq1bqn6emXu4Ey4RNYuDZ1xu94nEWXUL9dJinXpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,493827158,0,493827158,0,493827158,16194,True
2J6L3s8jKtDop27TdjvWJXUim7mrybBiTvqtWB34pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,PULLBACK_ACTIVE,False,5,13343245974,1975308640,13343245974,1975308640,11367937334,277061,True
2JNacJJ6Jq3HtzXbeCDYz89X4YVcPo5h83iVoUYrpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,6,6500992,105758210,6500992,105758210,-99257218,-6075,True
2JQC3ic6D4f3bxxUZX3F6YLXoupDEb6bGvPcQvaDpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,99,0,99,99,0,False
2JbGQU9hj6taNRqPHGvniJ7tD2MSNVyuqFbWYSMfpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,40921016,0,40921016,-40921016,-1363,True
2JcYgBQpD4T6KwNrywwzUpBka6pBeEEJsXPcYys7pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,9999,0,9999,9999,0,False
2Jix9meKSd22kmGupFcDP9pZhhGRK5DGFi6QbpZfpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,4358,0,4358,4358,0,False
2JjukK53nwk8ChyEg8MQncAikcswKAfAYwRLezzfpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,5,0,6551111109,0,6551111109,-6551111109,-201524,True
2Jzrq2qEXJkkBTckPNuvF5EDbRYFF17dUxKuUqjppump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,1974237284,0,1974237284,0,1974237284,46495,True
2K9N5Ehbni3mjQsrRjE4TKPP35bM1LkHVjp4xGNSpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,33866383,4888887,33866383,4888887,28977496,965,True
2KDxw2HMzzJsVSBruPzgQHMsGppSrRbvitJ4EQJ4pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,6,147300028,2193969963,147300028,2193969963,-2046669935,-46565,True
2KMhxpWcmvH46csq91C8UYCPqotXQqhP5umJVXuxpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,40,5133343906,8273728966,5133343906,8273728966,-3140385060,-50815,True
2KY9yt4y7DGQS78RfEJXDuc4t9NHmaLKskL71L1R5N4Y,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,976304648,0,976304648,-976304648,-32212,True
2LjXcHzemgaBLvCDscATTZgXdwGQtfdtwLumgfZu9Ts6,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,5052255497,0,5052255497,0,5052255497,144595,True
2LsVezXHQJR9HbDaCeokSW57N66H94tp77gdBKpApump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,INVALIDATED,False,13,704754938,222603153,704754938,222603153,482151785,3929,True
2LvJkFsmty9MvfvcjvGd5ThevMUoMaH9CKChcftdpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,11,5299753080,3061410313,5299753080,3061410313,2238342767,53705,True
2M2bh7Hb7cRhT972jrEvVJyjEJAcWz57VjXbchzqpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,4,2166957455,0,2166957455,0,2166957455,40381,True
2MUW4ws73FHu5B5DuBk2ac1s1Rb9UPDZM8Gx5rMDpump,QUOTE_ONLY,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,40,0,0,17653374,35851622,-18198248,-254969,
2McG85HREWiJPYQc9Wp1MFbYgLGXvHVaoCTu33vSpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,195555555,951818455,195555555,951818455,-756262900,-21600,True
2NEKYBCdnDkCmA2GvRUx7UMKzSXQR76qvFiJkQmjpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_RESPONSE,False,19,3088355631,4074383636,3088355631,4074383636,-986028005,-33025,True
2NHvuf6gN9nQy57VkJgk9ppxj8tKx4AHXCTcNPDwpump,QUOTE_ONLY,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,COMPATIBLE,False,,IMPULSE_CONFIRMED,False,5,0,0,128057688,0,128057688,31389,
2NwBvfxqB5aLoXSvXeAb6KGE4Eje6jHAHKuXH5TEpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,488888888,0,488888888,0,488888888,12187,True
2PPbVpUibgpk3Z77vctnGFy7XmjekEKZDJK2kfSSpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,0,326684460,0,326684460,-326684460,-10787,True
2PU518aBvGP5utsCPk7q2RUh7ttTd9PUeuoeBWUopump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,PULLBACK_ACTIVE,False,23,5491598171,3085211862,5491598171,3085211862,2406386309,50795,True
2PfDWTwoxAGePS3aY7Y3vV2FhaJoCQVuQrBtVgSvpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,618363207,0,618363207,-618363207,-20524,True
2PmSh2PePhFx7hrYm3qdisAkUf6nR8chXkvc9hXHpump,QUOTE_ONLY,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,0,0,6825994,-6825994,-1979,
2Po6dkhpraPgfWYq5w7uGdDv8imfL4jMCmxc3bVSpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,260247235,260247234,260247235,260247234,1,-73,True
2Ps3zK9Gt48qTyJ7uQgmCACrp5QkfLdRccxwkNvdpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,3454430,0,3454430,-3454430,-114,True
2QRCvcDVa9VPisBNGMoHYRSb7XHS1UdQZGbAEXrfpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,4,1008987651,0,1008987651,0,1008987651,32581,True
2QUfcqAK5wEzjUDVDqHBqb4zgPkm36rQCEwMDtu4pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,71,34686873995,18212269609,34686873995,18212269609,16474604386,334369,True
2QhCAuKx8Ni13CFYKbUNNh8JQRtS3Gd1h4x7n6Fppump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,24415835,0,24415835,0,24415835,813,True
2R55S36qufETgM9FMbGgX99R77NYKCTvcQvAS2nypump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,6,0,24360466,0,24360466,-24360466,-812,True
2RJwhPNmop21MB1eD2CnFUeqithiHR8vF4eVLSvtpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,129,793216788,876333287,793216788,876333287,-83116499,-725584,True
2RWuyLjvyqfSUvH6H86keTYrw46fDgDnKnv3MsdYpump,QUOTE_ONLY,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,0,0,404880,-404880,-438,
2RbqmaKBqqE7pZJ8Muo5by5rUb75Q36cSw3CUmoupump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,38,10199626646,7191664527,10199626646,7191664527,3007962119,77909,True
2RmJ1phKAfZDaawiej3kDjR8EjfegUiNhyXZsMe6pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,39948875,0,39948875,-39948875,-1227,True
2SYyejdvTU8wF12HWCxDfvP9QEyh2WCX73tnyohCpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,27237,0,27237,-27237,-1,True
2SfHDNT6ReUjyZdXUkL4MNMkrsR38d3f7dRnYmfxpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,790123456,5237209815,790123456,5237209815,-4447086359,-147503,True
2TDMnabsjqxjuM279NdqQsZg67jfyvq4AkzVQ9Wtpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,22,14428151356,6398511754,14428151356,6398511754,8029639602,224250,True
2TeeNpNVkSW5qBjhPveUomtQWz3jjKQ4QVYXjierpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,19,1955555557,2224078258,1955555557,2224078258,-268522701,-32081,True
2UdWPq4SvnFrUJtcmdiHt54JbYTMkavd446LZdHDpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,3,36320645,43196943,36320645,43196943,-6876298,-1827,True
2UsK2vWVrTWCfunALiP3GHnfuVLjpn69jXERu1mcpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,217283949,19908890,217283949,19908890,197375059,6523,True
2UyZU554RYa9egtZTLSut5iD83RQ87i1s9Cf6w9fpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,999999,0,999999,-999999,-33,True
2VLVnUfyU4UNvbZCZUfVRLGJKQRJS9UQ5mRSswwgpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,12,3074802204,1970928404,3074802204,1970928404,1103873800,18886,True
2VetcYWpyKqQM6kAyhjmYpoXMxD7wpSS5CynQy2Tpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,3527836540,0,3527836540,-3527836540,-41852,True
2VuKtZLaS35WeYDeCKDE1Zq7gFYBb6C5dnFY9BrFpump,QUOTE_ONLY,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,COMPATIBLE,False,,WAITING_FOR_RECLAIM,False,12,0,0,104204881,113995518,-9790637,-2075,
2WABzMSjRid2KbiGFZULAGcWDKp4XtbsFvFmKCEvpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,9999,0,9999,9999,0,False
2WZ9NhG21zSHhP76JaUqLLn8yzrCWzdnzW844K4ipump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,148000000,1284952465,148000000,1284952465,-1136952465,-15441,True
2X2sJp18RuuvfrGc2ELNiBLBPhbnNJ8tmHAV5Y1ipump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,71787518,0,71787518,-71787518,-2393,True
2XLD5y5d1Bdx5rpDxhX3xzLCDdav3gw8gAasxAGSGFAE,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,15,4497777777,5730663700,4497777777,5730663700,-1232885923,-34800,True
2XPEEaReZv6rYSaGpu1RsUt1B4wYqGvkj7quMhnSmMG6,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,1146460322,0,1146460322,-1146460322,-31889,True
2XUvCZufBzSn4p8gWL8yBVBvS8K3iamiGBDYk7N6pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,12846932,0,12846932,-12846932,-413,True
2Y1JBRVQ1vWnGnd4H7gipn6eKK8yMFNJntE5GLWxpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,7,0,748001801,0,748001801,-748001801,-23579,True
2YXmiK5j35EFLxDYczMrK9Tw6fjnwmCE3qh5sBzYpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,55115744,0,55115744,-55115744,-1703,True
2ZJdKnQUuKBtVir6nJ8nim78Pk83niEPWjbmq1oBpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,9999,0,9999,9999,0,False
2ZVi18VfBqE6hwMSzjp1UMojPcD84S15FF49FFGmpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,1943014,0,1943014,-1943014,-62,True
2Zdt9AyfpuuPPcA6hDPLGCGo3vY5ECcjHNQn1zczpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,5,3430458840,747,3430458840,747,3430459587,63104,False
2Zt5ZgqBw5NxwXRSaUfnk4EDR3xA7RP1bUsDnVtmdrUG,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,340740510,0,340740510,-340740510,-11303,True
2aKq3qxC6CRu6L2waXKTkrre91o8jHj4Pak9NGcKpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,IMPULSE_CONFIRMED,False,27,8338481970,16229497605,8338481970,16229497605,-7891015635,-118499,True
2aP9mKoc7Jb88En1FwQxkuzMM2TyB9LpaVPiFaqepump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,30788479,0,30788479,-30788479,-923,True
2aSKQADskXMk1c8vDCEJ19SxdB2gVbksWJvqgg4kpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,64188381,65852554,64188381,65852554,-1664173,-67,True
2apyTAKUwX6dj1RkMN4MWNQ2uLus1L7NWAYfua93pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,740624999,0,740624999,-740624999,-24687,True
2aqgFb1zBex3vh5Nj8yhmCAWMjPMjsKJy9Jy6t7Kpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,18081749,0,18081749,-18081749,-588,True
2avcWDF5UCvYCsqmtHVLw4XRKcv83G4Dh1ietBJppump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,14266571,0,14266571,-14266571,-381,True
2b36Lsh2BcqdV8jhSfwkb8dxAeCtohXuLHLRqwQrpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,1232869858,0,1232869858,0,1232869858,35739,True
2baicCwq8XaXZsni2jt9ofaBiNsCtFsjT5vHZUscpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,120000001,120000000,120000001,120000000,1,-2744,True
2bkD3Jghyczm6CousJCJ9TbVqNjXJoL7nPH7YqXEpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,98765430,0,98765430,-98765430,-3257,True
2c7mZmonAP2NTCKsXoH4JdsZQb4XuY92CNfPx1sBpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,93816918,0,93816918,0,93816918,3117,True
2c9gwfXJUmigzNNJBeUCUTfug25g594g3sY8sUs4pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,46330515,0,46330515,-46330515,-1519,True
2cCEhCXK6Hn3x2QWT78y3Nci1gV2wNn98zpQfLiGpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,999999,0,999999,-999999,-33,True
2cPtCR16CgmuHWu1YZqmQXdA3DbMVe9oKsfg7JDopump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_RESPONSE,False,16,3752905841,3489528288,3752905841,3489528288,263377553,6182,True
2chAqtRahMc2H4FbPsrBtjAYVNZzg9KTEfXRTeYSpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,195555555,0,195555555,0,195555555,6476,True
2cjqf45A6MXLs2nV567W891VX4FRrj5iKsmeKmoFpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,4,29333331,549963670,29333331,549963670,-520630339,-17547,True
2d8ogfJb23HeDEQbJ1P26qz1bz6hUvX22LNDv2PZpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,15301416,0,15301416,-15301416,-326,True
2dLcVwY8syb6e3f9CxNsRhGH3HTsYypESt623Q12pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,488888888,0,488888888,0,488888888,16035,True
2dTWhrw39Z3CaMsaYL7zm2uhnzegRNDJje2AnPPLpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,51,32525452298,21119829610,32525452298,21119829610,11405622688,202052,True
2dY1HxXdKtxoD2Nb973UiFFVSVzwSn2kHAQzwi6mpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,53,4089037509,3591539707,4089037509,3591539707,497497802,-18601,True
2ddhqw3g6FbYTq4XrR3uivEZx3aACcGVkAuuUf6voWAd,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,569418,0,569418,-569418,-18,True
2diUc6WN1DPsVZHLovYdApc3Ark3VRiVhinyGj4Lpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,2629430674,0,2629430674,-2629430674,-25705,True
2dto74vSx8fKJRUsgzg6RzV1zg8SgBSrbYnS6PSCpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,59259258,0,59259258,0,59259258,1971,True
2dzZSSdexa6H2uXWvJbYrpiH6UbTjPaXwuVBNinGpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,2795,0,2795,2795,0,False
2e1RHfYkxo4HbHQgNHWt8gsFuEvpnb7L6VYSgeHopump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,617410505,0,617410505,-617410505,-17236,True
2eTsHrcsxWxpnwFVEGwEutdRySEy44mnzgZ54JfHpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,6,1401481479,211247220,1401481479,211247220,1190234259,33096,True
2ehtSdNHenE9BcFs7PCxHoqCkKkVbozfHy3LwM7Lstc3,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,4938271603,0,4938271603,0,4938271603,141343,True
